word,val
sun,1
sunny,1
sunshine,1
superman,1
superstar,1
supporter,1
supremacy,1
surprise,1
sweet,1
sweetheart,1
sweets,1
swim,1
symmetry,1
sympathetic,1
symphony,1
synchronize,1
tantalizing,1
teach,1
tender,1
tenderness,1
thankful,1
thanksgiving,1
therapeutic,1
thrill,1
thrilling,1
thriving,1
tickle,1
tinsel,1
toast,1
tranquil,1
tranquility,1
transcendence,1
treasure,1
treat,1
tree,1
triumph,1
triumphant,1
trophy,1
truce,1
true,1
twinkle,1
unbeaten,1
unconstrained,1
undying,1
unexpected,1
unification,1
unsurpassed,1
untie,1
uplift,1
utopian,1
vacation,1
venerable,1
veracity,1
vernal,1
victor,1
victorious,1
victory,1
vindication,1
virtuous,1
visionary,1
visitor,1
vitality,1
vivacious,1
vivid,1
volunteer,1
voluptuous,1
vote,1
vow,1
wages,1
wealth,1
weight,1
welcomed,1
whim,1
whimsical,1
whiteness,1
winner,1
winning,1
winnings,1
witty,1
wonderful,1
wonderfully,1
worship,1
yearning,1
youth,1
zeal,1
zealous,1
zest,1
