word,val
apricot,0.278
apron,0.245
aptitude,0.746
aqueous,0.31
arbiter,0.814
arbitrary,0.686
arbitrate,0.682
arbitration,0.67
arbitrator,0.795
archaeologist,0.706
archaeology,0.691
archangel,0.708
archbishop,0.776
archdiocese,0.704
architect,0.836
architectural,0.67
architecture,0.694
ardent,0.722
argh,0.328
arghhhh,0.324
argument,0.698
argumentation,0.76
argumentative,0.679
arise,0.725
aristocracy,0.842
aristocrat,0.811
aristocratic,0.676
armada,0.868
armament,0.81
armaments,0.83
armature,0.755
armed,0.808
armor,0.784
armored,0.861
armory,0.8
armpit,0.25
army,0.902
arousal,0.731
arranged,0.728
arrangement,0.683
arrears,0.302
arsenal,0.752
artful,0.778
artichoke,0.287
artillery,0.794
artist,0.732
artistry,0.769
artists,0.741
artwork,0.679
ascend,0.812
ascendancy,0.7
ascendant,0.821
ascending,0.777
ascension,0.714
ascent,0.833
ash,0.207
ashamed,0.228
ashes,0.142
ashtray,0.265
asleeep,0.322
asleep,0.27
asparagus,0.264
aspartame,0.322
asphyxia,0.311
aspiration,0.675
aspire,0.722
assassinate,0.722
assemble,0.75
assemblyman,0.76
assent,0.719
assert,0.809
asserting,0.736
assertion,0.75
assertive,0.77
assessor,0.764
asset,0.788
assets,0.765
asshole,0.263
assign,0.709
assignment,0.745
assimilate,0.683
association,0.817
assurance,0.704
assure,0.839
assured,0.754
assuredly,0.833
asterisk,0.273
asteroids,0.712
asthma,0.227
asthmatic,0.294
astonishing,0.821
astonishingly,0.773
astray,0.308
astrologer,0.673
astronaut,0.761
astronomer,0.735
astronomical,0.726
astronomy,0.722
astute,0.827
asunder,0.259
atelier,0.705
athlete,0.686
athletic,0.708
athleticism,0.778
athletics,0.74
atomic,0.713
atonement,0.683
atrophy,0.208
attack,0.67
attain,0.719
attainable,0.759
attainment,0.94
attention,0.774
attentive,0.724
attenuated,0.298
attest,0.685
attitude,0.861
attorney,0.754
attract,0.769
attraction,0.712
attractive,0.769
attractiveness,0.755
attribute,0.795
attrition,0.259
auctioneer,0.716
audacious,0.825
audacity,0.916
audit,0.735
auditor,0.726
aught,0.217
augmentation,0.85
authentic,0.782
authenticate,0.789
authentication,0.75
authenticity,0.845
author,0.749
authoritative,0.89
authority,0.934
authorization,0.817
authorize,0.821
authorized,0.815
authorship,0.773
autocratic,0.727
autonomy,0.891
avalanche,0.683
avenger,0.67
avenging,0.717
aviation,0.741
avocado,0.287
avoiding,0.309
await,0.276
awake,0.741
aware,0.77
awareness,0.81
awe,0.3
awesome,0.891
awesomeness,0.927
awestruck,0.68
awkwardness,0.148
awning,0.318
awry,0.275
ay,0.255
babble,0.204
babbling,0.241
backoff,0.24
backseat,0.237
backtrack,0.278
backward,0.25
backwardness,0.136
backwards,0.33
backwater,0.161
backyard,0.302
bacon,0.295
badass,0.745
badge,0.691
badhabit,0.311
badly,0.286
bag,0.314
bailiff,0.759
bait,0.296
balance,0.735
balanced,0.745
bald,0.268
ball,0.317
ballast,0.287
ballistic,0.685
balloon,0.315
ballpoint,0.318
banana,0.241
bandage,0.286
bandanna,0.277
bang,0.74
banishment,0.298
bank,0.675
banker,0.792
bankruptcy,0.209
barbarian,0.713
barbaric,0.738
barbie doll,0.33
bare,0.296
barefoot,0.241
barely,0.268
bargain,0.67
barks,0.325
barley,0.296
baron,0.709
baroness,0.755
barren,0.221
barricade,0.673
barrister,0.792
basement,0.268
bashful,0.217
basil,0.309
bass,0.268
bass guitar,0.294
bassoon,0.31
bastard,0.289
bastarding,0.269
bath,0.263
bathtub,0.318
battalion,0.795
battered,0.306
battle,0.868
battlefield,0.781
battleground,0.812
battleship,0.726
batty,0.274
bauble,0.255
bayou,0.324
bean,0.264
beanie,0.263
bearer,0.676
bearish,0.324
beast,0.732
beastly,0.843
beaten,0.265
beautification,0.725
beautify,0.736
bed,0.327
bedspread,0.292
bee,0.309
beep,0.304
beetle,0.295
befuddled,0.269
beg,0.328
beggar,0.116
begging,0.202
begin,0.763
behave,0.747
behavior,0.813
behavioral,0.708
behemoth,0.853
behest,0.72
beholden,0.212
beige,0.224
belated,0.214
belay,0.702
belch,0.24
believable,0.676
believe,0.682
believing,0.833
belittle,0.25
belittled,0.226
bellboy,0.302
bellhop,0.318
bellow,0.212
belongings,0.75
beloved,0.708
bemused,0.278
beneath,0.233
benefactor,0.755
beneficial,0.703
benefit,0.806
benevolence,0.717
bent,0.298
bequeath,0.741
bequest,0.882
bereaved,0.221
beret,0.327
beset,0.317
bestial,0.674
bestseller,0.7
betrayed,0.308
betterment,0.769
bewilder,0.289
bewildered,0.3
bewilderment,0.216
bible,0.726
biblical,0.712
bide,0.282
big,0.812
bile,0.324
billing,0.67
billion,0.782
billionaire,0.923
bimbo,0.3
bin,0.327
binder,0.308
biochemist,0.717
biogenesis,0.697
biography,0.718
biologist,0.693
bionic,0.788
birdcage,0.318
birthright,0.714
biscuit,0.231
bishop,0.725
bisque,0.312
bit,0.225
bitterness,0.27
bitty,0.257
bitumen,0.307
blackboard,0.287
blacken,0.228
blacksmith,0.702
bladder,0.33
blame,0.309
bland,0.157
blank,0.25
blast,0.777
blastoff,0.736
blatant,0.675
blazing,0.735
bleak,0.272
blemish,0.272
blessed,0.696
blessing,0.8
blighted,0.296
blinded,0.231
blindfolded,0.209
blindly,0.278
blindness,0.196
blink,0.324
bliss,0.782
blissful,0.676
blitz,0.789
bloat,0.298
blob,0.298
blockbuster,0.883
blockhead,0.148
bloodless,0.212
blossom,0.309
blot,0.223
blotched,0.264
blotter,0.28
blouse,0.302
blue,0.291
bluejay,0.31
blues,0.287
blunder,0.145
blunt,0.925
blur,0.205
blurred,0.231
blurry,0.218
blushing,0.288
boastful,0.695
bobsled,0.325
bodyguard,0.754
bogus,0.144
boldness,0.814
bollocks,0.327
bomb,0.75
bombard,0.777
bombardier,0.787
bombardment,0.742
bomber,0.81
bombers,0.787
bombing,0.732
bombshell,0.693
bonanza,0.683
bondsman,0.675
bonkers,0.278
bonus,0.682
bony,0.33
boo,0.309
booby,0.185
bookworm,0.316
boom,0.731
boooo,0.255
boost,0.75
booster,0.8
booth,0.31
booty,0.784
bored,0.196
boredom,0.255
boring,0.125
borrow,0.282
borrower,0.763
boss,0.954
bossy,0.75
bottleneck,0.287
bottom,0.291
bound,0.31
bountiful,0.759
bounty,0.833
bouquet,0.306
bourgeois,0.682
bourgeoisie,0.767
bout,0.679
bowling,0.309
bowls,0.277
box,0.312
boxer,0.802
bozo,0.298
bracelet,0.322
bracket,0.682
braid,0.216
brain,0.823
brainless,0.224
brains,0.722
brake,0.31
branch,0.25
brat,0.231
brave,0.917
bravery,0.868
breakthrough,0.718
breathless,0.222
breathtaking,0.921
breve,0.191
brew,0.758
brief,0.279
briefing,0.702
briefly,0.33
brigade,0.828
bright,0.812
brighter,0.833
brilliance,0.83
brilliant,0.923
brim,0.33
brimming,0.758
brisk,0.742
brisket,0.222
bristle,0.326
brittle,0.272
bro,0.684
broach,0.675
broadcasting,0.706
broccoli,0.283
broil,0.33
broken,0.293
brokenhearted,0.227
broom,0.302
broomstick,0.227
broth,0.168
brotherhood,0.76
brown,0.293
brrr,0.282
brush,0.186
buck,0.72
buckshot,0.322
buddhism,0.673
budget,0.731
buffoon,0.29
bug,0.246
buggy,0.327
build,0.806
builder,0.701
building,0.673
bulb,0.3
bulky,0.75
bulletproof,0.779
bullhorn,0.736
bullion,0.729
bullshit,0.183
bulwark,0.675
bum,0.155
bumblebee,0.321
bummed,0.227
bummer,0.267
bun,0.268
bungee,0.327
bunion,0.29
bunker,0.773
bunny,0.194
buoy,0.284
bur,0.314
burden,0.697
bureaucracy,0.74
burly,0.75
burnout,0.24
burr,0.308
burrito,0.166
burro,0.318
burst,0.845
bush,0.315
business,0.755
business man,0.933
businessman,0.802
businesswoman,0.764
butter,0.202
butterfly,0.314
buttermilk,0.304
buttery,0.303
buttock,0.288
buttress,0.721
buzzard,0.225
bye,0.321
bygone,0.315
bylaw,0.725
cabbage,0.264
caboodle,0.325
cactus,0.284
cadaver,0.26
caddie,0.259
cairn,0.254
cake,0.287
calculated,0.683
calm,0.282
camel,0.314
campaign,0.823
campaigner,0.821
campaigning,0.741
can opener,0.308
canal,0.321
canary,0.265
candidacy,0.696
candidate,0.804
candles,0.268
canned,0.298
canning,0.259
cannon,0.811
cannonball,0.759
cantaloupe,0.276
cantwin,0.298
capability,0.73
capacity,0.806
caper,0.326
capital,0.798
capitalism,0.848
capitalist,0.821
capitalize,0.885
capitol,0.705
captain,0.966
captivate,0.723
captivating,0.816
carat,0.676
carcass,0.309
cardboard,0.309
cardigan,0.264
cardinal,0.712
cardiologist,0.814
cards,0.32
careless,0.125
carelessness,0.33
caretaker,0.759
caries,0.283
carrot,0.279
carsick,0.255
carte,0.274
carton,0.241
cash,0.714
casing,0.328
casserole,0.328
castle,0.718
casualty,0.132
catastrophe,0.67
categorical,0.76
caterpillar,0.33
catfish,0.296
catnip,0.296
cauliflower,0.231
cavalier,0.713
cavalry,0.794
celebrate,0.859
celebrated,0.763
celebrating,0.773
celebration,0.88
celebrations,0.714
celebratory,0.845
celebrity,0.855
celery,0.223
celestial,0.731
cellophane,0.289
cellulite,0.256
centennial,0.7
centrality,0.709
centralization,0.702
centralize,0.802
centrally,0.7
centurion,0.696
century,0.735
cereal,0.316
cereals,0.311
ceremonial,0.691
ceremony,0.761
certain,0.673
certainty,0.769
certificate,0.746
certified,0.806
certify,0.746
cha cha,0.324
chaff,0.188
chair,0.276
chairman,0.933
chairperson,0.966
chairwoman,0.953
chaise,0.327
chalet,0.278
chalk,0.121
challenge,0.713
champ,0.896
champion,0.945
championship,0.88
chancellor,0.887
character,0.686
characterize,0.735
charge,0.785
charisma,0.759
charismatic,0.849
charmed,0.769
charmer,0.782
charming,0.764
chart,0.33
chased,0.287
chateau,0.702
chattering,0.304
cheap,0.272
cheapened,0.282
cheapskate,0.327
checkmate,0.75
checkout,0.67
checkpoint,0.812
cheeks,0.282
cheer,0.845
cheered,0.79
cheerful,0.696
cheerfulness,0.675
cheerless,0.167
cheers,0.702
cheese,0.281
cheesecake,0.238
cheesy,0.179
chemistry,0.694
cherry,0.25
chestnut,0.294
chief,0.869
chiefly,0.764
chieftain,0.86
chiffon,0.25
childbirth,0.673
childhood,0.307
childish,0.23
childlike,0.293
chimney,0.225
chin,0.269
chinchilla,0.286
chit,0.321
chivalry,0.848
choke,0.676
choosing,0.689
choosy,0.712
choppers,0.691
chops,0.269
chosen,0.833
chowder,0.241
christ,0.75
christmas,0.741
chubby,0.304
chump,0.304
chunk,0.214
cigarette,0.304
cilantro,0.208
cinder,0.157
cinematographer,0.711
cinnamon,0.292
circuit,0.707
circulate,0.32
citizenship,0.723
citywide,0.707
civics,0.72
civility,0.679
civilization,0.839
civilized,0.796
claimant,0.779
clairvoyant,0.897
clam,0.272
clammy,0.236
clan,0.686
clapping,0.686
clasp,0.241
classify,0.72
clay,0.267
clearness,0.689
clever,0.729
cleverness,0.921
click,0.268
climber,0.735
clink,0.319
cloning,0.679
close,0.263
closed,0.318
closet,0.33
clot,0.275
cloth,0.287
clouded,0.302
clouds,0.324
cloudy,0.202
clout,0.704
clove,0.315
clown,0.3
clueless,0.161
clumsy,0.144
coach,0.735
coalition,0.673
cobbler,0.318
cockroach,0.196
cocoa,0.322
coconut,0.227
cocoon,0.29
cod,0.304
codfish,0.3
codification,0.698
codify,0.679
coefficient,0.702
coffee,0.309
coffee table,0.295
coffeehouse,0.307
coffeepot,0.312
cogent,0.836
cognition,0.706
coherence,0.788
coil,0.298
cola,0.24
coldsweat,0.327
coliseum,0.704
collaboration,0.741
collaborator,0.769
collarbone,0.306
collateral,0.717
collective,0.698
college,0.746
collegiate,0.678
collie,0.328
colonel,0.89
colored,0.275
colorless,0.25
colossal,0.9
column,0.67
coma,0.302
comb,0.268
combat,0.833
combatant,0.78
combative,0.816
combination,0.726
combustible,0.75
comfort,0.67
comforter,0.302
comical,0.327
comma,0.242
command,0.849
commandant,0.943
commandeer,0.931
commander,0.906
commanding,0.925
commandment,0.876
commando,0.817
commemoration,0.754
commemorative,0.754
commence,0.741
commend,0.711
commerce,0.788
commissary,0.788
commissioner,0.949
commitment,0.843
committed,0.712
committee,0.721
common,0.318
commoner,0.327
commonwealth,0.702
communicate,0.696
communicator,0.796
compact,0.673
companionless,0.2
companionship,0.792
company,0.798
compatibility,0.673
compelling,0.87
compensate,0.762
compensatory,0.7
compete,0.786
competence,0.823
competency,0.764
competent,0.904
competition,0.798
competitive,0.908
competitor,0.861
complaint,0.281
complete,0.809
completed,0.777
completely,0.69
completeness,0.769
completing,0.769
compliance,0.75
complication,0.33
complicity,0.67
compose,0.694
composed,0.682
composer,0.691
composure,0.717
compound,0.735
comprehend,0.689
comprehension,0.688
compromise,0.805
comptroller,0.866
compulsory,0.791
computation,0.697
computing,0.695
comrade,0.804
conceal,0.306
conceit,0.309
conceive,0.7
concentrate,0.743
concentration,0.722
concert,0.718
concerto,0.679
conciliation,0.726
conclude,0.679
conclusive,0.745
concomitant,0.727
concurrent,0.741
concurring,0.681
condolences,0.288
conducive,0.679
conduct,0.75
conduction,0.717
confederacy,0.736
confederate,0.792
confederation,0.83
confetti,0.25
confidence,0.943
confident,0.723
confidential,0.761
confidentiality,0.718
confirm,0.806
confirmation,0.692
confirmatory,0.683
confirmed,0.764
conformance,0.254
conformation,0.711
confounded,0.264
confront,0.746
confuse,0.27
confused,0.179
confusing,0.222
confusion,0.277
conglomerate,0.838
conglomeration,0.67
congrats,0.775
congratulate,0.784
congratulation,0.717
congratulations,0.719
congratulatory,0.689
congregate,0.733
congregation,0.7
congress,0.857
congressional,0.848
congressman,0.877
conjugal,0.688
conjuring,0.694
connective,0.764
connoisseur,0.769
conquer,0.971
conquering,0.936
conqueror,0.93
conquest,0.833
conscience,0.721
conscientious,0.688
conscious,0.705
consciousness,0.755
consecrated,0.8
consecration,0.804
consenting,0.693
conservative,0.788
conservatory,0.729
considerable,0.683
consideration,0.687
consistency,0.887
consistent,0.726
consolation,0.304
consolidate,0.87
consolidated,0.784
consolidation,0.776
conspirator,0.707
constable,0.764
constancy,0.763
constant,0.686
constantly,0.7
constellation,0.775
constipation,0.231
constituency,0.696
constituent,0.827
constituents,0.833
constitute,0.906
constitution,0.889
constitutional,0.827
constitutionality,0.853
construct,0.792
construction,0.759
constructive,0.812
consul,0.688
consulate,0.694
consultant,0.808
consumer,0.677
contemplative,0.739
contend,0.731
contender,0.681
contending,0.716
contented,0.746
contention,0.738
contentment,0.782
contest,0.717
continent,0.833
continental,0.755
contingency,0.67
continual,0.685
continually,0.698
continuity,0.684
continuously,0.702
contraband,0.67
contracting,0.769
contractor,0.727
contribute,0.795
contribution,0.76
contributor,0.76
control,0.808
controller,0.868
controlling,0.885
convalescent,0.269
conveniences,0.693
convention,0.704
convergent,0.696
conversion,0.736
convert,0.704
converted,0.686
convertible,0.717
convey,0.708
conviction,0.826
convince,0.763
convincing,0.9
cookie,0.25
cookies,0.316
cool,0.781
cooperating,0.693
cooperation,0.686
cooperative,0.67
coordinate,0.694
coordination,0.789
coordinator,0.85
cop,0.836
cope,0.709
copy,0.263
cork,0.281
corn,0.292
cornball,0.325
cornbread,0.302
cornice,0.295
corny,0.221
corona,0.745
coronation,0.836
corporate,0.745
corporation,0.873
corpse,0.232
correct,0.723
correspondent,0.712
corroboration,0.733
cosmetic,0.308
cosmic,0.692
cosmopolitan,0.76
cot,0.278
cote,0.324
cotton,0.24
couch,0.198
cough,0.241
councilman,0.793
counsel,0.73
counseling,0.704
counsellor,0.74
counselor,0.706
countenance,0.69
counter,0.75
counteract,0.688
counterattack,0.764
countess,0.67
country,0.693
countryman,0.789
countryside,0.327
courage,0.849
courageous,0.879
court,0.827
courthouse,0.818
courtroom,0.887
courts,0.816
cow,0.3
coward,0.149
cowardice,0.167
cowardly,0.127
cowboy,0.695
cowl,0.232
coy,0.213
crab,0.33
cracked,0.228
cracking,0.286
crackpot,0.245
crafty,0.783
cranberry juice,0.281
cranium,0.725
cranny,0.25
crap,0.167
crappy,0.208
craps,0.273
crate,0.274
crave,0.731
crayon,0.185
craziness,0.255
crazy,0.321
cream,0.22
creamed,0.288
creamer,0.269
crease,0.3
create,0.789
creation,0.868
creative,0.788
creativity,0.815
creator,0.856
credence,0.737
credentials,0.675
credibility,0.809
credible,0.75
creditable,0.742
credited,0.691
crediting,0.741
creditor,0.689
creek,0.33
creeping,0.282
crestfallen,0.175
cretin,0.312
cretins,0.328
crevice,0.275
crew,0.735
cried,0.254
cripple,0.161
crippled,0.236
criterion,0.736
critic,0.686
criticized,0.311
croak,0.298
crockery,0.327
crooked,0.305
crossfire,0.722
crouch,0.312
crouched,0.279
crowd,0.731
crowds,0.806
crown,0.737
crowning,0.831
crucial,0.777
cruise,0.683
crumb,0.216
crumbling,0.308
crummy,0.224
crusade,0.709
crushed,0.3
crutch,0.302
cry,0.255
crybaby,0.311
crying,0.208
cub,0.284
cube,0.274
cuckold,0.23
cuckoo,0.284
cucumber,0.237
culmination,0.695
culpable,0.319
culture,0.675
cumbersome,0.292
cunning,0.683
cup,0.231
cupboard,0.304
curator,0.688
curd,0.278
curry,0.302
curtain,0.304
curve,0.307
cushion,0.292
cusp,0.7
custard,0.293
custodial,0.718
custody,0.675
custom,0.688
customer,0.673
cutaneous,0.328
cyclone,0.673
cyst,0.312
dabbling,0.676
dad,0.786
daddy,0.736
daft,0.157
damaged,0.182
damages,0.31
damp,0.21
dandruff,0.293
danger,0.673
dapper,0.698
dare,0.684
daring,0.711
dash,0.324
dashing,0.799
dastardly,0.27
daze,0.329
dazed,0.277
dazzle,0.683
dazzling,0.767
deacon,0.736
dead,0.194
deadlock,0.323
deafness,0.219
dealer,0.683
dean,0.723
dearth,0.255
deathbed,0.311
deathly,0.682
debacle,0.266
debased,0.17
debate,0.683
debilitating,0.308
debris,0.327
debtor,0.16
decadence,0.291
decadent,0.324
decay,0.17
decayed,0.169
decaying,0.214
deceased,0.188
deceived,0.302
deceptive,0.294
decide,0.855
decidedly,0.843
deciduous,0.282
decimal,0.305
decision,0.839
decisive,0.935
declaration,0.714
declaratory,0.673
declination,0.311
decline,0.24
declining,0.264
decoder,0.686
decompose,0.241
decomposed,0.231
decomposition,0.263
decompression,0.311
decoy,0.33
decrease,0.267
decreased,0.17
decreasing,0.224
decree,0.746
decrepit,0.225
dedication,0.682
deem,0.69
deepen,0.776
deer,0.292
default,0.712
defeat,0.224
defeated,0.145
defeatist,0.315
defect,0.185
defection,0.33
defective,0.274
defector,0.286
defend,0.67
defender,0.75
defending,0.812
defense,0.802
defenseless,0.105
defensive,0.678
defer,0.317
deferral,0.327
defiance,0.76
defiant,0.769
deficiency,0.179
deficient,0.132
deficit,0.269
definite,0.741
definitive,0.787
deflate,0.237
deform,0.284
deformed,0.308
deformity,0.241
defraud,0.314
deft,0.849
defunct,0.272
degeneracy,0.298
degenerate,0.264
degradation,0.315
degrade,0.184
degraded,0.205
degrading,0.232
dehydrated,0.212
dehydration,0.259
delay,0.162
delayed,0.216
delectable,0.718
deliberate,0.682
delighted,0.685
delineation,0.314
delivery,0.786
delusional,0.327
deluxe,0.755
delve,0.684
demanding,0.828
demeaned,0.212
demeaning,0.308
demented,0.309
democracy,0.84
democrat,0.755
democratic,0.798
demolish,0.7
demonstrable,0.749
demonstrate,0.839
demonstrating,0.693
demonstration,0.679
demonstrative,0.736
demonstrator,0.733
demoralized,0.149
denial,0.318
denim,0.327
denominational,0.679
dent,0.325
deny,0.321
denying,0.272
deodorant,0.269
dependable,0.741
depict,0.723
depletion,0.236
deplorable,0.23
depreciated,0.25
depressed,0.136
depressing,0.216
depression,0.232
depressive,0.202
depresson,0.308
depth,0.759
deputy,0.787
derelict,0.237
derision,0.292
derogation,0.327
descend,0.231
descending,0.25
descent,0.158
deserted,0.214
desertion,0.289
deserved,0.689
deserving,0.858
designate,0.683
designation,0.675
designer,0.67
desirability,0.675
desirable,0.75
desist,0.291
desolate,0.228
desolation,0.273
despair,0.245
despairing,0.286
despicable,0.255
despise,0.296
despondent,0.221
destitute,0.222
destroyed,0.288
destructive,0.713
detached,0.216
detainee,0.321
detective,0.901
detector,0.724
deteriorate,0.202
deteriorated,0.237
deteriorating,0.112
deterioration,0.283
determinable,0.723
determinate,0.772
determination,0.795
determine,0.776
determined,0.673
detonate,0.696
detonation,0.741
detonator,0.75
detour,0.309
detriment,0.263
devalued,0.212
devastated,0.264
develop,0.821
developer,0.864
developing,0.714
development,0.796
deviate,0.269
devious,0.259
devise,0.67
devoid,0.3
devoted,0.698
devotion,0.673
dexterity,0.864
dextrose,0.323
diabetes,0.279
diabetic,0.237
diagnose,0.714
diagnosis,0.819
diagnostics,0.75
diamond,0.769
diamonds,0.917
diaper,0.155
diarrhea,0.143
diarrhoea,0.25
dice,0.264
dicey,0.727
dickhead,0.284
dictator,0.862
dictatorial,0.84
dictatorship,0.784
diction,0.679
didactic,0.673
die,0.259
died,0.327
dietary,0.261
diffuse,0.321
dignify,0.735
dignity,0.873
dilapidated,0.286
diligence,0.7
diligent,0.759
diluted,0.229
dim,0.273
diminish,0.167
diminished,0.196
diminution,0.245
diminutive,0.109
dimwit,0.175
dinghy,0.325
diploma,0.731
diplomacy,0.774
diplomat,0.868
diplomatic,0.918
dipstick,0.316
dire,0.259
direction,0.684
directive,0.918
directly,0.702
director,0.912
dirt,0.236
dirty,0.17
disability,0.173
disable,0.269
disabled,0.235
disadvantage,0.282
disaffected,0.291
disagreeable,0.178
disagreement,0.236
disallowed,0.328
disapointment,0.231
disappoint,0.288
disappointed,0.241
disappointing,0.2
disapproved,0.114
disarray,0.223
discarded,0.308
discerning,0.78
discernment,0.694
disciplinary,0.796
discipline,0.806
disciplined,0.75
disclaim,0.321
disclosure,0.71
discolored,0.269
discomfort,0.272
disconcerted,0.288
disconcerting,0.269
disconnect,0.191
disconnected,0.173
disconnection,0.277
disconnects,0.241
discontent,0.263
discontinuity,0.25
discontinuous,0.316
discount,0.302
discourage,0.267
discouraged,0.09
discouragement,0.206
discouraging,0.281
discourse,0.803
discover,0.673
discovery,0.814
discredited,0.182
discretion,0.685
disdainful,0.263
diseased,0.134
disengage,0.304
disgraced,0.25
disgraceful,0.24
disguised,0.326
disgust,0.317
disgusted,0.274
disgusting,0.245
dish,0.264
disheartened,0.238
disheartening,0.224
dishonest,0.163
dishonor,0.185
dishonorable,0.28
dishwasher,0.324
disillusionment,0.19
disinclination,0.33
disincline,0.278
disinformation,0.26
disingenuous,0.204
disjoint,0.322
dislike,0.321
disliked,0.221
dislocated,0.2
disloyal,0.245
disloyalty,0.267
dismal,0.192
dismissal,0.271
disorder,0.218
disordered,0.288
disorganized,0.184
disorientation,0.212
disoriented,0.227
dispassionate,0.218
dispersed,0.274
dispirited,0.142
displaced,0.291
displease,0.286
displeasure,0.25
disposable,0.25
disposition,0.734
disqualification,0.33
disqualified,0.232
disqualify,0.267
disquieted,0.29
disregard,0.308
disregarded,0.283
disrelish,0.304
disrepute,0.292
disrespect,0.302
disrespectful,0.273
dissatisfaction,0.202
dissatisfied,0.291
disseminate,0.75
dissipated,0.231
distant,0.269
distasteful,0.222
distinction,0.75
distinguishable,0.727
distinguished,0.759
distorted,0.28
distracted,0.213
distraught,0.264
distressed,0.324
distribute,0.709
