word,val
awesome,0.897
awestruck,0.767
awful,0.786
axe,0.69
bachelorette,0.78
backpacker,0.73
badass,0.775
badness,0.823
ballgame,0.79
ballistic,0.806
ballistics,0.787
ballpark,0.694
ballplayer,0.764
ban,0.689
bandit,0.796
bane,0.694
bang,0.951
banish,0.677
banished,0.713
banishment,0.775
bankrupt,0.673
bankruptcy,0.696
banter,0.677
barbarian,0.896
barbaric,0.798
barbarism,0.815
bare,0.717
barks,0.694
barracuda,0.713
barrage,0.871
barred,0.741
barring,0.67
bartender,0.698
baseball,0.76
basketball,0.764
bastard,0.692
bastards,0.68
battalion,0.818
battered,0.79
battering,0.798
battle,0.945
battled,0.794
battlefield,0.918
battleground,0.958
battleship,0.75
bawdy,0.823
bawl,0.88
bayonet,0.775
bazooka,0.824
beast,0.78
beastly,0.874
beaten,0.846
beating,0.833
beehive,0.7
beeper,0.72
befuddled,0.714
begrudge,0.731
behemoth,0.781
belligerent,0.68
bellyful,0.806
bereavement,0.677
beset,0.717
bestial,0.761
bet,0.698
betray,0.87
betrayal,0.719
betrayed,0.769
betting,0.804
bewilderment,0.716
bickering,0.8
bigamy,0.696
bigday,0.689
biggestfear,0.73
bigot,0.745
bigoted,0.76
bigotry,0.737
biker,0.71
bipolar,0.685
birthday,0.844
birthing,0.877
bitch,0.74
bitchy,0.7
bite,0.796
bitterly,0.685
blackjack,0.679
blacklist,0.75
blackmail,0.802
blackmailer,0.78
blasphemous,0.755
blasphemy,0.794
blast,0.929
blastoff,0.865
blatant,0.677
blazing,0.896
bleed,0.843
bleeder,0.852
bleeding,0.817
blight,0.771
blindfold,0.684
blitz,0.722
blizzard,0.726
bloat,0.694
blockbuster,0.676
blood,0.684
bloodbath,0.971
bloodshed,0.942
bloodshot,0.81
bloodthirsty,0.804
bloody,0.91
blow,0.75
blowjob,0.784
blowout,0.792
blowtorch,0.73
blunt,0.68
blushing,0.789
boa constrictor,0.784
boastful,0.806
bodyguard,0.71
bogeyman,0.708
boil,0.684
boiling,0.69
boisterous,0.806
boldness,0.684
bomb,0.912
bombard,0.961
bombardier,0.863
bombardment,0.959
bombed,0.851
bomber,0.837
bombers,0.92
bombing,0.963
bombshell,0.868
bondage,0.705
bonfire,0.719
bonkers,0.847
boo,0.676
bookmaker,0.804
boost,0.73
booze,0.745
bossy,0.824
bother,0.78
bothering,0.764
bounty,0.755
bout,0.808
boxer,0.81
boxers,0.88
boxing,0.854
boycott,0.69
boyhood,0.745
brainstorm,0.784
brash,0.814
brave,0.75
bravery,0.745
brawl,0.938
breach,0.745
breakaway,0.802
breaking and entering,0.729
breakneck,0.833
breakup,0.72
breathtaking,0.792
bribe,0.69
bribery,0.775
bride,0.708
bridegroom,0.736
brigade,0.71
brighter,0.698
brilliance,0.673
brimming,0.69
brisk,0.745
broadcasting,0.7
brothel,0.886
browse,0.75
brunt,0.75
brutal,0.882
brutality,0.832
brutish,0.837
buckshot,0.74
budge,0.755
bullet,0.794
bulletproof,0.721
bullfighter,0.794
bullheaded,0.74
bullshit,0.676
bully,0.755
bumpy,0.683
bunker,0.673
burdensome,0.696
burglar,0.769
burglary,0.918
burn,0.783
burner,0.816
burning,0.76
burnt,0.713
burst,0.894
busted,0.676
bustle,0.814
bustling,0.85
butt,0.725
buttocks,0.677
buttress,0.684
buxom,0.719
buy,0.769
buying,0.784
buzz,0.686
buzzer,0.716
cadaver,0.69
caffeine,0.759
cahoots,0.696
calamitous,0.685
calamity,0.795
campaign,0.73
campaigner,0.698
cancer,0.694
cannibal,0.824
cannibalism,0.89
cannon,0.676
cannonball,0.84
canyon,0.731
capitalism,0.686
carcinoma,0.692
cardiac,0.765
career,0.712
carjack,0.682
carnal,0.679
carnival,0.888
casino,0.684
caster,0.67
castration,0.735
catapult,0.83
catastrophe,0.952
catastrophic,0.934
catching,0.788
caution,0.712
cavalry,0.727
ceaseless,0.704
celebrate,0.857
celebrated,0.69
celebrating,0.86
celebration,0.824
celebrations,0.794
cellmate,0.684
censorship,0.698
chagrin,0.704
chagrined,0.745
chainsaw,0.804
challenge,0.922
challenger,0.755
champ,0.754
champion,0.88
championship,0.8
chant,0.698
chaos,0.923
chaotic,0.847
charismatic,0.684
charmer,0.683
charred,0.676
chase,0.878
chased,0.83
chaser,0.83
chastisement,0.852
cheat,0.776
cheater,0.92
checkmate,0.708
cheeky,0.679
cheer,0.784
cheerful,0.72
cheerfulness,0.802
cheering,0.824
cheerleader,0.746
cheerleading,0.769
cheers,0.77
cheetah,0.77
chemo,0.686
chemotherapy,0.689
childbirth,0.861
chilling,0.85
choke,0.788
cholera,0.867
choosy,0.76
choppers,0.745
choreography,0.75
christmassy,0.698
chuckle,0.736
chute,0.745
claim,0.76
claimant,0.69
clandestine,0.677
clap,0.731
clapping,0.894
clash,0.918
clashing,0.764
clatter,0.82
claustrophobia,0.84
claustrophobic,0.755
claws,0.698
climax,0.853
climber,0.716
clitoris,0.844
cloning,0.696
clowns,0.673
coach,0.823
coalition,0.73
coaster,0.788
cobra,0.712
cocaine,0.84
cocksucker,0.764
cocky,0.784
coerce,0.741
coercion,0.708
coercive,0.67
colic,0.736
collapse,0.689
collide,0.892
collision,0.848
colossal,0.692
combat,0.846
combatant,0.853
combative,0.69
combustion,0.807
comedian,0.735
comet,0.679
comical,0.737
command,0.79
commandant,0.7
commando,0.71
commend,0.694
commitment,0.71
commotion,0.7
communist,0.702
compel,0.847
compete,0.745
competence,0.802
competency,0.775
competition,0.79
competitive,0.718
competitor,0.959
complain,0.682
complication,0.726
complicity,0.684
compulsion,0.76
compulsive,0.871
con,0.736
concern,0.734
concerned,0.698
concert,0.867
concerto,0.759
concussion,0.708
condemn,0.793
condemnation,0.725
confess,0.712
confiscation,0.706
conflagration,0.721
conflict,0.906
conflicting,0.738
confront,0.76
confrontation,0.87
confusing,0.69
conglomeration,0.72
congrats,0.726
congratulate,0.724
congratulation,0.78
congratulations,0.755
conjure,0.679
conquer,0.873
conquering,0.873
conqueror,0.809
conquest,0.702
conscription,0.775
consequence,0.721
conspiracy,0.787
conspirator,0.786
conspire,0.74
consternation,0.68
consummation,0.676
contagious,0.725
contender,0.79
contending,0.698
contest,0.698
contraband,0.875
contraction,0.755
controller,0.712
controversial,0.858
controversy,0.819
convene,0.676
convict,0.84
conviction,0.704
convoy,0.671
cop,0.77
copter,0.704
coral snake,0.712
correctional,0.713
corrupt,0.806
corrupting,0.804
corruption,0.83
countdown,0.692
counterattack,0.951
counterclaim,0.76
counterfeit,0.694
coup,0.815
courage,0.728
court,0.769
courtroom,0.67
courts,0.71
covet,0.779
coveted,0.73
crabby,0.812
crafty,0.679
cram,0.73
crammed,0.74
cramp,0.796
cranky,0.776
crash,0.906
craving,0.755
crazed,0.877
craziness,0.908
crazy,0.843
creak,0.67
creaking,0.743
creativity,0.684
creepy,0.861
cretins,0.741
crime,0.943
criminal,0.83
criminality,0.863
cringe,0.84
crisis,0.811
crisp,0.692
critical,0.802
criticise,0.7
criticize,0.708
critique,0.76
crocodile,0.708
crook,0.765
crossfire,0.896
crowd,0.827
crowds,0.723
crucifixion,0.857
crucify,0.878
cruel,0.866
cruelly,0.79
cruelty,0.836
crumbling,0.696
crusade,0.72
crush,0.676
crusher,0.709
crushing,0.755
crybaby,0.702
crying,0.704
cull,0.702
culpability,0.745
culpable,0.7
culprit,0.676
cunning,0.685
cunt,0.673
curiosity,0.755
curse,0.72
cursed,0.783
cursing,0.86
cusp,0.71
cutter,0.731
cutthroat,0.823
cyclone,0.796
cynical,0.76
cynicism,0.78
dabbling,0.726
dagger,0.797
damage,0.726
damages,0.76
damn,0.784
damnation,0.75
damned,0.76
dance,0.84
dancer,0.768
dancing,0.868
danger,0.923
dangerous,0.941
dangerously,0.93
dare,0.788
daredevil,0.714
daring,0.84
darkside,0.69
darn,0.765
dastardly,0.688
daze,0.735
dazed,0.697
dazzle,0.782
dazzling,0.88
deadlines,0.769
deadly,0.849
deafening,0.835
death,0.72
deathly,0.771
debate,0.691
debauchery,0.901
decathlon,0.753
deceit,0.696
deceitful,0.788
deceive,0.775
deceived,0.673
deception,0.745
decry,0.814
defamation,0.67
defamatory,0.688
defector,0.696
defend,0.722
defendant,0.71
defender,0.708
defending,0.871
defense,0.698
defiance,0.78
defiant,0.792
defloration,0.69
defy,0.884
degeneracy,0.72
degenerate,0.724
dehydrated,0.685
deleterious,0.725
deliberation,0.678
delightful,0.735
delinquency,0.86
delinquent,0.904
delirious,0.774
delirium,0.694
deluge,0.714
delusional,0.745
demand,0.673
demanding,0.75
demented,0.787
dementia,0.779
demolition,0.827
demon,0.908
demonic,0.875
demonstration,0.676
denounce,0.78
denunciation,0.83
deportation,0.786
depraved,0.837
depravity,0.854
depreciated,0.672
derail,0.802
deranged,0.868
derision,0.67
desecrate,0.806
desecration,0.833
deserter,0.71
desirable,0.735
desire,0.692
desiring,0.821
desirous,0.824
despair,0.794
despairing,0.735
desperado,0.745
desperate,0.842
desperation,0.904
despicable,0.71
despise,0.745
despotic,0.824
despotism,0.696
destroy,0.935
destroyed,0.696
destroyer,0.83
destroying,0.828
destruct,0.868
destruction,0.929
destructive,0.87
detachment,0.7
detective,0.764
detention,0.698
determination,0.725
detest,0.8
detonate,0.85
detonation,0.931
detonator,0.875
detrimental,0.679
devastate,0.796
devastating,0.856
devastation,0.904
develop,0.67
devil,0.9
devilish,0.865
devour,0.888
dexterity,0.673
diabolical,0.912
diamonds,0.684
diarrhea,0.684
diarrhoea,0.692
dicey,0.833
dicks,0.694
dictator,0.76
dictatorial,0.77
dictatorship,0.806
die,0.765
difficult,0.7
difficulties,0.784
difficulty,0.74
digs,0.67
disappearance,0.698
disaster,0.892
disastrous,0.741
disco,0.806
discomfort,0.719
discontinuance,0.741
discord,0.882
discover,0.793
discriminate,0.761
discriminating,0.783
discrimination,0.724
discuss,0.769
discussion,0.842
disgraceful,0.702
disguise,0.694
disgust,0.775
disgusted,0.773
disgusting,0.796
dislodge,0.769
disloyalty,0.716
dismay,0.681
dismayed,0.735
dismemberment,0.86
dismissal,0.723
disobedience,0.868
disobedient,0.706
disorder,0.816
disordered,0.714
disorderly,0.748
dispatcher,0.704
displease,0.702
displeased,0.69
dispute,0.75
disqualification,0.677
disquieted,0.85
disreputable,0.688
disrespectful,0.694
disruption,0.735
disruptive,0.755
dissect,0.75
disservice,0.794
distasteful,0.676
distort,0.74
distraught,0.903
distress,0.84
distressed,0.771
distressing,0.75
distrust,0.67
disturb,0.76
disturbance,0.907
disturbed,0.87
disturbing,0.792
diversion,0.821
divorce,0.7
divulge,0.718
docked,0.754
dodge,0.76
dogged,0.75
dominance,0.775
dominant,0.854
dominate,0.814
dominating,0.769
domination,0.786
dominatrix,0.727
dominion,0.704
doom,0.75
doomed,0.755
doomsday,0.861
dope,0.855
downfall,0.717
dragon,0.821
drama,0.755
dramaqueen,0.682
dramatic,0.78
drastic,0.839
dread,0.792
dreaded,0.706
dreadful,0.786
dreadfully,0.806
dreading,0.76
drinker,0.735
drive,0.689
drone,0.686
drown,0.86
drug,0.79
drug dealing,0.843
drugged,0.75
drugs,0.75
drum,0.679
drummer,0.7
drumming,0.75
drunk,0.8
drunk driving,0.9
drunkard,0.873
drunken,0.849
drunkenness,0.774
duel,0.696
duet,0.693
dupe,0.76
dynamic,0.75
dynamical,0.73
dynamics,0.682
dynamite,0.86
eager,0.812
earn,0.769
earthquake,0.93
eavesdrop,0.71
ebullient,0.856
eccentric,0.806
eccentricity,0.735
ecstasy,0.922
ecstatic,0.769
edgy,0.895
eerie,0.771
efficacious,0.698
effort,0.778
effusion,0.73
egomaniac,0.708
egregious,0.716
ejaculate,0.896
ejaculation,0.893
ejection,0.836
elated,0.96
elation,0.853
electric,0.708
electricity,0.81
electrify,0.769
electrocute,0.731
electrocution,0.844
elevation,0.759
eliminate,0.67
elite,0.704
elope,0.694
eloquent,0.68
emancipation,0.684
embarrassing,0.809
embarrassment,0.685
embattled,0.724
embezzlement,0.827
embezzler,0.823
embodiment,0.69
embroiled,0.721
emergence,0.857
emergency,0.9
emigrate,0.812
emotion,0.873
emotional,0.714
emotive,0.741
emperor,0.704
emphasis,0.745
emphatic,0.707
empire,0.73
empower,0.779
enchanting,0.681
enchantment,0.775
encounter,0.702
encouraged,0.702
encouragement,0.7
encroach,0.742
encroachment,0.736
endanger,0.885
endangered,0.885
endangerment,0.873
endeavor,0.755
endurance,0.745
enema,0.673
enemy,0.794
energetic,0.868
energize,0.81
energy,0.725
engage,0.796
engender,0.741
engrossing,0.702
enigma,0.7
enjoy,0.725
enjoying,0.759
enlightening,0.729
enliven,0.683
enmity,0.706
enormously,0.694
enraged,0.962
enrich,0.731
enslave,0.8
enslaved,0.72
entanglement,0.765
enterprising,0.784
entertain,0.684
entertainer,0.709
entertainment,0.75
enthusiasm,0.816
enthusiast,0.81
enthusiastic,0.868
entice,0.887
entrepreneur,0.704
envious,0.754
envy,0.704
epic,0.713
epidemic,0.83
epilepsy,0.854
epileptic,0.794
eradicate,0.69
eradication,0.788
erect,0.885
erectile,0.796
erection,0.856
erosion,0.77
erotic,0.946
erotica,0.87
erupt,0.82
eruption,0.913
escalade,0.724
escalate,0.714
escalating,0.724
escalation,0.807
escape,0.765
escaped,0.755
esoteric,0.676
espionage,0.75
euphoria,0.955
euphoric,0.904
euthanasia,0.716
evacuate,0.792
evacuation,0.755
event,0.673
eventful,0.837
eviction,0.731
evil,0.827
evolutionary,0.673
evolve,0.692
exacerbate,0.776
exacerbation,0.81
exacting,0.673
exaggerate,0.76
exaggerated,0.885
exaggeration,0.775
exalt,0.75
exaltation,0.892
exalted,0.845
exasperated,0.816
exasperation,0.833
excavator,0.673
exceed,0.827
exceeding,0.802
exceptional,0.74
excess,0.889
excessive,0.731
excessively,0.882
excitability,0.91
excitable,0.939
excitation,0.958
excite,0.95
excited,0.931
excitement,0.684
exciting,0.792
exclaim,0.711
exclamation,0.745
excruciating,0.837
excursion,0.714
excuse,0.696
execute,0.708
execution,0.811
executioner,0.816
executor,0.755
exercise,0.789
exert,0.735
exertion,0.755
exhaust,0.71
exhilarated,0.963
exhilarating,0.823
exhilaration,0.868
exorbitant,0.865
exorcism,0.98
exorcist,0.906
exotic,0.711
expatriate,0.764
expectance,0.724
expectation,0.69
expedite,0.858
expedition,0.802
expel,0.725
experiment,0.72
experimental,0.764
experimentation,0.769
experimenter,0.71
expire,0.745
explicit,0.694
explode,0.885
exploit,0.878
exploitation,0.92
exploratory,0.69
explosion,0.96
explosions,0.86
explosive,0.943
exposure,0.83
expressive,0.724
expropriation,0.735
expulsion,0.79
exquisitely,0.728
exterminate,0.857
extermination,0.86
exterminator,0.804
extinction,0.75
extort,0.827
extortion,0.868
extracting,0.709
extraction,0.74
extrajudicial,0.686
extraordinaire,0.864
extraordinary,0.728
extraterrestrial,0.833
extravagance,0.802
extravagant,0.763
extravaganza,0.786
extreme,0.8
extreme anticipation,0.74
extreme disgust,0.873
extreme surprise,0.935
extreme trust,0.713
extremely,0.827
extremely negative,0.786
extremely positive,0.73
exuberance,0.816
eyewitness,0.686
faithless,0.683
falling,0.716
falsification,0.72
falsity,0.689
fame,0.755
famed,0.75
famine,0.679
famous,0.775
famously,0.765
fanatic,0.78
fanatical,0.83
fanaticism,0.896
fancy,0.673
fantasia,0.694
fantastic,0.696
fascinate,0.683
fascinated,0.714
fascinating,0.817
fascination,0.773
fascism,0.74
fascist,0.755
fastball,0.679
fatal,0.775
fatalism,0.694
fatality,0.798
fear,0.84
feared,0.733
fearless,0.806
fears,0.821
fearsome,0.9
feast,0.724
feat,0.706
feisty,0.853
felicity,0.704
feline,0.745
felon,0.898
felony,0.808
fend,0.731
ferocious,0.915
ferocity,0.906
fervor,0.769
festival,0.706
festive,0.74
fetish,0.706
feud,0.796
fever,0.674
feverish,0.696
fidgety,0.786
field hockey,0.786
fiend,0.903
fiendish,0.846
fierce,0.877
fiery,0.85
fiesta,0.779
fight,0.868
fighter,0.76
fighting,0.885
fights,0.92
filibuster,0.714
filthy,0.714
finalist,0.686
fire,0.804
firearm,0.943
firearms,0.943
fireball,0.777
firecracker,0.741
firefight,0.92
firefighter,0.77
firehouse,0.689
fireman,0.745
firepower,0.941
fireproof,0.679
firestorm,0.929
firework,0.904
fireworks,0.863
firing,0.931
fist,0.686
fistfight,0.902
fizz,0.708
flabbergast,0.679
flabbergasted,0.802
flagrant,0.673
flamboyant,0.794
flamethrower,0.882
flammable,0.8
flapping,0.728
flare,0.823
flaring,0.771
flattering,0.686
flee,0.796
flinch,0.804
fling,0.696
flirt,0.79
flirtation,0.719
flirting,0.773
flirty,0.721
flood,0.778
fluctuation,0.75
flue,0.688
flurries,0.76
flurry,0.76
flush,0.755
flustered,0.903
fly,0.775
foe,0.827
folly,0.833
fooled,0.692
foolhardy,0.816
fooling,0.755
football,0.76
forbid,0.686
forbidding,0.781
force,0.75
forced,0.721
forceful,0.673
forces,0.686
forcibly,0.704
foreboding,0.706
foreign,0.681
forger,0.673
formidable,0.709
fornicate,0.933
fornication,0.951
fort,0.673
forte,0.737
fortification,0.769
fortify,0.824
fortune,0.731
fortunes,0.706
fracture,0.74
frankenstorm,0.726
frantic,0.89
frantically,0.898
fraud,0.688
fraudulent,0.774
freak,0.839
freaked,0.917
freakedout,0.688
freakingout,0.769
freakish,0.915
freakout,0.696
frenetic,0.93
frenzied,0.951
frenzy,0.965
fretful,0.689
friction,0.778
fright,0.816
frighten,0.843
frightened,0.817
frightening,0.969
frightful,0.755
frolic,0.864
frustrate,0.809
frustrating,0.696
frustration,0.73
fuck,0.93
fuckedoff,0.696
fucker,0.788
fucking,0.812
fuckoff,0.7
fucksake,0.702
fuckyeah,0.811
fugitive,0.922
fun,0.843
funky,0.755
furious,0.953
furiously,0.925
furor,0.863
fury,0.875
fuss,0.876
fustrated,0.684
gaiety,0.759
galactic,0.67
gale,0.691
galled,0.731
gallop,0.775
galloping,0.735
gallows,0.712
gamble,0.798
gambler,0.694
gambling,0.806
game,0.788
gang,0.85
gangster,0.833
gaol,0.75
garbled,0.72
gasp,0.754
gasping,0.704
gaudy,0.735
geisha,0.679
genital,0.694
genocide,0.878
getaway,0.76
ghastly,0.79
ghost,0.755
ghostly,0.764
giant,0.814
giddy,0.847
gifts,0.755
gig,0.755
gigantic,0.776
giggles,0.684
giggling,0.726
gigolo,0.706
girlfriend,0.763
glad,0.76
gladiator,0.833
gladness,0.67
glare,0.735
glaring,0.794
gleeful,0.806
glide,0.706
glitter,0.75
glorious,0.673
glory,0.735
gluttony,0.702
goddamn,0.76
goddamned,0.758
gold,0.686
goodnews,0.74
gorilla,0.72
gory,0.875
gossip,0.765
govern,0.702
governing,0.7
governor,0.683
grab,0.706
graduation,0.67
grand,0.74
grandeur,0.796
grandiose,0.682
grandstand,0.679
grappling,0.676
great anticipation,0.735
great disgust,0.836
great surprise,0.941
greatly,0.708
greatness,0.75
greed,0.78
grenade,0.777
grieving,0.673
grisly,0.863
grizzly,0.679
groan,0.75
grotesque,0.788
grouchy,0.708
growl,0.764
growling,0.887
growls,0.675
growthefuckup,0.692
grrr,0.755
grueling,0.763
gruesome,0.837
grumble,0.75
grumpy,0.808
grunt,0.798
grunting,0.827
guarded,0.686
guardian,0.686
guerilla,0.845
guerrilla,0.917
guesser,0.67
guillotine,0.817
guilty,0.77
guitarist,0.74
gun,0.92
gunfight,0.961
gunfighter,0.91
gunfire,0.93
gunman,0.922
gunmen,0.942
gunner,0.853
gunnery,0.861
gunplay,0.906
gunpoint,0.817
gunpowder,0.853
gunshot,0.953
gunslinger,0.873
gust,0.755
gusto,0.729
gym,0.69
gymnast,0.76
gymnastic,0.706
gymnastics,0.677
hack,0.717
hacker,0.755
hag,0.695
hallucination,0.706
hammering,0.779
hamper,0.711
handgun,0.914
hangman,0.877
hangry,0.794
happen,0.67
happier,0.76
happiest,0.716
happily,0.69
happiness,0.732
happy,0.735
happydance,0.76
happyholidays,0.74
happynewyear,0.815
happyvalentinesday,0.784
harass,0.775
harassing,0.873
harassment,0.896
hard,0.708
hardcore,0.721
hardening,0.673
hardheaded,0.699
hardship,0.775
harlot,0.798
harm,0.679
harmful,0.75
harpoon,0.7
harrowing,0.81
hassle,0.74
haste,0.745
hasten,0.75
hasty,0.885
hate,0.802
hateeveryone,0.84
hateful,0.819
hater,0.702
hateyou,0.735
hating,0.82
hatred,0.847
haughty,0.708
haunt,0.676
haunted,0.731
havoc,0.769
hazard,0.884
hazardous,0.75
headache,0.755
headaches,0.72
headstrong,0.714
heady,0.806
heart disease,0.75
heartache,0.75
heartattack,0.839
heartbeat,0.698
heartbreaker,0.685
heartbreaking,0.811
hearty,0.684
heavily,0.679
heaving,0.843
heavy metal,0.755
heck,0.728
hectic,0.811
heinous,0.792
heist,0.85
helicopter,0.806
hell,0.918
hellfire,0.89
hellish,0.86
hemorrhage,0.849
hemorrhoids,0.702
heresy,0.765
heretic,0.71
hermaphrodite,0.684
hero,0.806
heroic,0.77
heroics,0.673
heroin,0.843
heroine,0.755
heroism,0.802
heyday,0.68
hideous,0.75
hierarchy,0.722
highness,0.67
hijack,0.908
hijacker,0.953
hiker,0.802
hiking,0.843
hip hop,0.714
hit,0.931
hitter,0.683
hoax,0.696
hockey,0.786
holler,0.825
holocaust,0.918
homicidal,0.912
homicide,0.973
homophobic,0.736
honeymoon,0.678
hooded,0.745
hoodlum,0.72
hooker,0.889
hooligan,0.712
horde,0.713
hormone,0.75
horny,0.908
horrendous,0.755
horrible,0.857
horrid,0.765
horrific,0.846
horrified,0.885
horrifying,0.76
horror,0.85
horrors,0.852
horseman,0.7
horsepower,0.735
hostage,0.923
hostile,0.877
hostilities,0.81
hostility,0.775
hot,0.74
hot sauce,0.74
hothead,0.849
hotshot,0.727
housewarming,0.71
hulk,0.74
humiliate,0.714
humiliated,0.712
humiliating,0.716
humiliation,0.712
humorist,0.79
hungry,0.69
hunt,0.806
hunter,0.817
hunting,0.713
huntress,0.717
hurdle,0.682
hurl,0.745
hurrah,0.74
hurricane,0.958
hurricanes,0.898
hurried,0.806
hurry,0.735
hurryup,0.791
hurt,0.773
hurtful,0.68
hurting,0.778
hustler,0.821
hydrophobia,0.784
hyena,0.719
hyperactive,0.921
hypertension,0.784
hyperventilate,0.729
hyperventilating,0.802
hypocrite,0.673
hypocritical,0.74
hysteria,0.906
hysterical,0.942
idol,0.805
idolizing,0.712
ignite,0.785
ignition,0.72
illegal,0.787
illegally,0.788
illicit,0.794
illness,0.717
immediately,0.78
immense,0.75
imminent,0.784
immorality,0.689
immortal,0.75
impact,0.884
impassioned,0.78
impatience,0.78
impatient,0.708
impatiently,0.75
impeach,0.776
impeachment,0.735
impelled,0.741
impending,0.735
imperialist,0.786
impertinent,0.826
impetuous,0.814
impetus,0.74
implicate,0.67
implicated,0.673
implosion,0.724
imply,0.67
impose,0.721
imposing,0.731
impostor,0.704
impotence,0.689
impregnate,0.721
impress,0.744
impressed,0.77
impressionable,0.72
impressive,0.83
imprison,0.829
imprisoned,0.717
impromptu,0.729
improvisation,0.812
improvised,0.673
imprudent,0.676
impulse,0.84
impulsive,0.864
impunity,0.721
inauguration,0.712
incarceration,0.8
incendiary,0.81
incessant,0.76
incessantly,0.765
incest,0.853
incestuous,0.736
incineration,0.787
incite,0.736
incitement,0.943
inclement,0.676
incredible,0.796
incriminate,0.81
