word,val
blotter,0.298
blouse,0.19
blubber,0.26
blue,0.137
blueberry,0.185
blueprint,0.173
blues,0.22
bluff,0.286
bluish,0.245
board,0.255
boards,0.27
bodega,0.307
bold,0.271
bonsai,0.235
book,0.21
bookcase,0.221
bookish,0.236
bookkeeping,0.214
booklet,0.27
books,0.115
bookseller,0.317
bookshop,0.291
bookstore,0.18
boon,0.294
boots,0.255
bored,0.167
boredom,0.139
boring,0.217
botanical,0.259
botanist,0.24
botany,0.201
bottle,0.236
boulder,0.309
bourse,0.23
bovine,0.255
bow,0.306
bowls,0.28
box,0.179
brackets,0.281
braid,0.222
brainless,0.31
branch,0.206
brand,0.284
brass,0.32
bread,0.314
break,0.265
breakfast,0.33
breeze,0.284
bridge,0.324
brief,0.3
briefcase,0.206
briefly,0.314
broadside,0.316
brocade,0.327
broccoli,0.2
brochure,0.226
brooch,0.26
broom,0.154
broomstick,0.265
broth,0.245
brotherly,0.306
brow,0.311
brown,0.202
brush,0.265
bubble,0.213
bucket,0.167
buddha,0.198
buddhism,0.115
building,0.288
bulb,0.208
bulletin,0.294
bun,0.306
bunny,0.325
buoy,0.28
burrito,0.294
burrow,0.28
bush,0.22
bushy,0.321
butler,0.225
butter,0.292
butterfly,0.327
buttermilk,0.311
buttery,0.318
button,0.22
bygone,0.31
cabana,0.296
cabbage,0.225
cabin,0.292
cabinet,0.306
cable,0.245
calamari,0.312
calculator,0.283
calendar,0.212
calender,0.275
calligraphy,0.216
calm,0.1
calming,0.105
calmness,0.105
camel,0.282
camera,0.288
camisole,0.25
canal,0.259
canary,0.276
cancel,0.306
candied,0.33
candle,0.221
candlelight,0.294
candles,0.206
cane,0.298
canister,0.271
canoe,0.3
canopy,0.264
cantaloupe,0.212
canvas,0.09
cap,0.24
cape,0.235
cappuccino,0.279
caps,0.221
capsule,0.29
caption,0.292
card,0.269
cardboard,0.173
cardigan,0.324
cards,0.317
carefree,0.22
carefully,0.33
carp,0.324
carpal,0.327
carpet,0.17
carpeting,0.312
carrot,0.235
carte,0.32
cartography,0.3
carton,0.186
case,0.275
casing,0.327
casual,0.224
casually,0.29
casualty,0.274
cat,0.26
catalog,0.221
catalogue,0.327
catechism,0.236
category,0.264
caterpillar,0.286
cathedral,0.33
caucus,0.311
cauliflower,0.255
cayenne,0.306
cease,0.25
cedar,0.267
cede,0.327
ceiling,0.224
celery,0.147
celibacy,0.276
cellar,0.277
cello,0.324
cellophane,0.282
cement,0.265
censor,0.276
census,0.289
center,0.231
centerpiece,0.208
centimeter,0.28
centrality,0.312
centrally,0.28
ceramic,0.255
ceramics,0.25
cereal,0.206
cereals,0.224
chaff,0.327
chair,0.082
chalice,0.286
chalk,0.185
channel,0.287
chapel,0.24
chapter,0.308
characteristic,0.328
charcoal,0.186
charity,0.284
chart,0.317
chaste,0.248
checkbook,0.284
checkered,0.316
checkpoint,0.323
cheek,0.314
cheeks,0.324
cheese,0.28
cheesecake,0.276
chemise,0.275
cherry,0.186
chestnut,0.21
chicken,0.306
chiffon,0.23
chill,0.206
chimney,0.286
chin,0.31
chlorine,0.327
choir,0.298
choral,0.29
chowder,0.324
chromosome,0.296
chunk,0.287
church,0.198
cilantro,0.26
cinder,0.26
cinnamon,0.25
circle,0.29
circumference,0.255
citizen,0.25
civic,0.24
civics,0.279
civil,0.281
civilian,0.229
civility,0.306
civilized,0.231
clam,0.302
clapper,0.229
clarity,0.31
class,0.314
classic,0.26
classical,0.198
classroom,0.292
clay,0.25
clean,0.17
cleanse,0.31
cleansing,0.298
cleanup,0.314
clear,0.327
clearness,0.316
cleat,0.26
clergy,0.312
clergyman,0.33
cleric,0.324
climate,0.24
clip,0.31
clipboard,0.255
cloak,0.188
cloakroom,0.254
clock,0.173
close,0.26
closed,0.164
closeness,0.237
closet,0.204
closure,0.22
cloth,0.19
clothe,0.33
clothes,0.27
clothesline,0.324
cloud,0.133
clouded,0.213
cloudiness,0.25
clouds,0.195
cloudy,0.28
clove,0.296
cloves,0.218
coal,0.241
coastline,0.282
coat,0.256
cobalt,0.325
cocoa,0.255
coconut,0.265
cocoon,0.28
cod,0.321
code,0.308
codfish,0.245
coherent,0.281
cola,0.325
coleslaw,0.312
collaborator,0.32
collage,0.321
collagen,0.245
collection,0.311
collie,0.308
colonial,0.327
color,0.28
colored,0.317
column,0.25
coma,0.255
comb,0.123
come,0.269
comfort,0.231
comfortable,0.163
comforter,0.275
comfy,0.241
comma,0.269
commensurate,0.304
common,0.127
commonly,0.17
communal,0.321
companionless,0.259
comparative,0.273
compass,0.307
compassion,0.258
complement,0.277
complementary,0.32
compliant,0.31
concede,0.324
concept,0.265
conch,0.306
concise,0.298
conclude,0.267
concord,0.32
condensation,0.316
condo,0.288
conduit,0.302
cone,0.208
confidence,0.276
confident,0.324
conformance,0.278
connect,0.299
conservative,0.316
conservatory,0.24
considerable,0.314
consolation,0.25
constant,0.296
contemplation,0.324
contemplative,0.308
content,0.296
context,0.3
contour,0.265
convent,0.217
conventional,0.292
cookie,0.306
cooling,0.324
coolness,0.307
copper,0.26
copy,0.24
copying,0.315
coral,0.231
cordial,0.312
cordon,0.317
corduroy,0.324
cork,0.25
corn,0.196
cornbread,0.304
corner,0.296
cornfield,0.31
cornstarch,0.299
correct,0.306
corsage,0.294
cosmetic,0.304
cosy,0.255
cot,0.23
cottage,0.279
cotton,0.071
couch,0.082
council,0.279
counsellor,0.327
countryside,0.288
coupled,0.286
coupon,0.3
courtesy,0.287
cove,0.304
cover,0.24
cow,0.23
cowhide,0.324
coy,0.33
cradle,0.194
craft,0.321
craftsman,0.31
cranberry,0.33
cranberry juice,0.321
crank,0.275
crate,0.173
crayon,0.26
cream,0.259
creamed,0.273
creamer,0.192
crease,0.286
creed,0.245
crepe,0.224
crib,0.24
crockery,0.216
croissant,0.33
crop,0.26
cross,0.321
crowded,0.286
crud,0.33
crumb,0.255
crutch,0.294
crystal,0.27
crystalline,0.235
cube,0.226
cubic,0.306
cucumber,0.235
cultivation,0.324
culture,0.304
culvert,0.324
cup,0.167
cupboard,0.2
curable,0.292
curative,0.318
current,0.312
curriculum,0.306
curtain,0.278
curtains,0.123
cushion,0.221
cushy,0.283
custard,0.26
customary,0.253
cuticle,0.32
cutlery,0.3
cylinder,0.324
cylindrical,0.294
dado,0.24
dainty,0.284
dairy,0.255
dale,0.27
damp,0.279
dandruff,0.298
dash,0.312
data,0.25
database,0.286
date,0.231
dawn,0.235
day,0.269
daytime,0.324
decaf,0.324
decay,0.312
decency,0.235
decent,0.296
decimal,0.259
decimeter,0.292
deco,0.274
decor,0.311
decorum,0.327
decreased,0.271
deduct,0.33
deductible,0.286
deed,0.32
defined,0.214
definite,0.292
defrost,0.317
delete,0.298
delicacy,0.279
delicate,0.294
demo,0.314
demure,0.315
deodorant,0.265
depot,0.255
derive,0.324
desert,0.279
design,0.327
desk,0.135
desolate,0.32
detailed,0.314
detergent,0.304
determinate,0.314
devoted,0.32
dew,0.225
diabetic,0.269
diameter,0.298
diaper,0.274
diary,0.292
dictionary,0.25
diesel,0.327
diet,0.235
dietary,0.22
digit,0.286
dilute,0.192
diluted,0.31
dim,0.321
dime,0.317
diminished,0.269
diminution,0.296
diminutive,0.2
diner,0.302
dinghy,0.269
diocesan,0.283
diocese,0.288
diplomat,0.262
dipstick,0.312
direction,0.33
disconnect,0.292
disconnected,0.276
disconnection,0.283
discouraged,0.304
discouragement,0.319
discreet,0.216
discrete,0.231
discretion,0.32
dish,0.255
dishwasher,0.296
disinterested,0.284
diskette,0.255
dispassionate,0.217
dispirited,0.28
display,0.325
distance,0.317
distant,0.324
district,0.327
disuse,0.229
disused,0.302
diurnal,0.296
divan,0.202
doc,0.317
docile,0.259
document,0.24
documentary,0.213
documentation,0.29
documents,0.25
dodo,0.306
doll,0.321
dollhouse,0.245
domestic,0.327
domicile,0.292
door,0.189
doormat,0.269
doorstep,0.274
doorway,0.304
dorm,0.194
dormant,0.245
dormitory,0.204
dot,0.29
dough,0.229
dove,0.235
down,0.33
downfield,0.33
downtime,0.226
downy,0.17
doze,0.2
drab,0.3
drapery,0.22
draught,0.245
drawer,0.196
drawers,0.26
drawing,0.216
dream,0.157
dreaming,0.32
dress,0.3
dried,0.26
driftwood,0.283
drip,0.193
dripping,0.257
drop,0.321
droplet,0.208
dropper,0.216
drowsiness,0.194
drowsy,0.18
dry,0.169
dryness,0.296
dual,0.33
duds,0.311
dull,0.12
dumb,0.33
dummy,0.144
dumpling,0.321
dunce,0.327
dune,0.173
durable,0.294
dusk,0.276
dust,0.246
duster,0.265
dusty,0.294
dutiful,0.245
dwarfed,0.265
dwell,0.245
dweller,0.304
dwelling,0.33
dye,0.314
ear,0.216
earpiece,0.286
earth,0.225
earthenware,0.21
earthly,0.318
easily,0.279
east,0.25
easy,0.194
easygoing,0.276
ebony,0.317
ecclesiastical,0.27
ecological,0.29
ecosystem,0.259
editorial,0.33
educated,0.297
education,0.275
educator,0.317
effortless,0.09
egg,0.241
eggplant,0.152
eggshell,0.269
eight,0.199
eighth,0.226
eighty,0.3
elbow,0.133
eld,0.292
elder,0.153
elders,0.26
element,0.259
elemental,0.306
elementary,0.286
elements,0.312
eleven,0.25
eleventh,0.329
email,0.23
emblem,0.33
embroidered,0.279
emo,0.314
emptiness,0.173
empty,0.183
enamel,0.28
encompass,0.298
encyclopedia,0.32
ensign,0.27
entrust,0.31
enumeration,0.327
envelope,0.275
environ,0.221
environment,0.194
environmental,0.313
environs,0.288
enzyme,0.277
ephemeral,0.312
episcopal,0.314
epitaph,0.323
equal,0.178
equality,0.305
equalize,0.281
equally,0.264
equator,0.302
equatorial,0.271
equilibration,0.317
equilibrium,0.235
equitable,0.286
equity,0.304
equivalence,0.25
erase,0.26
eraser,0.209
ere,0.312
estuary,0.278
ether,0.306
ethic,0.26
ethical,0.324
ethics,0.296
eucalyptus,0.308
evening,0.185
ewe,0.216
expect,0.327
extended,0.304
eye,0.265
eyebrow,0.198
eyeglass,0.236
eyeglasses,0.269
eyelash,0.25
eyelet,0.298
eyes,0.279
eyesight,0.226
fabric,0.19
face,0.173
facet,0.324
facile,0.264
faded,0.275
fairness,0.317
faith,0.22
familiar,0.33
fanning,0.33
farm,0.327
farmhouse,0.33
faucet,0.278
faun,0.303
favor,0.308
feather,0.208
feathered,0.288
feature,0.314
feeble,0.28
feeling,0.329
feet,0.24
fellow,0.298
femoral,0.324
femur,0.289
fen,0.276
fence,0.198
fennel,0.277
fern,0.24
fetal,0.308
fiber,0.284
fifteen,0.29
figment,0.316
figure,0.328
figurine,0.283
file,0.316
filter,0.296
finale,0.33
finalized,0.21
fine,0.24
finger,0.264
fir,0.275
fish,0.28
fishing,0.283
five,0.221
fixed,0.167
fixture,0.216
fixtures,0.33
flan,0.304
flange,0.306
flannel,0.25
flat,0.236
flatbed,0.25
flatness,0.28
fleece,0.25
flicker,0.321
floor,0.23
flooring,0.235
floppy,0.3
flora,0.324
floral,0.235
floss,0.28
flour,0.235
flow,0.316
flower,0.189
flowers,0.324
fluff,0.264
flute,0.33
flyer,0.3
foam,0.23
foaming,0.24
foamy,0.306
fog,0.213
foil,0.204
folder,0.279
folio,0.265
follicular,0.305
food,0.324
foolish,0.255
foot,0.29
foot stool,0.317
footage,0.235
footpath,0.321
footprint,0.292
forearm,0.304
forefinger,0.254
forehead,0.308
forest,0.27
foreword,0.314
forgiven,0.302
forgiving,0.317
forgotten,0.28
fork,0.3
form,0.302
formal,0.25
formalism,0.289
format,0.308
formed,0.272
formless,0.201
fossil,0.292
fossils,0.314
fountain,0.292
four,0.28
fourteen,0.279
fourth,0.28
fraction,0.33
fragile,0.163
fragility,0.306
fragment,0.316
framework,0.33
fresco,0.28
fresh,0.292
freshwater,0.284
friar,0.26
fridge,0.292
friendliness,0.27
frock,0.327
frog,0.311
froth,0.287
fruit,0.291
fuchsia,0.275
fulcrum,0.32
full,0.255
function,0.296
funds,0.33
funnel,0.274
furnishings,0.177
furniture,0.26
futility,0.32
gallon,0.327
garage,0.283
garden,0.23
gardens,0.202
garlic,0.323
gate,0.235
gauze,0.275
gel,0.206
gemini,0.32
generally,0.255
genetic,0.288
gentile,0.25
gentleness,0.278
gently,0.255
geographic,0.33
geographical,0.317
geography,0.15
geological,0.324
geology,0.321
geometry,0.27
geranium,0.25
gerbil,0.306
geriatric,0.247
german,0.29
girder,0.245
glacial,0.327
glasses,0.21
globe,0.315
glossary,0.204
glove,0.23
gloves,0.225
glucose,0.316
gluten,0.308
goat,0.304
goatee,0.29
godly,0.298
godmother,0.311
goggle,0.286
goldfish,0.296
gone,0.23
goodie,0.327
goodness,0.321
goodwill,0.327
goofy,0.224
goose,0.283
gourd,0.271
gout,0.314
gown,0.283
grace,0.304
grader,0.317
grain,0.198
grammar,0.287
granddad,0.248
granddaddy,0.291
grandfather,0.279
grandma,0.208
grandmother,0.283
grandpa,0.296
granny,0.24
granola,0.24
grape,0.122
grape juice,0.304
grapefruit,0.281
grapes,0.24
graph,0.286
grass,0.164
grassy,0.323
grate,0.25
gray,0.153
graze,0.255
great grandfather,0.241
great grandma,0.221
great grandmother,0.236
great grandpa,0.28
green,0.306
green bean,0.28
greenish,0.29
greeted,0.317
grey,0.14
grille,0.327
grind,0.276
grit,0.296
grocer,0.25
groggy,0.265
groundhog,0.324
grove,0.245
gruel,0.304
guacamole,0.317
guide,0.315
guidebook,0.26
gull,0.317
gum,0.227
gummy,0.302
gurney,0.304
gutter,0.26
habit,0.226
habitation,0.231
habitual,0.208
habitually,0.324
hair,0.186
hairball,0.302
hairbrush,0.216
hairdo,0.32
hairless,0.235
hairline,0.154
hairspray,0.279
half,0.274
halfway,0.254
hallmark,0.315
hallway,0.23
ham,0.245
hamlet,0.27
hammock,0.255
hand,0.314
handbag,0.24
handbook,0.224
handkerchief,0.192
handout,0.33
handprint,0.289
hanky,0.276
hardware,0.289
harmless,0.226
harmonica,0.235
harmoniously,0.265
harmony,0.23
harp,0.31
hat,0.183
haven,0.265
hay,0.212
haystack,0.292
haze,0.327
heading,0.292
headline,0.241
headquarter,0.269
headquarters,0.271
heal,0.245
healthful,0.315
healthy,0.319
hearer,0.281
hearth,0.275
heavens,0.273
hectares,0.25
helium,0.316
helmet,0.327
hem,0.283
hen,0.276
herbaceous,0.22
herbal,0.255
herbarium,0.188
herbs,0.299
hereunto,0.225
hexagon,0.226
hiatus,0.294
hibernate,0.317
hibernation,0.245
hieroglyphics,0.325
hillside,0.292
hinge,0.292
hint,0.33
histology,0.32
historian,0.27
hoary,0.298
hold,0.29
holder,0.33
hole,0.31
holiness,0.264
holly,0.25
holster,0.255
holy,0.112
home,0.27
homeboy,0.255
homely,0.157
homeopathic,0.268
homeopathy,0.284
homesick,0.304
homestead,0.221
homeward,0.275
homey,0.278
homogeneous,0.255
honest,0.254
hoop,0.204
hope,0.317
hopeless,0.298
horizon,0.284
horizontal,0.304
hose,0.288
hotbed,0.285
hour,0.265
hourglass,0.284
house,0.135
household,0.23
housekeeper,0.279
housing,0.304
hovel,0.296
howsoever,0.309
hoy,0.298
huckleberry,0.279
hull,0.265
hum,0.296
human,0.314
humanitarian,0.317
humanities,0.325
humble,0.236
humbly,0.194
humdrum,0.246
humid,0.324
humility,0.118
hush,0.231
hushed,0.194
husk,0.173
hut,0.27
hydrogen,0.303
hygiene,0.287
hygienic,0.245
hymn,0.292
ice,0.265
icebox,0.222
idle,0.167
idleness,0.33
idler,0.304
ifonly,0.25
igloo,0.302
ignore,0.23
iguana,0.235
image,0.241
imagery,0.327
immaculate,0.33
immaterial,0.309
immobile,0.217
immovable,0.31
immunity,0.316
impermeable,0.308
impoverished,0.311
inaction,0.225
inactivate,0.24
inactivation,0.26
inactive,0.167
inactivity,0.143
inanimate,0.143
inborn,0.288
incase,0.196
incense,0.275
inch,0.327
inconspicuous,0.214
indefinite,0.292
index,0.268
indifferent,0.157
individual,0.327
indoor,0.245
inert,0.18
inertia,0.288
inferior,0.254
info,0.33
informed,0.298
infrequently,0.25
initial,0.314
inn,0.284
inner,0.216
innerpeace,0.318
inning,0.315
innkeeper,0.224
innocence,0.26
innocent,0.206
innocently,0.25
innocuous,0.321
insignia,0.282
insignificance,0.216
insignificant,0.306
insipid,0.25
insoluble,0.29
institution,0.311
instructions,0.302
insulated,0.265
insulation,0.327
insurance,0.308
intact,0.212
integer,0.327
interior,0.157
interval,0.284
invalid,0.33
iodine,0.265
ion,0.33
iris,0.275
irrelevant,0.311
islet,0.314
item,0.27
ivory,0.235
jacket,0.302
jasmine,0.23
java,0.321
jeans,0.324
jelly,0.294
jersey,0.317
jimmy,0.321
jot,0.323
journal,0.24
jug,0.25
juice,0.281
juniper,0.327
jute,0.216
kale,0.226
keep,0.296
keeping,0.28
keepsake,0.307
kelp,0.264
kerchief,0.189
key,0.275
keyboard,0.279
keypad,0.255
khaki,0.252
kilogram,0.26
kimono,0.28
kind,0.24
kinship,0.3
kiosk,0.286
kitchen,0.234
kiwi,0.273
knapsack,0.317
knee,0.245
knit,0.144
knot,0.221
koala,0.21
kool-aid,0.318
label,0.245
lace,0.2
lackluster,0.311
lactose,0.29
lagoon,0.231
laity,0.32
lake,0.196
lama,0.32
lamb,0.284
lamina,0.314
laminated,0.304
lamp,0.26
land,0.26
landlady,0.303
lands,0.28
landscape,0.176
languid,0.27
lantern,0.25
lapel,0.287
lapse,0.316
laptop,0.27
lard,0.239
larder,0.29
lark,0.292
latch,0.263
laterally,0.255
lather,0.327
latitude,0.306
latte,0.32
laundering,0.327
laundry,0.292
laurel,0.146
laurels,0.279
lavender,0.198
lawn,0.153
layer,0.208
layered,0.306
laziness,0.24
lazy,0.264
lazyday,0.319
lea,0.294
leaf,0.156
leaflet,0.206
leather,0.324
leave,0.315
ledge,0.235
lee,0.269
legible,0.279
lego,0.294
legume,0.302
leisurely,0.25
lemma,0.284
lemon,0.317
lemonade,0.287
length,0.308
lens,0.245
less,0.24
lessen,0.284
lessening,0.3
lesser,0.167
lethargic,0.245
lethargy,0.302
letter,0.279
letterhead,0.316
lettering,0.18
letters,0.327
lettuce,0.163
levee,0.324
level,0.277
librarian,0.135
library,0.122
libretto,0.328
licorice,0.31
lid,0.189
lifelong,0.33
light,0.32
lightbulb,0.255
lighthouse,0.24
lightweight,0.3
likewise,0.217
lilac,0.18
lily,0.245
limbo,0.284
lime,0.24
limestone,0.323
limited,0.273
line,0.18
lineal,0.17
linear,0.25
linen,0.323
lines,0.317
linger,0.311
linguist,0.33
link,0.264
lint,0.173
liquid,0.235
lira,0.255
list,0.26
listing,0.273
liter,0.208
literacy,0.306
literary,0.324
literature,0.25
lithium,0.33
lithograph,0.327
little,0.16
littlethings,0.311
liturgy,0.327
liver,0.29
loaf,0.25
local,0.269
localization,0.33
loch,0.235
locker,0.3
locket,0.327
lodging,0.286
lofty,0.306
logic,0.245
logo,0.296
loin,0.298
lone,0.204
loneliness,0.182
lonely,0.226
loner,0.152
lonesome,0.213
longitude,0.31
loom,0.245
loose,0.312
lord,0.327
lot,0.215
lotion,0.261
lounge,0.245
lounging,0.167
low,0.22
lower,0.296
lowest,0.304
lowlands,0.29
lowly,0.294
loyal,0.265
luggage,0.226
lukewarm,0.3
lull,0.13
lullaby,0.156
lumber,0.184
lunar,0.296
luncheon,0.24
lung,0.292
lyric,0.269
lyrics,0.214
macadamia,0.33
madam,0.308
magenta,0.275
magnesium,0.32
magnet,0.318
magnifier,0.216
magnifying,0.265
mahogany,0.225
maid,0.324
mail,0.231
mailbox,0.222
mailing,0.324
mane,0.277
manger,0.276
mango,0.327
manicure,0.308
manna,0.294
mannequin,0.302
manner,0.25
manners,0.284
mantel,0.265
mantle,0.269
mantra,0.249
manual,0.245
manuscript,0.208
map,0.229
marble,0.212
march,0.2
mare,0.32
margarine,0.316
margin,0.219
mark,0.231
marquee,0.284
mass,0.245
masseur,0.265
mat,0.221
materiel,0.294
mattress,0.255
mausoleum,0.281
mauve,0.33
may,0.273
mayonnaise,0.32
meadow,0.13
meaningless,0.314
meantime,0.222
measured,0.265
measuring tape,0.28
meatball,0.279
media,0.33
median,0.216
mediate,0.308
medicine,0.318
meditate,0.146
meditating,0.185
meditation,0.12
meditative,0.12
meek,0.15
meh,0.286
melancholic,0.306
melancholy,0.26
mellow,0.069
melon,0.231
memo,0.235
memoir,0.242
memorial,0.304
meniscus,0.33
menthol,0.292
mercury,0.312
mercy,0.229
mere,0.221
meridian,0.324
meridional,0.29
mesa,0.191
mesh,0.235
metallic,0.33
metaphor,0.28
meter,0.3
method,0.275
methodology,0.327
metric,0.248
mica,0.25
micro,0.27
microgram,0.286
micron,0.291
microscope,0.33
microscopic,0.327
mid,0.315
midday,0.25
middle,0.157
middleweight,0.302
midget,0.295
midlife,0.244
midline,0.224
midst,0.275
midway,0.316
mild,0.198
mildew,0.25
mildness,0.226
milk,0.27
milky,0.283
milligram,0.217
millimeter,0.177
mime,0.235
mineral,0.287
mini,0.324
miniature,0.292
minim,0.208
minimal,0.147
minimize,0.236
minimized,0.137
minimum,0.198
minor,0.235
mint,0.221
minty,0.292
minuscule,0.286
minute,0.279
minutiae,0.257
mirror,0.31
miscellaneous,0.321
mist,0.194
mitt,0.183
mitten,0.33
modal,0.264
mode,0.185
moderate,0.19
moderately,0.264
moderation,0.24
modest,0.13
modesty,0.24
modulus,0.304
moist,0.316
moisturizer,0.28
molasses,0.269
mold,0.274
molding,0.308
molecule,0.259
momentary,0.271
monastery,0.183
monastic,0.314
monitor,0.298
monk,0.208
monochrome,0.292
monogram,0.21
monogrammed,0.27
monograph,0.242
monolayer,0.294
monolith,0.327
monologue,0.284
monotonous,0.221
monotony,0.135
monte,0.33
month,0.255
monthly,0.314
moon,0.233
moonbeam,0.29
moonlight,0.264
moonlit,0.269
mope,0.309
morale,0.158
mores,0.317
morn,0.284
morning,0.235
morrow,0.314
morsel,0.296
mosaic,0.25
moss,0.27
mossy,0.329
motherly,0.324
motionless,0.21
motto,0.317
mould,0.176
mount,0.292
moustache,0.236
mouth,0.294
mozzarella,0.265
mucous,0.296
mucus,0.309
mud,0.26
muffled,0.33
mug,0.214
mulberry,0.315
mum,0.317
munch,0.277
municipality,0.28
mural,0.265
museum,0.206
mush,0.311
mushroom,0.274
mushy,0.2
musing,0.151
muslin,0.304
mute,0.2
muted,0.167
mutton,0.283
mutual,0.321
nacho,0.259
nada,0.231
naive,0.26
namaste,0.255
name,0.3
nameless,0.28
namesake,0.327
nana,0.255
nap,0.098
nape,0.268
napkin,0.142
napping,0.046
narrative,0.303
nationwide,0.217
natural,0.118
natural gas,0.324
naturalist,0.255
naturalization,0.279
naturally,0.276
nature,0.184
naught,0.176
nautical,0.25
navel,0.261
nay,0.29
neat,0.235
nebulae,0.33
neck,0.245
necklace,0.294
necktie,0.229
negligible,0.292
neighboring,0.306
nerdy,0.255
nest,0.221
nestle,0.308
net,0.288
nether,0.265
nettle,0.324
neuter,0.163
neutral,0.184
neutrality,0.205
newspaper,0.283
newsstand,0.222
nib,0.282
nichts,0.293
niece,0.32
nigh,0.216
nightcap,0.196
nightstand,0.13
nil,0.143
nine,0.255
nineteen,0.304
ninth,0.212
no disgust,0.324
no emotion,0.109
no surprise,0.224
nobleman,0.286
nocomplaints,0.164
nodding,0.294
nomenclature,0.222
nominal,0.25
nonchalant,0.314
nonfat,0.26
nonfiction,0.315
nonsensical,0.268
nonviolent,0.287
noodle,0.216
nook,0.321
