word,val
alter,0.333
alteration,0.167
altercation,0.17
altered,0.255
alternate,0.625
alternating,0.48
alternative,0.628
altimeter,0.615
altitude,0.708
alto,0.656
altogether,0.833
aluminum,0.449
alumnus,0.633
alveolar,0.469
alzheimers,0.194
amalgam,0.438
amalgamation,0.406
amaretto,0.543
amass,0.552
amateur,0.469
amaze,0.896
amazed,0.796
amazedness,0.827
amazement,0.75
amazing,0.906
amazingly,0.918
ambassador,0.651
amber,0.635
ambience,0.735
ambient,0.625
ambiguity,0.164
ambiguous,0.265
ambit,0.479
ambition,0.51
ambitious,0.484
ambivalent,0.51
ambrosia,0.571
ambulance,0.5
ambush,0.281
ameliorate,0.77
amen,0.781
amenable,0.448
amend,0.688
amendment,0.531
amends,0.64
amenity,0.75
amethyst,0.622
amiable,0.847
amicable,0.875
amid,0.51
amidst,0.48
amino,0.551
ammo,0.323
ammonia,0.292
ammonium,0.354
ammunition,0.338
amnesia,0.296
amnesty,0.551
amorous,0.844
amorphous,0.327
amortization,0.592
amount,0.562
amour,0.865
amp,0.439
ampersand,0.48
amphetamines,0.133
amphibian,0.427
amphibious,0.479
amphitheater,0.653
ample,0.744
amplification,0.69
amplify,0.677
amplitude,0.694
amply,0.781
amputate,0.092
amputation,0.1
amuck,0.385
amulet,0.781
amuse,0.812
amused,0.942
amusement,0.929
amusing,0.96
ana,0.541
anaconda,0.146
anaesthesia,0.35
anaesthetic,0.449
anagram,0.552
anal,0.333
analgesic,0.417
analogous,0.531
analogue,0.57
analogy,0.51
analysis,0.729
analyst,0.604
analytic,0.665
analytical,0.625
analyze,0.667
analyzer,0.625
anaphylactic,0.378
anarchism,0.125
anarchist,0.204
anarchy,0.146
anastomosis,0.375
anathema,0.286
anatomic,0.562
anatomy,0.562
ancestor,0.592
ancestral,0.64
ancestry,0.708
anchor,0.52
anchorage,0.5
ancient,0.42
ancillary,0.449
androgen,0.255
android,0.663
anecdote,0.583
anemia,0.188
anemic,0.167
anemone,0.552
anesthesia,0.365
anesthesiologist,0.419
anesthetic,0.35
aneurysm,0.115
anew,0.771
angel,0.906
angelic,0.927
anger,0.167
angered,0.01
angermanagement,0.26
angina,0.23
angiogram,0.347
angiography,0.378
angle,0.541
angling,0.625
angora,0.529
angriest,0.094
angry,0.122
angrytweet,0.265
angst,0.167
anguish,0.153
anguished,0.135
angular,0.449
anhydrous,0.456
animal,0.521
animate,0.827
animated,0.823
animation,0.888
animosity,0.51
animus,0.698
ankle,0.5
anklet,0.41
annals,0.427
annex,0.594
annexation,0.342
annexe,0.584
annihilate,0.115
annihilated,0.08
annihilation,0.041
anniversary,0.88
annotate,0.592
annotation,0.604
announce,0.694
announcement,0.729
announcer,0.602
annoy,0.094
annoyance,0.167
annoyed,0.104
annoyin,0.26
annoying,0.082
annoys,0.146
annual,0.552
annuity,0.521
annul,0.25
annular,0.31
annulment,0.153
annulus,0.458
anointed,0.5
anointing,0.653
anomalous,0.281
anomaly,0.188
anon,0.479
anonymity,0.469
anonymous,0.396
anorexic,0.16
answer,0.537
answerable,0.708
answering,0.684
ant,0.448
antagonism,0.224
antagonist,0.24
antagonistic,0.296
antagonize,0.143
ante,0.448
antecedent,0.427
antelope,0.542
antenna,0.521
anterior,0.51
anthem,0.78
anthill,0.327
anthology,0.338
anthrax,0.188
anthropological,0.367
anthropologist,0.551
anthropology,0.49
anti,0.365
antiaircraft,0.33
antibiotic,0.51
antibiotics,0.448
antichrist,0.082
anticipate,0.622
anticipation,0.698
anticipatory,0.653
antics,0.448
antidote,0.541
antifungal,0.408
antigravity,0.43
antimony,0.378
antipathy,0.198
antiquarian,0.5
antiquated,0.42
antique,0.634
antiques,0.54
antiquity,0.385
antiseptic,0.438
antisocial,0.146
antithesis,0.396
antithetical,0.271
antiviral,0.459
antler,0.448
antsy,0.449
anus,0.347
anvil,0.38
anxiety,0.146
anxietyattack,0.15
anxious,0.281
anxiousness,0.235
anytime,0.625
aorta,0.448
aortic,0.436
apace,0.536
apache,0.687
apartment,0.719
apartments,0.704
apathetic,0.188
apathy,0.184
ape,0.548
aperture,0.612
apex,0.57
aphid,0.388
aphrodisiac,0.75
apiece,0.439
aplomb,0.5
apocalypse,0.05
apocalyptic,0.173
apologetic,0.479
apologist,0.406
apologize,0.551
apology,0.571
apostasy,0.388
apostate,0.342
apostle,0.646
apostolic,0.592
apostrophe,0.469
apothecary,0.561
appalled,0.194
appalling,0.16
apparatus,0.375
apparel,0.698
apparent,0.473
apparently,0.531
apparition,0.406
appeal,0.663
appear,0.735
appearance,0.669
appease,0.633
appellant,0.327
append,0.573
appendage,0.229
appendectomy,0.177
appendicitis,0.031
appendix,0.365
appetite,0.704
appetizer,0.755
appetizing,0.806
applaud,0.865
applause,0.953
apple,0.811
apple juice,0.765
applejack,0.604
applesauce,0.75
appliance,0.582
appliances,0.594
applicability,0.677
applicable,0.469
applicant,0.612
application,0.646
apply,0.612
appoint,0.565
appointment,0.688
appointments,0.745
apportion,0.677
apportionment,0.552
appraisal,0.417
appraise,0.677
appreciable,0.873
appreciate,0.885
appreciated,0.91
appreciates,0.765
appreciation,0.917
appreciative,0.857
apprehend,0.521
apprehension,0.385
apprehensive,0.406
apprentice,0.615
apprenticeship,0.812
approach,0.612
approaching,0.74
approbate,0.646
approbation,0.792
appropriate,0.833
appropriation,0.51
approval,0.854
approve,0.875
approved,0.833
approvement,0.88
approving,0.917
approximate,0.551
approximately,0.622
approximating,0.583
approximation,0.582
appurtenances,0.573
apricot,0.708
apron,0.582
apt,0.582
aptitude,0.75
aqua,0.656
aquamarine,0.729
aquarium,0.663
aquatic,0.677
aqueduct,0.551
aqueous,0.429
arable,0.51
arbiter,0.561
arbitrary,0.281
arbitrate,0.47
arbitration,0.587
arbitrator,0.385
arbor,0.583
arc,0.552
arcade,0.676
arcane,0.5
arch,0.5
archaeological,0.74
archaeologist,0.552
archaeology,0.596
archaic,0.271
archangel,0.837
archbishop,0.622
archdiocese,0.4
archduke,0.458
arched,0.582
archer,0.573
archery,0.594
archetype,0.448
archipelago,0.745
architect,0.776
architectural,0.729
architecture,0.82
archive,0.438
arctic,0.615
ardent,0.694
ardor,0.5
arduous,0.344
area,0.49
arena,0.51
areola,0.417
areyoukidding,0.429
areyoukiddingme,0.365
argent,0.594
argh,0.26
arghh,0.292
arghhhh,0.25
argue,0.093
argument,0.51
argumentation,0.479
argumentative,0.45
arguments,0.541
arid,0.323
arise,0.75
aristocracy,0.688
aristocrat,0.583
aristocratic,0.449
arithmetic,0.453
ark,0.396
arm,0.552
armada,0.408
armament,0.198
armaments,0.192
armature,0.51
armchair,0.646
armed,0.188
armor,0.469
armored,0.469
armory,0.448
armpit,0.283
arms,0.464
army,0.417
aroma,0.823
aromatherapy,0.847
arousal,0.791
arouse,0.74
aroused,0.708
arraignment,0.406
arrange,0.74
arranged,0.698
arrangement,0.625
array,0.521
arrears,0.286
arrest,0.146
arrhythmia,0.265
arrival,0.678
arrive,0.837
arrogance,0.143
arrogant,0.115
arrow,0.439
arsehole,0.276
arseholes,0.188
arsenal,0.365
arsenic,0.281
arson,0.133
arsonist,0.348
art,0.812
arterial,0.396
artery,0.396
artful,0.771
arthritis,0.11
arthropod,0.344
artichoke,0.583
article,0.594
articles,0.552
articulate,0.677
articulation,0.479
artifact,0.51
artifice,0.316
artificial,0.306
artillery,0.35
artisan,0.781
artist,0.802
artiste,0.844
artistic,0.802
artistry,0.823
artists,0.796
artwork,0.896
arty,0.49
asap,0.571
asbestos,0.357
ascend,0.83
ascendancy,0.724
ascendant,0.656
ascending,0.826
ascension,0.765
ascent,0.755
ascertain,0.56
ascertained,0.531
ascetic,0.438
ash,0.26
ashamed,0.156
ashes,0.327
ashtray,0.406
asinine,0.429
ask,0.531
asleeep,0.49
asleep,0.604
asp,0.438
asparagus,0.469
aspartame,0.469
aspect,0.479
aspects,0.439
aspen,0.479
asphalt,0.479
asphyxia,0.198
asphyxiation,0.059
aspiration,0.704
aspire,0.812
aspirin,0.479
aspiring,0.844
ass,0.323
assail,0.378
assailant,0.184
assassin,0.073
assassinate,0.051
assassination,0.083
assault,0.167
assay,0.633
assemblage,0.429
assemble,0.542
assembled,0.663
assembly,0.698
assemblyman,0.43
assent,0.615
assert,0.75
asserting,0.694
assertion,0.74
assertive,0.719
assess,0.698
assessment,0.75
assessor,0.551
asset,0.797
assets,0.667
asshole,0.133
assign,0.622
assignee,0.51
assignment,0.483
assimilate,0.559
assimilation,0.429
assist,0.833
assistance,0.656
assistant,0.625
associate,0.812
association,0.745
assorted,0.602
assortment,0.694
assuage,0.745
assume,0.698
assumed,0.612
assuming,0.74
assumption,0.479
assurance,0.675
assure,0.91
assured,0.878
assuredly,0.786
asterisk,0.541
asteroid,0.43
asteroids,0.361
asthma,0.198
asthmatic,0.229
astigmatism,0.214
astonish,0.786
astonished,0.51
astonishing,0.844
astonishingly,0.827
astonishment,0.68
astound,0.729
astral,0.604
astray,0.098
astringent,0.316
astrologer,0.594
astrology,0.635
astronaut,0.792
astronomer,0.75
astronomical,0.6
astronomy,0.613
astute,0.776
asunder,0.208
asylum,0.407
asymmetric,0.58
asymmetry,0.476
asymptotic,0.479
atelier,0.49
atheism,0.276
atheistic,0.373
atherosclerosis,0.25
athlete,0.781
athletic,0.857
athleticism,0.75
athletics,0.831
atlas,0.531
atmosphere,0.604
atmospheric,0.531
atoll,0.48
atom,0.51
atomic,0.327
atone,0.418
atonement,0.55
atpeace,0.724
atrium,0.469
atrocious,0.073
atrocity,0.115
atrophy,0.177
attach,0.52
attached,0.562
attachment,0.57
attack,0.286
attacker,0.185
attacking,0.276
attain,0.806
attainable,0.76
attainment,0.83
attempt,0.625
attempted,0.594
attend,0.65
attendance,0.812
attendant,0.58
attention,0.74
attentionseeker,0.367
attentionseekers,0.531
attentive,0.812
attenuate,0.408
attenuated,0.449
attenuation,0.458
attest,0.439
attestation,0.234
attic,0.521
attire,0.742
attitude,0.76
attorney,0.6
attract,0.796
attraction,0.906
attractive,0.906
attractiveness,0.938
attributable,0.704
attribute,0.781
attribution,0.646
attrition,0.229
auburn,0.51
auction,0.594
auctioneer,0.542
audacious,0.74
audacity,0.76
audible,0.673
audience,0.698
audio,0.709
audit,0.375
audition,0.75
auditions,0.74
auditor,0.582
auditorium,0.529
auditory,0.531
aught,0.418
augment,0.65
augmentation,0.714
august,0.652
aunt,0.667
auntie,0.643
aura,0.76
aurora,0.817
auspices,0.542
auspicious,0.562
austere,0.5
austerity,0.438
authentic,0.885
authenticate,0.833
authentication,0.724
authenticity,0.67
author,0.775
authoritative,0.636
authority,0.592
authorization,0.521
authorize,0.772
authorized,0.76
authorship,0.667
autism,0.235
autistic,0.367
auto,0.571
autobiographical,0.909
autobiography,0.735
autocorrect,0.551
autocratic,0.542
autograph,0.735
autographed,0.781
automated,0.578
automatic,0.562
automobile,0.753
automotive,0.656
autonomy,0.781
autopilot,0.594
autopsy,0.252
autumn,0.765
auxiliary,0.622
avail,0.8
availability,0.796
available,0.844
avalanche,0.265
avarice,0.198
avatar,0.633
avenge,0.073
avenger,0.337
avenging,0.143
avenue,0.677
aver,0.492
average,0.684
aversation,0.582
averse,0.253
averseness,0.296
aversion,0.074
avert,0.51
aviary,0.5
aviation,0.708
aviator,0.615
avid,0.582
avocado,0.677
avoid,0.427
avoidance,0.47
avoiding,0.457
await,0.448
awake,0.667
awaken,0.729
awakening,0.745
award,0.865
awards,0.958
aware,0.656
awareness,0.684
awe,0.469
awed,0.364
awesome,0.98
awesomeness,0.917
awestruck,0.615
awful,0.061
awkward,0.296
awkwardness,0.167
awning,0.5
awry,0.156
axe,0.296
axial,0.458
axiom,0.439
axiomatic,0.458
axis,0.209
axle,0.459
ay,0.5
aye,0.562
azimuth,0.385
azure,0.62
babble,0.552
babbling,0.396
babe,0.86
baboon,0.357
baby,0.837
babysit,0.719
babysitter,0.656
baccalaureate,0.729
baccarat,0.583
bachelor,0.667
bachelorette,0.735
back,0.438
backboard,0.48
backbone,0.538
backdoor,0.344
backdrop,0.32
backer,0.646
backfire,0.265
backgammon,0.58
background,0.399
backhand,0.427
backhoe,0.398
backoff,0.104
backpack,0.729
backpacker,0.51
backroom,0.406
backseat,0.388
backside,0.182
backtrack,0.312
backup,0.52
backward,0.309
backwardness,0.24
backwards,0.302
backwater,0.312
backwoods,0.541
backyard,0.552
bacon,0.698
bacteria,0.177
bacterial,0.156
bacterium,0.194
bad,0.125
badass,0.255
badday,0.327
badfeeling,0.25
badge,0.567
badger,0.344
badhabit,0.184
badly,0.073
badness,0.094
baffle,0.344
baffled,0.151
bag,0.5
bagel,0.531
baggage,0.61
baggie,0.367
baggy,0.521
bagman,0.506
bagpipes,0.541
bail,0.373
bailiff,0.347
bait,0.276
bake,0.867
bakery,0.802
baking,0.549
bal,0.49
balance,0.684
balanced,0.806
balcony,0.562
bald,0.306
balding,0.302
baldy,0.398
bale,0.437
balk,0.229
ball,0.74
ballad,0.792
ballast,0.354
ballerina,0.802
ballet,0.656
ballgame,0.781
ballistic,0.26
ballistics,0.271
balloon,0.729
ballot,0.521
ballpark,0.724
ballplayer,0.719
ballpoint,0.596
ballroom,0.847
ballsy,0.531
balm,0.625
balmy,0.684
balsam,0.663
balsamic,0.582
bam,0.427
bamboo,0.646
ban,0.146
banana,0.612
band,0.648
bandage,0.22
bandanna,0.562
bandit,0.094
bandstand,0.735
bandwagon,0.625
bandwidth,0.714
bane,0.265
bang,0.265
banger,0.378
banish,0.163
banished,0.052
banishment,0.16
banister,0.418
banjo,0.469
bank,0.562
banker,0.586
banking,0.51
bankroll,0.469
bankrupt,0.163
bankruptcy,0.01
banner,0.521
banquet,0.765
banshee,0.408
banter,0.594
banzai,0.55
baptism,0.844
baptismal,0.646
baptize,0.739
bar,0.5
barb,0.448
barbarian,0.323
barbaric,0.235
barbarism,0.19
barbecue,0.792
barbed,0.177
barber,0.543
barbershop,0.597
barbie doll,0.729
bard,0.47
bare,0.333
bareback,0.5
barefoot,0.445
barely,0.448
barf,0.34
bargain,0.653
bargaining,0.622
barge,0.469
baritone,0.592
barium,0.406
bark,0.36
barkeep,0.48
barks,0.427
barley,0.614
barmaid,0.521
barman,0.594
barn,0.51
barnacle,0.408
barney,0.451
barnyard,0.51
barometer,0.388
baron,0.52
baroness,0.625
baroque,0.49
barrack,0.378
barracuda,0.333
barrage,0.388
barred,0.143
barrel,0.429
barren,0.173
barricade,0.323
barrier,0.333
barring,0.292
barrister,0.469
barroom,0.686
barrow,0.479
bartender,0.573
barter,0.465
base,0.635
baseball,0.66
baseball bat,0.667
baseboard,0.396
baseless,0.292
baseline,0.483
baseman,0.604
basement,0.388
bases,0.569
bash,0.385
bashful,0.4
basic,0.643
basics,0.688
basil,0.534
basilica,0.612
basin,0.552
basis,0.602
bask,0.76
basket,0.458
basketball,0.814
bass,0.427
bass guitar,0.738
basso,0.417
bassoon,0.5
bastard,0.094
bastarding,0.104
bastards,0.082
bastion,0.531
bat,0.324
batch,0.56
batching,0.484
bate,0.429
bath,0.725
bathe,0.677
bathhouse,0.602
bathing,0.74
bathrobe,0.531
bathroom,0.561
bathtub,0.625
bathymetry,0.432
baton,0.272
battalion,0.333
batter,0.561
battered,0.08
battering,0.21
battery,0.48
battle,0.365
battled,0.292
battlefield,0.133
battleground,0.156
battlements,0.276
battleship,0.479
batty,0.375
bauble,0.698
bawdy,0.184
bawl,0.385
bay,0.719
bayonet,0.263
bayou,0.469
bazaar,0.604
bazooka,0.302
bday,0.729
be,0.67
beach,0.885
beaches,0.865
beacon,0.58
bead,0.592
beading,0.542
beads,0.673
beady,0.448
beagle,0.649
beak,0.375
beaker,0.42
beam,0.584
beaming,0.892
bean,0.667
beanbag,0.45
beanie,0.5
bear,0.448
bearable,0.542
beard,0.49
bearded,0.439
bearer,0.571
bearing,0.571
bearings,0.418
bearish,0.521
bearskin,0.333
beast,0.214
beastly,0.146
beat,0.279
beaten,0.083
beater,0.438
beating,0.153
beatnik,0.429
beau,0.612
beautification,0.885
beautiful,0.875
beautify,0.898
beauty,0.842
beaver,0.49
bebop,0.482
beck,0.58
beckon,0.663
become,0.641
bed,0.604
bedding,0.704
bedpan,0.51
bedrock,0.561
bedroom,0.744
bedside,0.604
bedspread,0.551
bedtime,0.673
bee,0.52
beef,0.582
beefsteak,0.594
beehive,0.541
beep,0.595
beeper,0.438
beer,0.592
bees,0.562
beeswax,0.583
beetle,0.323
befall,0.52
befitting,0.708
befriend,0.93
befuddled,0.156
beg,0.292
beggar,0.24
begging,0.292
begin,0.677
beginner,0.49
beginning,0.816
beginnings,0.837
begrudge,0.177
begun,0.677
behappy,0.875
behave,0.677
behavior,0.594
behavioral,0.612
behemoth,0.583
behest,0.602
behold,0.61
beholden,0.296
beholder,0.714
beige,0.49
belated,0.24
belay,0.5
belch,0.194
belief,0.896
believable,0.866
believe,0.781
believed,0.5
believer,0.725
believing,0.87
belittle,0.122
belittled,0.177
bell,0.552
bellboy,0.542
bellhop,0.5
belligerent,0.344
bellman,0.54
bellow,0.248
bellows,0.458
belly,0.51
bellybutton,0.531
bellyful,0.347
belong,0.643
belongings,0.592
beloved,0.969
belt,0.541
beluga,0.51
bemused,0.281
bench,0.571
bend,0.571
bender,0.49
bending,0.448
beneath,0.354
benedictory,0.677
benefactor,0.833
beneficial,0.82
beneficiary,0.776
benefit,0.906
benevolence,0.786
benevolent,0.786
benign,0.694
bent,0.375
benzene,0.439
bequeath,0.743
bequest,0.661
bereaved,0.104
bereavement,0.265
bereft,0.229
beret,0.542
bergamot,0.51
berlin,0.592
berserk,0.398
berth,0.295
beryllium,0.417
beseech,0.33
beset,0.385
bestdayever,0.76
bestfeeling,0.806
bestfriends,0.934
bestial,0.26
besties,0.888
bestow,0.656
bestseller,0.771
bet,0.385
beta,0.71
betray,0.042
betrayal,0.083
betrayed,0.122
betrothed,0.833
betterment,0.898
betting,0.237
betty,0.542
bevel,0.757
beverage,0.635
bevy,0.429
beware,0.151
bewilder,0.306
bewildered,0.23
bewilderment,0.312
bias,0.4
biased,0.271
bib,0.385
bible,0.719
biblical,0.635
bibliography,0.622
bicarbonate,0.479
bicentennial,0.541
biceps,0.592
bicker,0.143
bickering,0.122
bicolor,0.58
bicycle,0.708
bid,0.76
bidder,0.465
bidding,0.586
bide,0.368
biennial,0.531
bier,0.497
bifurcation,0.385
big,0.802
bigamy,0.327
bigday,0.796
biggestfear,0.062
biggie,0.531
bighorn,0.48
bigmouth,0.417
bigot,0.479
bigoted,0.153
bigotry,0.356
bike,0.708
biker,0.604
bikini,0.73
bilateral,0.633
bilayer,0.438
bile,0.157
bilge,0.316
bilingual,0.735
bill,0.396
billboard,0.594
billet,0.479
billiard,0.719
billiards,0.643
billing,0.406
billion,0.719
billionaire,0.806
billy,0.49
bimbo,0.396
bimonthly,0.408
bin,0.422
binary,0.49
bind,0.398
binder,0.438
bindery,0.548
binding,0.438
bing,0.573
binge,0.304
bingo,0.735
