word,val
bulb,0.3
bullshit,0.183
bum,0.155
bumblebee,0.321
bummed,0.227
bummer,0.267
bun,0.268
bungee,0.327
bunion,0.29
bunny,0.194
buoy,0.284
bur,0.314
burnout,0.24
burr,0.308
burrito,0.166
burro,0.318
bush,0.315
butter,0.202
butterfly,0.314
buttermilk,0.304
buttery,0.303
buttock,0.288
buzzard,0.225
bye,0.321
bygone,0.315
cabbage,0.264
caboodle,0.325
cactus,0.284
cadaver,0.26
caddie,0.259
cairn,0.254
cake,0.287
calm,0.282
camel,0.314
can opener,0.308
canal,0.321
canary,0.265
candles,0.268
canned,0.298
canning,0.259
cantaloupe,0.276
cantwin,0.298
caper,0.326
carcass,0.309
cardboard,0.309
cardigan,0.264
cards,0.32
careless,0.125
carelessness,0.33
caries,0.283
carrot,0.279
carsick,0.255
carte,0.274
carton,0.241
casing,0.328
casserole,0.328
casualty,0.132
caterpillar,0.33
catfish,0.296
catnip,0.296
cauliflower,0.231
celery,0.223
cellophane,0.289
cellulite,0.256
cereal,0.316
cereals,0.311
cha cha,0.324
chaff,0.188
chair,0.276
chaise,0.327
chalet,0.278
chalk,0.121
chart,0.33
chased,0.287
chattering,0.304
cheap,0.272
cheapened,0.282
cheapskate,0.327
cheeks,0.282
cheerless,0.167
cheese,0.281
cheesecake,0.238
cheesy,0.179
cherry,0.25
chestnut,0.294
chiffon,0.25
childhood,0.307
childish,0.23
childlike,0.293
chimney,0.225
chin,0.269
chinchilla,0.286
chit,0.321
chops,0.269
chowder,0.241
chubby,0.304
chump,0.304
chunk,0.214
cigarette,0.304
cilantro,0.208
cinder,0.157
cinnamon,0.292
circulate,0.32
clam,0.272
clammy,0.236
clasp,0.241
clay,0.267
click,0.268
clink,0.319
close,0.263
closed,0.318
closet,0.33
clot,0.275
cloth,0.287
clouded,0.302
clouds,0.324
cloudy,0.202
clove,0.315
clown,0.3
clueless,0.161
clumsy,0.144
cobbler,0.318
cockroach,0.196
cocoa,0.322
coconut,0.227
cocoon,0.29
cod,0.304
codfish,0.3
coffee,0.309
coffee table,0.295
coffeehouse,0.307
coffeepot,0.312
coil,0.298
cola,0.24
coldsweat,0.327
collarbone,0.306
collie,0.328
colored,0.275
colorless,0.25
coma,0.302
comb,0.268
comforter,0.302
comical,0.327
comma,0.242
common,0.318
commoner,0.327
companionless,0.2
complaint,0.281
complication,0.33
conceal,0.306
conceit,0.309
condolences,0.288
confetti,0.25
conformance,0.254
confounded,0.264
confuse,0.27
confused,0.179
confusing,0.222
confusion,0.277
consolation,0.304
constipation,0.231
convalescent,0.269
cookie,0.25
cookies,0.316
copy,0.263
cork,0.281
corn,0.292
cornball,0.325
cornbread,0.302
cornice,0.295
corny,0.221
corpse,0.232
cosmetic,0.308
cot,0.278
cote,0.324
cotton,0.24
couch,0.198
cough,0.241
countryside,0.327
cow,0.3
coward,0.149
cowardice,0.167
cowardly,0.127
cowl,0.232
coy,0.213
crab,0.33
cracked,0.228
cracking,0.286
crackpot,0.245
cranberry juice,0.281
cranny,0.25
crap,0.167
crappy,0.208
craps,0.273
crate,0.274
crayon,0.185
craziness,0.255
crazy,0.321
cream,0.22
creamed,0.288
creamer,0.269
crease,0.3
creek,0.33
creeping,0.282
crestfallen,0.175
cretin,0.312
cretins,0.328
crevice,0.275
cried,0.254
cripple,0.161
crippled,0.236
criticized,0.311
croak,0.298
crockery,0.327
crooked,0.305
crouch,0.312
crouched,0.279
crumb,0.216
crumbling,0.308
crummy,0.224
crushed,0.3
crutch,0.302
cry,0.255
crybaby,0.311
crying,0.208
cub,0.284
cube,0.274
cuckold,0.23
cuckoo,0.284
cucumber,0.237
culpable,0.319
cumbersome,0.292
cup,0.231
cupboard,0.304
curd,0.278
curry,0.302
curtain,0.304
curve,0.307
cushion,0.292
custard,0.293
cutaneous,0.328
cyst,0.312
daft,0.157
damaged,0.182
damages,0.31
damp,0.21
dandruff,0.293
dash,0.324
dastardly,0.27
daze,0.329
dazed,0.277
dead,0.194
deadlock,0.323
deafness,0.219
dearth,0.255
deathbed,0.311
debacle,0.266
debased,0.17
debilitating,0.308
debris,0.327
debtor,0.16
decadence,0.291
decadent,0.324
decay,0.17
decayed,0.169
decaying,0.214
deceased,0.188
deceived,0.302
deceptive,0.294
deciduous,0.282
decimal,0.305
declination,0.311
decline,0.24
declining,0.264
decompose,0.241
decomposed,0.231
decomposition,0.263
decompression,0.311
decoy,0.33
decrease,0.267
decreased,0.17
decreasing,0.224
decrepit,0.225
deer,0.292
defeat,0.224
defeated,0.145
defeatist,0.315
defect,0.185
defection,0.33
defective,0.274
defector,0.286
defenseless,0.105
defer,0.317
deferral,0.327
deficiency,0.179
deficient,0.132
deficit,0.269
deflate,0.237
deform,0.284
deformed,0.308
deformity,0.241
defraud,0.314
defunct,0.272
degeneracy,0.298
degenerate,0.264
degradation,0.315
degrade,0.184
degraded,0.205
degrading,0.232
dehydrated,0.212
dehydration,0.259
delay,0.162
delayed,0.216
delineation,0.314
delusional,0.327
demeaned,0.212
demeaning,0.308
demented,0.309
demoralized,0.149
denial,0.318
denim,0.327
dent,0.325
deny,0.321
denying,0.272
deodorant,0.269
depletion,0.236
deplorable,0.23
depreciated,0.25
depressed,0.136
depressing,0.216
depression,0.232
depressive,0.202
depresson,0.308
derelict,0.237
derision,0.292
derogation,0.327
descend,0.231
descending,0.25
descent,0.158
deserted,0.214
desertion,0.289
desist,0.291
desolate,0.228
desolation,0.273
despair,0.245
despairing,0.286
despicable,0.255
despise,0.296
despondent,0.221
destitute,0.222
destroyed,0.288
detached,0.216
detainee,0.321
deteriorate,0.202
deteriorated,0.237
deteriorating,0.112
deterioration,0.283
detour,0.309
detriment,0.263
devalued,0.212
devastated,0.264
deviate,0.269
devious,0.259
devoid,0.3
dextrose,0.323
diabetes,0.279
diabetic,0.237
diaper,0.155
diarrhea,0.143
diarrhoea,0.25
dice,0.264
dickhead,0.284
die,0.259
died,0.327
dietary,0.261
diffuse,0.321
dilapidated,0.286
diluted,0.229
dim,0.273
diminish,0.167
diminished,0.196
diminution,0.245
diminutive,0.109
dimwit,0.175
dinghy,0.325
dipstick,0.316
dire,0.259
dirt,0.236
dirty,0.17
disability,0.173
disable,0.269
disabled,0.235
disadvantage,0.282
disaffected,0.291
disagreeable,0.178
disagreement,0.236
disallowed,0.328
disapointment,0.231
disappoint,0.288
disappointed,0.241
disappointing,0.2
disapproved,0.114
disarray,0.223
discarded,0.308
disclaim,0.321
discolored,0.269
discomfort,0.272
disconcerted,0.288
disconcerting,0.269
disconnect,0.191
disconnected,0.173
disconnection,0.277
disconnects,0.241
discontent,0.263
discontinuity,0.25
discontinuous,0.316
discount,0.302
discourage,0.267
discouraged,0.09
discouragement,0.206
discouraging,0.281
discredited,0.182
disdainful,0.263
diseased,0.134
disengage,0.304
disgraced,0.25
disgraceful,0.24
disguised,0.326
disgust,0.317
disgusted,0.274
disgusting,0.245
dish,0.264
disheartened,0.238
disheartening,0.224
dishonest,0.163
dishonor,0.185
dishonorable,0.28
dishwasher,0.324
disillusionment,0.19
disinclination,0.33
disincline,0.278
disinformation,0.26
disingenuous,0.204
disjoint,0.322
dislike,0.321
disliked,0.221
dislocated,0.2
disloyal,0.245
disloyalty,0.267
dismal,0.192
dismissal,0.271
disorder,0.218
disordered,0.288
disorganized,0.184
disorientation,0.212
disoriented,0.227
dispassionate,0.218
dispersed,0.274
dispirited,0.142
displaced,0.291
displease,0.286
displeasure,0.25
disposable,0.25
disqualification,0.33
disqualified,0.232
disqualify,0.267
disquieted,0.29
disregard,0.308
disregarded,0.283
disrelish,0.304
disrepute,0.292
disrespect,0.302
disrespectful,0.273
dissatisfaction,0.202
dissatisfied,0.291
dissipated,0.231
distant,0.269
distasteful,0.222
distorted,0.28
distracted,0.213
distraught,0.264
distressed,0.324
distrust,0.276
disturbed,0.305
disuse,0.202
disused,0.186
ditch,0.322
divan,0.262
diversionary,0.3
divested,0.311
dizziness,0.254
dizzy,0.193
docile,0.264
dodgy,0.254
dogface,0.264
doldrums,0.266
doll,0.33
domesticated,0.294
donkey,0.245
dontlikeyou,0.282
dontunderstand,0.271
doomed,0.301
doorbell,0.307
doormat,0.267
dorm,0.327
dormant,0.245
doubt,0.231
doubtful,0.241
doubting,0.189
doubts,0.305
doughnut,0.279
dour,0.325
down,0.264
downcast,0.222
downer,0.226
downfall,0.182
downhearted,0.255
downhill,0.279
downriver,0.279
downside,0.246
downtime,0.324
downward,0.255
downy,0.255
drab,0.242
drain,0.222
drainage,0.307
draining,0.304
drainpipe,0.277
drapery,0.223
draught,0.316
drawback,0.148
drawer,0.292
drawers,0.236
dreadfully,0.306
dream,0.328
dreary,0.324
drifted,0.31
drinking,0.317
drip,0.175
dripping,0.267
drizzle,0.319
drool,0.204
droopy,0.297
drop,0.291
droplet,0.194
dropper,0.236
drought,0.267
drown,0.27
drowsiness,0.303
drowsy,0.24
drudgery,0.241
drugged,0.321
drunk,0.25
drunk driving,0.306
drunkard,0.25
drunken,0.25
dry,0.311
dryer,0.277
dryness,0.263
dubious,0.198
duck,0.236
ducking,0.294
duckling,0.263
dud,0.246
dues,0.288
dull,0.185
dumb,0.151
dumfound,0.295
dummy,0.25
dumpster,0.101
dunce,0.146
dung,0.149
dupe,0.327
dusky,0.324
dust,0.241
duster,0.296
dusty,0.255
dwarf,0.288
dwarfed,0.293
dweeb,0.327
dysfunctional,0.307
eager,0.306
ear,0.231
earthenware,0.32
easement,0.302
east,0.317
edema,0.318
edgy,0.306
eeek,0.302
effeminate,0.291
egg,0.293
egghead,0.284
eggnog,0.259
eggplant,0.323
eggshell,0.212
egress,0.287
eight,0.315
elbow,0.254
elf,0.315
eliminate,0.324
ellipsis,0.314
elm,0.321
emaciated,0.151
embarrassed,0.246
embarrassing,0.225
embarrassment,0.226
embolism,0.302
embroidery,0.28
emo,0.226
emptiness,0.184
empty,0.081
emu,0.33
enamel,0.306
end,0.298
enema,0.268
engrossed,0.304
ennui,0.316
enslaved,0.321
enslavement,0.302
entanglement,0.248
epilepsy,0.25
equivocal,0.257
erase,0.321
eraser,0.311
erasure,0.265
err,0.236
erratic,0.217
erroneous,0.245
error,0.198
euthanasia,0.325
evacuate,0.314
evening,0.318
ewe,0.277
ex,0.306
excluded,0.134
excluding,0.324
excrement,0.221
excuse,0.318
exhausted,0.202
exhaustion,0.269
expecting,0.302
expired,0.2
extremely negative,0.311
eyebrow,0.222
eyeglass,0.286
eyeglasses,0.306
eyelash,0.278
faceless,0.173
facile,0.307
fade,0.245
faded,0.194
faeces,0.175
faggot,0.292
fail,0.154
failing,0.268
failure,0.139
faint,0.167
fainting,0.214
faithless,0.304
fake,0.268
fall,0.221
falling,0.306
false,0.24
falsely,0.265
falsified,0.306
falsity,0.186
famine,0.31
famished,0.282
fanning,0.236
faraway,0.285
farce,0.246
farcical,0.259
farm,0.297
fart,0.264
fat,0.237
fatigue,0.265
fatigued,0.245
fatty,0.325
fault,0.184
faux,0.204
fawn,0.284
fax,0.304
fear,0.293
fearful,0.278
fearfully,0.271
fearing,0.256
fears,0.306
feather,0.144
feathered,0.214
fecal,0.213
feces,0.307
feeble,0.109
feet,0.292
fell,0.25
fern,0.29
feud,0.312
fiasco,0.2
fictitious,0.293
figurine,0.258
filet,0.291
filter,0.26
filth,0.319
filthy,0.321
filtration,0.255
finger,0.291
fingernail,0.153
finite,0.293
fir,0.306
firewood,0.263
fish,0.25
fistula,0.33
five,0.298
flabby,0.25
flaccid,0.151
flake,0.289
flaky,0.279
flan,0.198
flannel,0.327
flat,0.303
flatfoot,0.33
flatter,0.302
flaw,0.175
flawed,0.194
flea,0.218
fled,0.322
flee,0.232
flex,0.33
flickering,0.289
flimsy,0.189
flip flop,0.321
floor,0.25
flop,0.196
floral,0.264
floss,0.278
flour,0.239
flower,0.254
flowers,0.33
flu,0.25
fluff,0.172
flunk,0.17
flunky,0.216
flustered,0.283
flutter,0.33
foam,0.204
foaming,0.198
foamy,0.291
fog,0.26
foggy,0.302
foiled,0.144
fold,0.33
folded,0.327
foliage,0.237
fool,0.148
fooled,0.241
foolish,0.109
foolishness,0.173
foot,0.254
footwear,0.275
fop,0.328
forego,0.291
foregoing,0.324
foregone,0.235
forfeit,0.245
forget,0.209
forgetful,0.264
forgetfulness,0.302
forgotten,0.184
forlorn,0.217
formless,0.163
forsake,0.223
forsaken,0.192
fourteen,0.308
fragile,0.126
fragility,0.2
frail,0.069
frailty,0.218
frayed,0.307
freckle,0.254
fresco,0.32
fret,0.231
friendless,0.204
fright,0.191
frightened,0.255
fringe,0.323
frog,0.15
frontage,0.277
frosted,0.218
froth,0.194
fruit,0.312
fruitless,0.311
fruits,0.259
fruity,0.33
frustrate,0.243
frustrated,0.255
frustrating,0.264
frustration,0.28
fry,0.324
fuchsia,0.264
fuckedoff,0.316
fungus,0.173
fur,0.315
furniture,0.264
futile,0.158
futility,0.176
fuzzy,0.158
gaga,0.26
gahhh,0.278
gape,0.287
gaping,0.242
garbage,0.192
garbled,0.27
gardens,0.296
garish,0.311
garlic,0.277
gaseous,0.298
gasp,0.298
gassy,0.304
gaunt,0.237
gauze,0.276
gel,0.279
gemini,0.327
germ,0.302
ginger,0.316
gingerbread,0.264
gizzard,0.259
glass,0.322
glasses,0.33
glaucoma,0.315
glitch,0.269
gloom,0.196
gloomy,0.287
glum,0.123
gnat,0.2
goatee,0.255
goggles,0.278
goldfish,0.317
gone,0.19
goner,0.274
gonorrhea,0.322
goo,0.312
goodbye,0.328
goof,0.272
goofy,0.179
goose,0.265
gossip,0.245
gourd,0.289
gout,0.17
grain,0.302
gram,0.26
granola,0.281
granule,0.316
grape,0.295
grape juice,0.267
grapefruit,0.282
grapes,0.236
grapevine,0.232
grasshopper,0.287
grating,0.282
graveyard,0.272
gray,0.189
grease,0.306
greasy,0.294
greatly negative,0.282
green bean,0.304
grey,0.295
grieved,0.191
grievous,0.179
grille,0.246
grim,0.298
grime,0.225
grimy,0.283
gripe,0.241
groggy,0.194
gross,0.181
grrr,0.327
grubby,0.176
grudgingly,0.292
gruel,0.297
guacamole,0.282
guano,0.191
guilt,0.206
guise,0.324
gullible,0.318
gum,0.213
gummy,0.291
gunk,0.219
haggard,0.246
hair,0.286
hairball,0.315
hairbrush,0.263
haircut,0.307
hairdryer,0.33
hairless,0.139
hairline,0.23
hairspray,0.269
half,0.276
hallway,0.279
halve,0.302
hammock,0.287
handicap,0.264
handicapped,0.18
handkerchief,0.219
hangover,0.267
hangry,0.279
hanky,0.25
haphazard,0.324
hapless,0.193
harlot,0.33
harmful,0.291
harmless,0.241
haze,0.217
hazy,0.23
headache,0.273
headaches,0.259
headless,0.235
headset,0.302
hearse,0.324
heartache,0.291
heartbreak,0.245
heartbroken,0.235
heartsick,0.208
heaviness,0.318
hee,0.312
heheh,0.278
heifer,0.321
helium,0.304
helpless,0.214
helplessness,0.25
hem,0.291
hemorrhoids,0.304
hen,0.241
herbaceous,0.31
herbarium,0.327
herbs,0.308
hernia,0.223
herpes,0.309
hesitant,0.321
hesitate,0.232
hesitating,0.24
hesitation,0.217
hiccup,0.24
hick,0.314
hidden,0.327
hide,0.218
hideous,0.328
hideout,0.302
hoarse,0.315
hoax,0.303
hobo,0.282
hog,0.271
hohoho,0.33
hole,0.33
hollow,0.222
homeless,0.188
hood,0.306
hoop,0.315
hopeless,0.112
hopelessness,0.223
horseshit,0.179
hose,0.263
hostage,0.325
hovel,0.322
huckleberry,0.296
huff,0.315
hum,0.276
humbled,0.198
humiliate,0.275
humiliated,0.216
humiliating,0.279
humiliation,0.31
hummingbird,0.273
hump,0.25
humpback,0.247
hunchback,0.259
hunger,0.328
hungry,0.254
hurt,0.291
hurting,0.221
hush,0.312
hushed,0.272
husk,0.147
hypocrite,0.306
hypothermia,0.301
ice,0.219
idiocy,0.137
idiot,0.113
idiotic,0.17
idiots,0.144
idle,0.112
idleness,0.228
idler,0.194
ifonly,0.255
ignorance,0.209
ignorant,0.223
ignore,0.295
iguana,0.291
ill,0.2
illegible,0.315
illegitimate,0.302
illiterate,0.151
illness,0.211
illogical,0.251
imaginary,0.31
imbalance,0.264
imbecile,0.26
immaterial,0.295
immature,0.2
immaturity,0.221
immobile,0.298
immorality,0.315
impaired,0.269
impairment,0.22
imperfect,0.202
imperfection,0.321
imperfectly,0.33
impolite,0.282
impossibility,0.306
impotence,0.224
impoverished,0.203
impractical,0.291
imprisoned,0.302
improper,0.259
imprudent,0.265
impure,0.208
impurity,0.306
inability,0.25
inaccurate,0.25
inaction,0.325
inactivation,0.22
inactive,0.159
inactivity,0.227
inadequacy,0.297
inadequate,0.223
inadequateness,0.316
inadvertent,0.286
inane,0.268
inanimate,0.224
inapplicable,0.33
inattention,0.188
incapable,0.155
incapacity,0.217
incense,0.328
inch,0.3
incoherent,0.25
incompatible,0.31
incompetence,0.208
incompetent,0.239
incomplete,0.205
incompletely,0.232
incompleteness,0.234
inconsistency,0.314
inconsistent,0.295
incontinence,0.272
inconvenience,0.291
incorrect,0.255
incredulous,0.269
incurable,0.255
indebted,0.275
indecent,0.24
indecision,0.196
indecisive,0.19
indefinite,0.296
indeterminate,0.322
indifference,0.299
indifferent,0.25
indigent,0.223
indigestion,0.182
indignity,0.306
indirect,0.33
indisposed,0.206
indolent,0.259
ineffective,0.094
ineffectual,0.2
inefficiency,0.181
inefficient,0.173
inept,0.209
ineptitude,0.25
inequality,0.259
inert,0.319
inertia,0.322
inexact,0.17
inexpensive,0.26
inexperience,0.151
inexperienced,0.231
infant,0.328
infantile,0.259
infeasible,0.236
inferior,0.106
inferiority,0.205
infertile,0.255
infertility,0.328
infirm,0.21
infirmity,0.252
influenza,0.321
infrequent,0.192
infrequently,0.327
ingrate,0.327
injured,0.302
injuring,0.245
injury,0.287
ink,0.235
innocence,0.307
innocently,0.302
innocuous,0.172
inoperable,0.304
inoperative,0.273
inordinate,0.33
inorganic,0.282
insane,0.265
insect,0.242
insecure,0.132
insensitive,0.302
insignificance,0.222
insignificant,0.114
insipid,0.241
insolvency,0.3
insolvent,0.318
insomniac,0.329
insufferable,0.291
insufficiency,0.21
insufficient,0.093
insufficiently,0.198
insulate,0.286
insulated,0.304
insulation,0.264
intimidated,0.208
intoxicated,0.246
intractable,0.302
intrigue,0.327
intruder,0.324
invalid,0.255
invalidation,0.278
invalidity,0.158
inverse,0.319
involuntary,0.231
iota,0.314
irregular,0.321
irregularity,0.306
irrelevant,0.296
irresponsible,0.241
irritability,0.283
irritated,0.281
irritates,0.295
isolated,0.255
itching,0.3
itchy,0.296
jackass,0.279
jagged,0.213
jam,0.318
jar,0.318
jarring,0.309
jasmine,0.286
jelly,0.256
jerk,0.238
jest,0.222
jester,0.264
jimmy,0.311
jitters,0.192
jittery,0.255
john,0.327
joke,0.316
jug,0.213
juju,0.206
jumpy,0.216
junior,0.304
junk,0.118
junkyard,0.302
jute,0.295
kangaroo,0.301
kelp,0.213
kerchief,0.236
ketchup,0.282
keypad,0.33
khaki,0.278
kid,0.298
killjoy,0.324
kindergarten,0.308
kink,0.321
kiosk,0.321
kitten,0.26
kiwi,0.282
knapsack,0.268
kneel,0.217
kneeling,0.144
knickers,0.328
knit,0.295
knob,0.272
knockoff,0.24
knots,0.267
knotted,0.294
knucklehead,0.288
knuckles,0.32
koala,0.311
kosher,0.312
lace,0.293
lack,0.242
lackey,0.166
lacking,0.121
lackluster,0.264
lacquer,0.258
ladybug,0.224
lag,0.246
lagging,0.277
lamb,0.321
lame,0.217
lamenting,0.254
lamp,0.309
landfill,0.324
languid,0.283
lantern,0.243
lapdog,0.269
lapel,0.288
lapse,0.281
lapsed,0.276
lard,0.179
larva,0.254
latch,0.288
late,0.315
lateral,0.322
latex,0.325
lather,0.313
latrine,0.176
latrines,0.267
latte,0.311
laughable,0.298
laughingstock,0.312
laurel,0.302
lavatory,0.259
lawn,0.192
lax,0.3
laziness,0.132
lazy,0.096
lazyday,0.145
leaf,0.294
leaky,0.288
leave,0.295
lee,0.296
leech,0.268
leeches,0.295
leftout,0.245
leftover,0.222
leftovers,0.116
leg,0.313
lego,0.189
legs,0.228
lemon,0.316
leper,0.206
less,0.115
lessen,0.255
lessening,0.277
lesser,0.211
let,0.307
lethargy,0.316
lettuce,0.291
lice,0.194
lick,0.33
lid,0.255
lie,0.272
lieu,0.312
lifeless,0.163
lightbulb,0.302
lightheaded,0.255
likewise,0.312
lily,0.263
limbo,0.309
limitation,0.225
limp,0.172
linen,0.286
lines,0.33
lingerie,0.308
lingual,0.315
lint,0.214
lipstick,0.306
liquid,0.307
lisp,0.288
listless,0.231
litter,0.11
little,0.213
littlethings,0.242
lizard,0.324
loaf,0.277
loafer,0.254
lobster,0.291
loco,0.226
lode,0.318
lodger,0.304
loneliness,0.222
lonely,0.238
loner,0.221
loo,0.283
loom,0.325
loon,0.325
loony,0.295
loop,0.317
loopy,0.195
loosen,0.218
loosening,0.295
lopsided,0.272
lose,0.176
loser,0.155
losing,0.223
loss,0.211
lost,0.148
lotion,0.188
louse,0.154
lousy,0.234
loveless,0.216
low,0.102
lower,0.258
lowering,0.236
lowest,0.129
lowlife,0.309
lox,0.318
luau,0.296
ludicrous,0.274
luggage,0.319
lukewarm,0.241
lunacy,0.33
lure,0.3
lycra,0.328
lying,0.317
lymphoma,0.33
mad,0.277
madder,0.267
madman,0.312
maggot,0.235
magnesium,0.321
magpie,0.327
maid,0.3
malady,0.304
malaise,0.161
malaria,0.304
malfeasance,0.325
malfunction,0.229
maligned,0.218
malnutrition,0.277
malpractice,0.33
malt,0.324
mango,0.29
mangy,0.27
manicure,0.284
mannequin,0.295
manner,0.32
mannered,0.291
manure,0.241
marbles,0.241
marmalade,0.288
marooned,0.16
marred,0.233
marsh,0.277
marzipan,0.258
mascara,0.269
mash,0.283
mashed,0.194
masks,0.241
mass,0.277
mat,0.304
mauve,0.314
may,0.245
mayonnaise,0.222
meager,0.281
meaningless,0.143
meantime,0.3
measuring tape,0.327
mediocre,0.149
mediocrity,0.225
meek,0.198
melancholic,0.277
melancholy,0.237
mellow,0.265
melon,0.271
melt,0.312
menopause,0.306
mere,0.176
mesa,0.319
mess,0.273
messy,0.14
mica,0.314
micro,0.25
micron,0.315
middle,0.3
midget,0.254
midline,0.33
midst,0.296
midway,0.304
migraine,0.318
mild,0.216
mildew,0.241
mildness,0.311
milk,0.327
milkman,0.304
milkshake,0.33
milky,0.311
milligram,0.302
mime,0.302
mindless,0.153
mini,0.221
miniature,0.204
minim,0.138
minimal,0.206
minimize,0.311
minimized,0.208
minimum,0.194
minion,0.167
minor,0.175
minority,0.211
minuscule,0.214
minutiae,0.316
mire,0.298
misbehave,0.304
misbehavior,0.269
miscarriage,0.312
miscellaneous,0.196
mischief,0.292
misconception,0.291
misconduct,0.304
misdirection,0.281
miser,0.311
miserable,0.188
miserably,0.15
misery,0.158
misfire,0.2
misfortune,0.311
misguided,0.259
mishap,0.227
misinformed,0.25
misleading,0.272
mismanagement,0.295
mismatch,0.282
mismatched,0.302
misnomer,0.284
misplace,0.191
misplaced,0.324
misread,0.315
missing,0.222
misspell,0.281
misstatement,0.221
mist,0.221
mistake,0.102
mistaken,0.212
mistletoe,0.324
mistreated,0.2
mistrust,0.231
misty,0.278
misunderstanding,0.284
misunderstood,0.309
misuse,0.196
mite,0.271
mitt,0.264
moat,0.314
mocha,0.311
