word,val
assemblyman,0.76
assent,0.719
assert,0.809
asserting,0.736
assertion,0.75
assertive,0.77
assessor,0.764
asset,0.788
assets,0.765
assign,0.709
assignment,0.745
assimilate,0.683
association,0.817
assurance,0.704
assure,0.839
assured,0.754
assuredly,0.833
asteroids,0.712
astonishing,0.821
astonishingly,0.773
astrologer,0.673
astronaut,0.761
astronomer,0.735
astronomical,0.726
astronomy,0.722
astute,0.827
atelier,0.705
athlete,0.686
athletic,0.708
athleticism,0.778
athletics,0.74
atomic,0.713
atonement,0.683
attack,0.67
attain,0.719
attainable,0.759
attainment,0.94
attention,0.774
attentive,0.724
attest,0.685
attitude,0.861
attorney,0.754
attract,0.769
attraction,0.712
attractive,0.769
attractiveness,0.755
attribute,0.795
auctioneer,0.716
audacious,0.825
audacity,0.916
audit,0.735
auditor,0.726
augmentation,0.85
authentic,0.782
authenticate,0.789
authentication,0.75
authenticity,0.845
author,0.749
authoritative,0.89
authority,0.934
authorization,0.817
authorize,0.821
authorized,0.815
authorship,0.773
autocratic,0.727
autonomy,0.891
avalanche,0.683
avenger,0.67
avenging,0.717
aviation,0.741
awake,0.741
aware,0.77
awareness,0.81
awesome,0.891
awesomeness,0.927
awestruck,0.68
badass,0.745
badge,0.691
bailiff,0.759
balance,0.735
balanced,0.745
ballistic,0.685
bang,0.74
bank,0.675
banker,0.792
barbarian,0.713
barbaric,0.738
bargain,0.67
baron,0.709
baroness,0.755
barricade,0.673
barrister,0.792
battalion,0.795
battle,0.868
battlefield,0.781
battleground,0.812
battleship,0.726
bearer,0.676
beast,0.732
beastly,0.843
beautification,0.725
beautify,0.736
begin,0.763
behave,0.747
behavior,0.813
behavioral,0.708
behemoth,0.853
behest,0.72
belay,0.702
believable,0.676
believe,0.682
believing,0.833
belongings,0.75
beloved,0.708
benefactor,0.755
beneficial,0.703
benefit,0.806
benevolence,0.717
bequeath,0.741
bequest,0.882
bestial,0.674
bestseller,0.7
betterment,0.769
bible,0.726
biblical,0.712
big,0.812
billing,0.67
billion,0.782
billionaire,0.923
biochemist,0.717
biogenesis,0.697
biography,0.718
biologist,0.693
bionic,0.788
birthright,0.714
bishop,0.725
blacksmith,0.702
blast,0.777
blastoff,0.736
blatant,0.675
blazing,0.735
blessed,0.696
blessing,0.8
bliss,0.782
blissful,0.676
blitz,0.789
blockbuster,0.883
blunt,0.925
boastful,0.695
bodyguard,0.754
boldness,0.814
bomb,0.75
bombard,0.777
bombardier,0.787
bombardment,0.742
bomber,0.81
bombers,0.787
bombing,0.732
bombshell,0.693
bonanza,0.683
bondsman,0.675
bonus,0.682
boom,0.731
boost,0.75
booster,0.8
booty,0.784
borrower,0.763
boss,0.954
bossy,0.75
bountiful,0.759
bounty,0.833
bourgeois,0.682
bourgeoisie,0.767
bout,0.679
boxer,0.802
bracket,0.682
brain,0.823
brains,0.722
brave,0.917
bravery,0.868
breakthrough,0.718
breathtaking,0.921
brew,0.758
briefing,0.702
brigade,0.828
bright,0.812
brighter,0.833
brilliance,0.83
brilliant,0.923
brimming,0.758
brisk,0.742
bro,0.684
broach,0.675
broadcasting,0.706
brotherhood,0.76
buck,0.72
buddhism,0.673
budget,0.731
build,0.806
builder,0.701
building,0.673
bulky,0.75
bulletproof,0.779
bullhorn,0.736
bullion,0.729
bulwark,0.675
bunker,0.773
burden,0.697
bureaucracy,0.74
burly,0.75
burst,0.845
business,0.755
business man,0.933
businessman,0.802
businesswoman,0.764
buttress,0.721
bylaw,0.725
calculated,0.683
campaign,0.823
campaigner,0.821
campaigning,0.741
candidacy,0.696
candidate,0.804
cannon,0.811
cannonball,0.759
capability,0.73
capacity,0.806
capital,0.798
capitalism,0.848
capitalist,0.821
capitalize,0.885
capitol,0.705
captain,0.966
captivate,0.723
captivating,0.816
carat,0.676
cardinal,0.712
cardiologist,0.814
caretaker,0.759
cash,0.714
castle,0.718
catastrophe,0.67
categorical,0.76
cavalier,0.713
cavalry,0.794
celebrate,0.859
celebrated,0.763
celebrating,0.773
celebration,0.88
celebrations,0.714
celebratory,0.845
celebrity,0.855
celestial,0.731
centennial,0.7
centrality,0.709
centralization,0.702
centralize,0.802
centrally,0.7
centurion,0.696
century,0.735
ceremonial,0.691
ceremony,0.761
certain,0.673
certainty,0.769
certificate,0.746
certified,0.806
certify,0.746
chairman,0.933
chairperson,0.966
chairwoman,0.953
challenge,0.713
champ,0.896
champion,0.945
championship,0.88
chancellor,0.887
character,0.686
characterize,0.735
charge,0.785
charisma,0.759
charismatic,0.849
charmed,0.769
charmer,0.782
charming,0.764
chateau,0.702
checkmate,0.75
checkout,0.67
checkpoint,0.812
cheer,0.845
cheered,0.79
cheerful,0.696
cheerfulness,0.675
cheers,0.702
chemistry,0.694
chief,0.869
chiefly,0.764
chieftain,0.86
childbirth,0.673
chivalry,0.848
choke,0.676
choosing,0.689
choosy,0.712
choppers,0.691
chosen,0.833
christ,0.75
christmas,0.741
cinematographer,0.711
circuit,0.707
citizenship,0.723
citywide,0.707
civics,0.72
civility,0.679
civilization,0.839
civilized,0.796
claimant,0.779
clairvoyant,0.897
clan,0.686
clapping,0.686
classify,0.72
clearness,0.689
clever,0.729
cleverness,0.921
climber,0.735
cloning,0.679
clout,0.704
coach,0.735
coalition,0.673
codification,0.698
codify,0.679
coefficient,0.702
cogent,0.836
cognition,0.706
coherence,0.788
coliseum,0.704
collaboration,0.741
collaborator,0.769
collateral,0.717
collective,0.698
college,0.746
collegiate,0.678
colonel,0.89
colossal,0.9
column,0.67
combat,0.833
combatant,0.78
combative,0.816
combination,0.726
combustible,0.75
comfort,0.67
command,0.849
commandant,0.943
commandeer,0.931
commander,0.906
commanding,0.925
commandment,0.876
commando,0.817
commemoration,0.754
commemorative,0.754
commence,0.741
commend,0.711
commerce,0.788
commissary,0.788
commissioner,0.949
commitment,0.843
committed,0.712
committee,0.721
commonwealth,0.702
communicate,0.696
communicator,0.796
compact,0.673
companionship,0.792
company,0.798
compatibility,0.673
compelling,0.87
compensate,0.762
compensatory,0.7
compete,0.786
competence,0.823
competency,0.764
competent,0.904
competition,0.798
competitive,0.908
competitor,0.861
complete,0.809
completed,0.777
completely,0.69
completeness,0.769
completing,0.769
compliance,0.75
complicity,0.67
compose,0.694
composed,0.682
composer,0.691
composure,0.717
compound,0.735
comprehend,0.689
comprehension,0.688
compromise,0.805
comptroller,0.866
compulsory,0.791
computation,0.697
computing,0.695
comrade,0.804
conceive,0.7
concentrate,0.743
concentration,0.722
concert,0.718
concerto,0.679
conciliation,0.726
conclude,0.679
conclusive,0.745
concomitant,0.727
concurrent,0.741
concurring,0.681
conducive,0.679
conduct,0.75
conduction,0.717
confederacy,0.736
confederate,0.792
confederation,0.83
confidence,0.943
confident,0.723
confidential,0.761
confidentiality,0.718
confirm,0.806
confirmation,0.692
confirmatory,0.683
confirmed,0.764
conformation,0.711
confront,0.746
conglomerate,0.838
conglomeration,0.67
congrats,0.775
congratulate,0.784
congratulation,0.717
congratulations,0.719
congratulatory,0.689
congregate,0.733
congregation,0.7
congress,0.857
congressional,0.848
congressman,0.877
conjugal,0.688
conjuring,0.694
connective,0.764
connoisseur,0.769
conquer,0.971
conquering,0.936
conqueror,0.93
conquest,0.833
conscience,0.721
conscientious,0.688
conscious,0.705
consciousness,0.755
consecrated,0.8
consecration,0.804
consenting,0.693
conservative,0.788
conservatory,0.729
considerable,0.683
consideration,0.687
consistency,0.887
consistent,0.726
consolidate,0.87
consolidated,0.784
consolidation,0.776
conspirator,0.707
constable,0.764
constancy,0.763
constant,0.686
constantly,0.7
constellation,0.775
constituency,0.696
constituent,0.827
constituents,0.833
constitute,0.906
constitution,0.889
constitutional,0.827
constitutionality,0.853
construct,0.792
construction,0.759
constructive,0.812
consul,0.688
consulate,0.694
consultant,0.808
consumer,0.677
contemplative,0.739
contend,0.731
contender,0.681
contending,0.716
contented,0.746
contention,0.738
contentment,0.782
contest,0.717
continent,0.833
continental,0.755
contingency,0.67
continual,0.685
continually,0.698
continuity,0.684
continuously,0.702
contraband,0.67
contracting,0.769
contractor,0.727
contribute,0.795
contribution,0.76
contributor,0.76
control,0.808
controller,0.868
controlling,0.885
conveniences,0.693
convention,0.704
convergent,0.696
conversion,0.736
convert,0.704
converted,0.686
convertible,0.717
convey,0.708
conviction,0.826
convince,0.763
convincing,0.9
cool,0.781
cooperating,0.693
cooperation,0.686
cooperative,0.67
coordinate,0.694
coordination,0.789
coordinator,0.85
cop,0.836
cope,0.709
corona,0.745
coronation,0.836
corporate,0.745
corporation,0.873
correct,0.723
correspondent,0.712
corroboration,0.733
cosmic,0.692
cosmopolitan,0.76
councilman,0.793
counsel,0.73
counseling,0.704
counsellor,0.74
counselor,0.706
countenance,0.69
counter,0.75
counteract,0.688
counterattack,0.764
countess,0.67
country,0.693
countryman,0.789
courage,0.849
courageous,0.879
court,0.827
courthouse,0.818
courtroom,0.887
courts,0.816
cowboy,0.695
crafty,0.783
cranium,0.725
crave,0.731
create,0.789
creation,0.868
creative,0.788
creativity,0.815
creator,0.856
credence,0.737
credentials,0.675
credibility,0.809
credible,0.75
creditable,0.742
credited,0.691
crediting,0.741
creditor,0.689
crew,0.735
criterion,0.736
critic,0.686
crossfire,0.722
crowd,0.731
crowds,0.806
crown,0.737
crowning,0.831
crucial,0.777
cruise,0.683
crusade,0.709
culmination,0.695
culture,0.675
cunning,0.683
curator,0.688
cusp,0.7
custodial,0.718
custody,0.675
custom,0.688
customer,0.673
cyclone,0.673
dabbling,0.676
dad,0.786
daddy,0.736
danger,0.673
dapper,0.698
dare,0.684
daring,0.711
dashing,0.799
dazzle,0.683
dazzling,0.767
deacon,0.736
dealer,0.683
dean,0.723
deathly,0.682
debate,0.683
decide,0.855
decidedly,0.843
decision,0.839
decisive,0.935
declaration,0.714
declaratory,0.673
decoder,0.686
decree,0.746
dedication,0.682
deem,0.69
deepen,0.776
default,0.712
defend,0.67
defender,0.75
defending,0.812
defense,0.802
defensive,0.678
defiance,0.76
defiant,0.769
definite,0.741
definitive,0.787
deft,0.849
delectable,0.718
deliberate,0.682
delighted,0.685
delivery,0.786
deluxe,0.755
delve,0.684
demanding,0.828
democracy,0.84
democrat,0.755
democratic,0.798
demolish,0.7
demonstrable,0.749
demonstrate,0.839
demonstrating,0.693
demonstration,0.679
demonstrative,0.736
demonstrator,0.733
denominational,0.679
dependable,0.741
depict,0.723
depth,0.759
deputy,0.787
deserved,0.689
deserving,0.858
designate,0.683
designation,0.675
designer,0.67
desirability,0.675
desirable,0.75
destructive,0.713
detective,0.901
detector,0.724
determinable,0.723
determinate,0.772
determination,0.795
determine,0.776
determined,0.673
detonate,0.696
detonation,0.741
detonator,0.75
develop,0.821
developer,0.864
developing,0.714
development,0.796
devise,0.67
devoted,0.698
devotion,0.673
dexterity,0.864
diagnose,0.714
diagnosis,0.819
diagnostics,0.75
diamond,0.769
diamonds,0.917
dicey,0.727
dictator,0.862
dictatorial,0.84
dictatorship,0.784
diction,0.679
didactic,0.673
dignify,0.735
dignity,0.873
diligence,0.7
diligent,0.759
diploma,0.731
diplomacy,0.774
diplomat,0.868
diplomatic,0.918
direction,0.684
directive,0.918
directly,0.702
director,0.912
discerning,0.78
discernment,0.694
disciplinary,0.796
discipline,0.806
disciplined,0.75
disclosure,0.71
discourse,0.803
discover,0.673
discovery,0.814
discretion,0.685
disposition,0.734
disseminate,0.75
distinction,0.75
distinguishable,0.727
distinguished,0.759
distribute,0.709
distribution,0.788
distributor,0.718
divergence,0.687
diversion,0.714
diversity,0.711
divine,0.885
divinity,0.774
doable,0.675
doctor,0.861
doctorate,0.841
doctrinal,0.673
doctrine,0.769
doer,0.728
dogma,0.719
doings,0.705
dollar,0.694
domain,0.828
dominance,0.839
dominant,0.893
dominate,0.953
dominating,0.902
domination,0.959
dominatrix,0.709
dominion,0.89
don,0.702
doomsday,0.67
doubtless,0.689
downright,0.679
dragon,0.712
dressy,0.696
drive,0.713
driveway,0.689
duchess,0.711
durability,0.813
durable,0.688
dynamic,0.836
dynamical,0.827
dynamics,0.774
dynamite,0.783
dynasty,0.936
eagle,0.679
earl,0.794
earn,0.817
earnest,0.67
earnestly,0.717
earnings,0.875
earthquake,0.812
ebullient,0.746
eccentric,0.721
eccentricity,0.745
economical,0.673
economy,0.771
ecstatic,0.742
edification,0.697
editor,0.673
educate,0.728
education,0.84
educational,0.764
educator,0.845
effective,0.891
effectiveness,0.812
effectual,0.82
effectuate,0.679
efficacious,0.845
efficacy,0.906
efficiency,0.892
efficient,0.83
effort,0.858
elaborate,0.68
elated,0.725
eldest,0.741
elector,0.766
electorate,0.696
electrical,0.688
electricity,0.733
electrify,0.737
electrocution,0.692
electromagnetic,0.683
electronic,0.704
elegance,0.824
elegant,0.685
elemental,0.711
elementary,0.686
elevate,0.804
elevation,0.711
elevator,0.676
elite,0.737
eloquence,0.804
eloquent,0.741
emancipation,0.763
embassy,0.758
embed,0.67
embellish,0.769
emblem,0.754
emblematic,0.798
emcee,0.691
emerald,0.726
emerge,0.731
emergence,0.676
emeritus,0.735
eminence,0.837
eminent,0.83
eminently,0.773
emotion,0.696
emperor,0.962
emphasis,0.816
emphasize,0.769
emphatic,0.732
empire,0.944
employ,0.702
employer,0.767
emporium,0.724
empower,0.891
empress,0.855
enable,0.782
enablement,0.75
enactment,0.769
enchanted,0.687
enchanting,0.708
encode,0.734
encomiastic,0.67
encounter,0.689
encourage,0.704
encouragement,0.759
encouraging,0.755
encroach,0.702
endeavor,0.765
endowed,0.769
endurance,0.76
enduring,0.768
energetic,0.902
energize,0.875
energy,0.868
enforce,0.836
enforcement,0.736
engage,0.713
engaged,0.849
engagement,0.807
engaging,0.862
engender,0.688
engine,0.676
engineer,0.875
engineering,0.836
engrossing,0.75
enhance,0.814
enhancement,0.741
enigmatic,0.679
enjoin,0.732
enjoy,0.75
enjoying,0.759
enjoyment,0.716
enlarge,0.688
enlightened,0.7
enlightening,0.727
enliven,0.702
enormity,0.848
enormous,0.886
enormously,0.872
enrich,0.705
enrollment,0.698
ensure,0.759
enterprise,0.754
enterprising,0.875
entertained,0.712
entertainer,0.759
enthusiasm,0.798
enthusiast,0.875
enthusiastic,0.848
entire,0.698
entirety,0.804
entitle,0.827
entity,0.67
entrepreneur,0.92
epic,0.83
episcopal,0.75
epoch,0.797
equality,0.716
equip,0.713
equipment,0.7
equitable,0.75
eradicate,0.686
eradication,0.685
erection,0.695
erotic,0.683
erudite,0.774
erupt,0.818
eruption,0.733
escalate,0.728
especial,0.794
essential,0.759
essentially,0.802
establish,0.688
established,0.694
esteem,0.679
eternal,0.843
eternity,0.911
ethic,0.791
ethics,0.731
eulogistic,0.694
eulogize,0.679
evaluation,0.764
evangelist,0.702
everlasting,0.809
evidence,0.778
evidentiary,0.717
evolution,0.854
evolutionary,0.825
evolve,0.896
exact,0.685
exacting,0.767
exaggerated,0.732
exalt,0.745
exaltation,0.673
exalted,0.696
examination,0.679
examine,0.786
examiner,0.812
excellence,0.907
excellent,0.87
exceptional,0.933
excess,0.712
excessively,0.716
excitability,0.724
excitation,0.75
excited,0.709
excitement,0.731
exciting,0.789
exec,0.769
execute,0.769
execution,0.713
executioner,0.676
executive,0.894
executor,0.759
exemplary,0.729
exemplify,0.783
exert,0.806
exertion,0.717
exhibit,0.708
exhilarated,0.759
exhilarating,0.81
exhilaration,0.783
exhort,0.745
exigent,0.792
exist,0.788
existence,0.771
existing,0.75
exorbitant,0.825
exorcist,0.716
exotic,0.727
expand,0.686
expanded,0.689
expanse,0.689
expansion,0.787
expansive,0.778
expectation,0.707
expediency,0.703
expedite,0.798
expeditious,0.773
experience,0.905
experienced,0.914
experiences,0.795
experiment,0.675
experimentation,0.767
experimenter,0.7
expert,0.911
expertise,0.925
expire,0.702
explain,0.736
explanation,0.825
explanatory,0.688
explicit,0.734
explode,0.773
exploitation,0.718
exploration,0.773
exploratory,0.698
explore,0.727
explorer,0.714
explosion,0.767
exponent,0.845
exponential,0.763
export,0.755
exportation,0.673
expound,0.74
express,0.691
expression,0.721
expressive,0.685
expropriation,0.788
exquisitely,0.723
extend,0.689
extendable,0.722
extensive,0.76
exterminate,0.736
exterminator,0.887
extra,0.745
extracting,0.689
extracurricular,0.743
extraordinaire,0.898
extraordinary,0.86
extraterrestrial,0.792
extravagance,0.7
extravagant,0.812
extravaganza,0.906
extreme,0.721
extreme anticipation,0.704
extreme surprise,0.676
extreme trust,0.922
extremely,0.886
extremely positive,0.839
exuberance,0.787
eyeful,0.676
eyewitness,0.698
fabricate,0.779
fabrication,0.705
fabulous,0.797
factor,0.678
factory,0.683
facts,0.693
faculties,0.76
faculty,0.732
fairly,0.75
faith,0.763
falcon,0.678
fame,0.852
famed,0.819
familytime,0.679
famous,0.882
famously,0.787
fanatical,0.714
fantastic,0.831
fascinate,0.802
fascinated,0.788
fascinating,0.784
fascination,0.835
fascism,0.695
fate,0.712
fated,0.692
father,0.824
fatherhood,0.682
fatherland,0.778
fatherly,0.712
faultless,0.741
favorable,0.788
favorite,0.691
fearless,0.76
feasibility,0.741
feast,0.68
feat,0.849
feature,0.679
fecundity,0.683
federal,0.859
federation,0.763
feed,0.739
feeder,0.713
feisty,0.789
felicity,0.793
fellowship,0.778
ferocious,0.776
ferocity,0.746
fertile,0.704
fertility,0.726
fervent,0.773
festival,0.714
festive,0.764
fidelity,0.709
fierce,0.759
fiery,0.721
fight,0.809
fighter,0.898
fighting,0.783
fights,0.712
filing,0.7
finalist,0.736
finance,0.843
financial,0.722
financier,0.778
firearm,0.864
firearms,0.821
firefighter,0.773
fireman,0.755
firepower,0.81
fireproof,0.723
firestorm,0.766
firing,0.803
firm,0.728
firmly,0.777
firmness,0.939
first,0.788
firstborn,0.695
fiscal,0.845
fitness,0.81
fitted,0.673
flagship,0.703
flair,0.676
flamboyant,0.705
flamethrower,0.683
flammable,0.715
flashy,0.827
flattered,0.708
flawless,0.741
fluency,0.718
fly,0.676
flying,0.696
foray,0.676
force,0.905
forceful,0.898
forces,0.886
forecast,0.698
forecaster,0.846
forefront,0.811
foreman,0.75
foremost,0.907
forensics,0.679
forerunner,0.843
forge,0.686
formalism,0.689
formality,0.75
formation,0.731
formative,0.8
formed,0.696
formidable,0.857
forming,0.8
formulate,0.673
fort,0.86
forte,0.8
fortification,0.817
fortify,0.911
fortitude,0.897
fortress,0.933
fortunate,0.836
fortune,0.873
fortunes,0.789
forward,0.75
foundation,0.73
founder,0.891
founding,0.898
foxy,0.679
frankness,0.745
frantically,0.735
frat,0.726
fraternity,0.679
freedom,0.905
freehold,0.882
freelance,0.736
freely,0.716
frenzy,0.682
friendship,0.694
fulfilled,0.676
fulfilling,0.755
fulfillment,0.683
full,0.704
fullness,0.811
fully,0.779
functional,0.72
fundamental,0.903
fundamentalist,0.759
fundamentally,0.759
funding,0.827
furlough,0.772
furtherance,0.727
fury,0.676
fusion,0.741
future,0.786
gaiety,0.72
gain,0.822
gainful,0.673
gaining,0.883
gala,0.679
galactic,0.776
galaxy,0.75
gallant,0.679
gallantry,0.871
galore,0.729
garrison,0.679
gaudy,0.721
general,0.853
generalization,0.704
generate,0.772
generation,0.685
generative,0.708
generator,0.864
generosity,0.692
generous,0.81
genetic,0.726
genial,0.769
genie,0.908
genius,0.846
gentleman,0.712
gentlemanly,0.72
genuine,0.685
gestation,0.702
giant,0.963
gifted,0.868
gigantic,0.921
glad,0.74
gladiator,0.866
glamorous,0.791
glare,0.733
glaring,0.798
gleam,0.741
gleeful,0.679
glisten,0.694
glitter,0.762
glittering,0.818
global,0.713
glorification,0.817
glorified,0.886
glorious,0.827
glory,0.817
glossy,0.807
glow,0.745
glowing,0.737
goals,0.795
god,0.886
goddess,0.888
godlike,0.87
gold,0.692
goodfeeling,0.679
goodhealth,0.712
goodlife,0.736
goodness,0.715
goodnews,0.768
goods,0.726
gorgeous,0.741
govern,0.98
governing,0.9
government,0.85
governmental,0.906
governor,0.934
graciously,0.68
grad,0.733
graded,0.759
graduate,0.778
graduation,0.837
grand,0.888
grandeur,0.839
grandiose,0.864
grandstand,0.708
granted,0.779
grantee,0.708
grantor,0.717
gratification,0.755
gratified,0.702
gratify,0.794
gratifying,0.776
gravitational,0.691
great,0.81
great surprise,0.688
great trust,0.853
greater,0.796
greatest,0.922
greatful,0.676
greatly,0.877
greatly positive,0.877
greatness,0.943
grenade,0.694
grouping,0.698
grow,0.755
grownup,0.683
growth,0.776
grueling,0.704
guarantee,0.805
guaranty,0.818
guard,0.725
guardhouse,0.77
guardian,0.789
guardianship,0.681
guards,0.72
gubernatorial,0.897
guerilla,0.727
guerrilla,0.792
guidance,0.718
guiding,0.714
guild,0.729
gun,0.713
gunfight,0.7
gunfighter,0.741
gunfire,0.673
gunman,0.689
gunmen,0.727
gunner,0.817
gunnery,0.873
gunpoint,0.719
gunshot,0.673
gunslinger,0.811
gynecologist,0.682
hacker,0.74
hallowed,0.728
handgun,0.782
handler,0.861
handsome,0.682
happier,0.806
happiest,0.746
happily,0.674
happiness,0.85
happy,0.772
harbinger,0.692
harden,0.677
hardened,0.764
hardening,0.741
hardness,0.745
hardware,0.686
hardworking,0.792
hardy,0.81
harmonious,0.719
harshness,0.779
hazard,0.757
hazardous,0.67
header,0.74
headline,0.685
headmaster,0.865
headway,0.745
healer,0.741
healthful,0.769
healthy,0.818
heart,0.693
hearted,0.805
heartland,0.675
hearty,0.792
heavenly,0.712
heavens,0.683
heavily,0.814
heavyweight,0.713
hefty,0.745
heighten,0.765
heightened,0.788
heir,0.764
heiress,0.676
heirloom,0.745
heirs,0.698
helpful,0.705
hereditary,0.737
heredity,0.818
heritage,0.815
hero,0.881
heroic,0.912
heroics,0.894
heroine,0.833
heroism,0.898
heyday,0.673
hierarchical,0.939
hierarchy,0.902
higher,0.713
highest,0.71
highlight,0.882
highness,0.931
hijacker,0.683
hiking,0.67
hilltop,0.787
historic,0.784
historical,0.833
history,0.754
hit,0.679
hitter,0.713
holder,0.713
holding,0.67
holiness,0.742
holy,0.69
homage,0.737
hombre,0.696
homeland,0.868
homeowner,0.962
honest,0.75
honesty,0.728
honor,0.857
honorable,0.83
honorarium,0.746
honorary,0.811
honored,0.732
hookup,0.683
hope,0.739
hopes,0.702
horde,0.684
horseman,0.676
horsepower,0.735
hospitality,0.725
hostess,0.688
householder,0.833
housewarming,0.727
huge,0.783
hulk,0.75
humanitarian,0.709
humanities,0.677
humanity,0.727
humankind,0.714
humanrights,0.73
hunter,0.817
hunting,0.714
huntress,0.765
hurricane,0.787
hurricanes,0.784
hygienic,0.702
hygienist,0.682
hyped,0.679
hyperspace,0.755
icebreaker,0.848
iconic,0.7
idea,0.704
ideal,0.736
idealism,0.689
idealist,0.802
idealistic,0.755
identification,0.692
identity,0.78
ideology,0.692
idol,0.853
ignite,0.675
illuminate,0.782
illuminating,0.773
illuminator,0.718
illustrate,0.69
illustrious,0.741
immaculate,0.688
immeasurable,0.712
immeasurably,0.68
immediate,0.716
immediately,0.707
immense,0.811
immortal,0.795
immortality,0.861
immune,0.78
immunity,0.786
immunization,0.733
impact,0.776
impart,0.694
impartial,0.685
impassioned,0.802
impeachment,0.694
impeccable,0.824
impelled,0.69
impending,0.752
impenetrable,0.839
imperative,0.708
imperial,0.922
imperialist,0.833
impetuous,0.712
implacable,0.83
implantation,0.741
implanted,0.679
implement,0.792
implication,0.69
importance,0.864
important,0.836
importation,0.733
impose,0.745
imposing,0.836
impress,0.895
impressive,0.873
imprint,0.685
improve,0.815
improved,0.679
improves,0.727
improving,0.682
inaugurate,0.8
inauguration,0.769
incalculable,0.679
incentive,0.718
include,0.702
inclusion,0.712
income,0.728
incomparable,0.67
incorporation,0.768
increase,0.886
increased,0.773
