word,val
burnout,0.219
burnt,0.082
burp,0.219
burst,0.156
bury,0.077
busted,0.204
busybody,0.255
bygone,0.229
cadaver,0.03
cage,0.316
cahoots,0.312
cairn,0.26
calamitous,0.219
calamity,0.122
callous,0.245
caloric,0.327
cancel,0.214
canceling,0.229
cancellation,0.224
cancer,0.052
canker,0.262
cannabis,0.271
cannibal,0.122
cannibalism,0.094
cantbreathe,0.284
cantwin,0.26
capricious,0.221
capslock,0.33
captive,0.235
captivity,0.225
carcass,0.115
carcinoma,0.153
cardiology,0.203
cardiomyopathy,0.177
careless,0.255
carelessness,0.245
caries,0.115
carnivorous,0.224
carsick,0.224
carter,0.312
carton,0.286
casket,0.125
castaway,0.208
castrate,0.177
castration,0.198
casualty,0.235
catabolism,0.265
catastrophe,0.146
catastrophic,0.071
catatonic,0.255
cathouse,0.327
caveman,0.235
cavern,0.323
cede,0.275
celibacy,0.302
cellblock,0.186
cellmate,0.167
cellulite,0.2
cemetery,0.051
censorship,0.219
censure,0.219
centipede,0.296
centrifugal,0.306
cesspool,0.167
chagrin,0.104
chagrined,0.112
chaos,0.016
chaotic,0.115
charcoal,0.302
charlatan,0.2
charred,0.208
chased,0.188
chasm,0.265
chastened,0.156
chastisement,0.156
chauvinist,0.31
cheapskate,0.148
cheat,0.125
cheater,0.104
checker,0.33
cheerless,0.204
chemo,0.214
chemotherapy,0.163
chicken pox,0.194
chickenpox,0.173
childless,0.31
childloss,0.24
chilling,0.208
chilly,0.329
chimera,0.292
chloride,0.265
chlorine,0.306
chloroform,0.281
choke,0.167
cholera,0.02
cholesterol,0.198
choosy,0.28
chop,0.25
chronic,0.255
churchyard,0.296
churn,0.316
cigar,0.306
cigarette,0.219
circumcision,0.327
circumvent,0.316
cirrhosis,0.079
claim,0.255
claimant,0.271
clash,0.293
clashing,0.177
claustrophobia,0.125
claustrophobic,0.092
claw,0.26
claws,0.281
cleave,0.296
cleaver,0.24
cleft,0.306
clingy,0.224
clipper,0.293
clog,0.104
cloning,0.216
close,0.292
closed,0.24
closure,0.229
clot,0.15
clouded,0.24
cloudy,0.281
clumsy,0.125
clutter,0.135
cobra,0.312
cocaine,0.156
cockroach,0.188
cocksucker,0.083
cocky,0.26
coerce,0.26
coercion,0.33
coffin,0.073
coldness,0.093
colic,0.135
collapse,0.208
collide,0.271
collision,0.245
colonoscopy,0.208
coma,0.219
comatose,0.143
combat,0.302
commando,0.323
communism,0.264
communist,0.265
companionless,0.271
compel,0.2
complain,0.143
complaint,0.143
complexed,0.312
complicate,0.21
complicated,0.211
complicity,0.323
compressed,0.323
compulsion,0.118
con,0.255
conceal,0.312
concealment,0.302
conceited,0.194
concern,0.25
concerned,0.292
concussion,0.072
condemn,0.102
condemnation,0.133
condolence,0.26
condolences,0.198
confessions,0.325
confine,0.327
confined,0.286
confiscate,0.25
confiscation,0.208
conflicting,0.173
confront,0.281
confrontation,0.177
confuse,0.1
confused,0.22
confusing,0.229
confusion,0.255
congestion,0.271
conjuring,0.224
consequence,0.24
conspiracy,0.125
conspirator,0.271
conspire,0.206
consternation,0.167
constipation,0.079
constrain,0.261
constrained,0.135
constraint,0.323
contagion,0.208
contagious,0.184
contaminate,0.14
contaminated,0.04
contamination,0.125
contempt,0.206
contemptible,0.146
contemptuous,0.204
contraband,0.177
contraception,0.296
contraction,0.292
contradict,0.16
contradiction,0.25
contrary,0.327
controversial,0.271
controversy,0.25
contusion,0.167
convict,0.177
convoluted,0.323
cop,0.327
coral snake,0.276
coroner,0.323
corpse,0.094
correctional,0.292
corrosion,0.156
corrosive,0.14
corrupt,0.02
corrupting,0.062
corruption,0.052
costly,0.316
cough,0.255
counterattack,0.281
counterfeit,0.094
coup,0.275
covet,0.302
coward,0.102
cowardice,0.133
cowardly,0.102
crabby,0.198
crack,0.302
cracked,0.224
cracking,0.327
crackle,0.327
crackpot,0.26
cramp,0.194
cramped,0.24
cranky,0.194
cranny,0.194
crap,0.083
crappy,0.039
crash,0.194
crass,0.223
craze,0.255
crazed,0.153
craziness,0.238
crazy,0.156
creaking,0.302
creeping,0.292
creepy,0.125
cremation,0.084
crestfallen,0.235
cretin,0.265
cretins,0.094
cried,0.167
crime,0.071
criminal,0.021
criminality,0.122
crimp,0.26
cringe,0.245
cripple,0.094
crippled,0.035
crippling,0.156
crisis,0.208
critic,0.264
critical,0.312
criticise,0.073
criticism,0.115
criticize,0.143
criticized,0.24
critique,0.302
croc,0.327
crook,0.171
crooked,0.146
crossfire,0.316
crouch,0.281
crouching,0.261
crow,0.224
crucifixion,0.135
crucify,0.146
crud,0.312
crude,0.198
cruel,0.122
cruelly,0.146
cruelty,0.092
crumbling,0.167
crummy,0.125
crunch,0.292
crush,0.271
crushed,0.167
crusher,0.271
crushing,0.219
crutch,0.302
cry,0.133
crying,0.153
crypt,0.156
cryptic,0.296
cuckold,0.21
culpability,0.112
culpable,0.14
culprit,0.062
cumbersome,0.259
cunt,0.135
curfew,0.219
curse,0.033
cursed,0.083
cursing,0.112
curt,0.245
curtail,0.306
curtailment,0.23
cussed,0.156
cutlass,0.173
cutters,0.197
cutthroat,0.11
cyanide,0.229
cynic,0.135
cynical,0.156
cynicism,0.104
cyst,0.173
cystic,0.314
cytomegalovirus,0.186
daft,0.255
dagger,0.224
dam,0.25
damage,0.059
damaged,0.104
damages,0.082
damn,0.073
damnation,0.135
damned,0.1
dampened,0.271
danger,0.115
dangerous,0.02
dangerously,0.082
dark,0.198
darken,0.25
darkened,0.135
darkly,0.219
darkness,0.102
darkroom,0.188
darkside,0.102
darn,0.115
dashed,0.276
dastardly,0.208
daze,0.245
dazed,0.3
deactivate,0.235
dead,0.052
deadbeat,0.229
deadline,0.214
deadlock,0.17
deadly,0.143
deafening,0.281
deafness,0.125
dearth,0.156
death,0.031
deathbed,0.051
deathly,0.073
debacle,0.156
debased,0.219
debatable,0.181
debilitating,0.125
debrief,0.247
debris,0.135
debt,0.204
debtor,0.219
decadence,0.237
decadent,0.29
decay,0.143
decayed,0.017
decaying,0.073
deceased,0.021
deceit,0.02
deceitful,0.071
deceive,0.094
deceived,0.059
deceiving,0.099
deception,0.09
deceptive,0.027
declination,0.25
decline,0.173
declining,0.328
decompose,0.194
decomposed,0.073
decomposition,0.133
decompression,0.208
decoy,0.149
decrease,0.125
decreased,0.224
decreasing,0.32
decrement,0.255
decrepit,0.156
defamation,0.11
defamatory,0.143
defeat,0.092
defeated,0.104
defeatist,0.163
defect,0.135
defection,0.146
defective,0.122
defector,0.163
defendant,0.25
defenseless,0.143
defer,0.245
defiant,0.25
deficiency,0.073
deficient,0.24
deflate,0.148
deflation,0.287
deflect,0.133
deflection,0.188
defloration,0.188
deform,0.112
deformed,0.198
deformity,0.16
defraud,0.175
defunct,0.112
defuse,0.167
degeneracy,0.143
degenerate,0.069
degeneration,0.245
degradation,0.16
degrade,0.083
degraded,0.167
degrading,0.031
dehydrated,0.31
dehydration,0.188
dejected,0.104
delay,0.204
delayed,0.188
delete,0.292
deleterious,0.297
deletion,0.062
delinquency,0.135
delinquent,0.051
delirious,0.219
delirium,0.233
delude,0.143
deluge,0.245
delusional,0.219
demand,0.292
demeaned,0.271
demeaning,0.104
demented,0.088
dementia,0.092
demise,0.104
demolish,0.125
demolished,0.271
demolition,0.133
demon,0.037
demonic,0.146
demoralized,0.082
deniability,0.23
denial,0.194
denied,0.188
denounce,0.083
dent,0.306
denunciation,0.146
deny,0.316
denying,0.08
departed,0.245
dependence,0.25
depletion,0.153
deplorable,0.135
deplore,0.135
deport,0.167
deportation,0.104
depose,0.286
depraved,0.031
depravity,0.115
depreciate,0.27
depreciated,0.135
depreciation,0.143
depress,0.219
depressed,0.024
depressing,0.146
depression,0.031
depressive,0.143
depresson,0.135
deprivation,0.194
deprive,0.271
derail,0.108
derelict,0.208
derision,0.265
derogation,0.208
derogatory,0.122
descending,0.219
descent,0.3
desecrate,0.255
desecration,0.125
deserted,0.156
deserter,0.122
desertion,0.122
desist,0.22
desolate,0.104
desolation,0.073
despair,0.115
despairing,0.073
desperado,0.26
desperate,0.083
desperation,0.125
despicable,0.146
despise,0.167
despondent,0.133
despotic,0.141
despotism,0.255
destitute,0.13
destroy,0.046
destroyed,0.031
destroyer,0.083
destroying,0.041
destruct,0.071
destruction,0.102
destructive,0.177
detached,0.28
detachment,0.243
detainee,0.306
detention,0.265
deteriorate,0.083
deteriorated,0.053
deteriorating,0.104
deterioration,0.13
deterrent,0.292
detest,0.083
detestation,0.177
detonation,0.167
detonator,0.207
detriment,0.281
detrimental,0.203
detritus,0.276
devalued,0.321
devastate,0.021
devastated,0.12
devastating,0.104
devastation,0.09
deviant,0.094
deviate,0.173
deviation,0.105
devil,0.161
devilish,0.073
devious,0.25
devoid,0.219
diabetes,0.051
diabetic,0.125
diabolical,0.102
dialysis,0.194
diarrhea,0.092
diarrhoea,0.038
dicey,0.29
dichotomy,0.323
dick,0.208
dickhead,0.115
dicks,0.31
dictation,0.255
dictator,0.073
dictatorial,0.204
dictatorship,0.082
die,0.031
died,0.021
differ,0.23
difficult,0.235
difficulties,0.082
difficulty,0.079
digress,0.271
dilapidated,0.229
dilemma,0.153
dilute,0.275
diminish,0.24
diminished,0.156
diminution,0.316
diminutive,0.323
dimwit,0.255
dingy,0.156
dire,0.214
dirt,0.112
dirty,0.153
disability,0.073
disable,0.115
disabled,0.308
disadvantage,0.15
disaffected,0.176
disagree,0.133
disagreeable,0.042
disagreeing,0.255
disagreement,0.104
disallow,0.156
disallowed,0.135
disapointment,0.104
disappear,0.143
disappearance,0.214
disappearing,0.167
disappoint,0.15
disappointed,0.071
disappointing,0.073
disappointment,0.115
disapproval,0.085
disapprove,0.16
disapproved,0.104
disapproving,0.245
disarm,0.292
disarray,0.198
disaster,0.082
disastrous,0.071
disband,0.302
disbelief,0.188
disbelieve,0.188
disbursement,0.24
discard,0.24
discarded,0.229
discards,0.24
disclaim,0.235
disclosed,0.271
discoloration,0.224
discolored,0.204
discomfort,0.153
disconcerted,0.1
disconcerting,0.106
disconnected,0.292
disconnection,0.167
disconnects,0.256
discontent,0.24
discontinuance,0.123
discontinuity,0.303
discontinuous,0.233
discord,0.115
discourage,0.184
discouraged,0.22
discouragement,0.112
discouraging,0.167
discredit,0.075
discredited,0.112
discrepancy,0.26
discriminate,0.125
discriminating,0.16
discrimination,0.051
disdain,0.153
disdainful,0.097
disease,0.041
diseased,0.123
disembodied,0.167
disengagement,0.327
disfigured,0.153
disgrace,0.061
disgraced,0.071
disgraceful,0.082
disgruntled,0.104
disgust,0.052
disgusted,0.051
disgusting,0.031
disheartened,0.153
disheartening,0.01
dishonest,0.191
dishonesty,0.094
dishonor,0.104
dishonorable,0.112
disillusionment,0.051
disinclination,0.125
disinformation,0.23
disingenuous,0.194
disintegrate,0.143
disintegration,0.094
disjointed,0.323
disjunctive,0.286
dislike,0.156
disliked,0.062
disliking,0.163
dislocated,0.125
dislocation,0.229
dislodge,0.214
disloyal,0.062
disloyalty,0.187
dismal,0.194
dismay,0.314
dismayed,0.165
dismemberment,0.104
dismiss,0.167
dismissal,0.153
dismissive,0.188
disobedience,0.051
disobedient,0.276
disobey,0.143
disorder,0.115
disordered,0.21
disorderly,0.188
disorganized,0.052
disorientation,0.163
disoriented,0.227
disown,0.153
disparage,0.092
disparaging,0.102
disparity,0.208
dispassionate,0.199
dispatch,0.317
dispersion,0.27
dispirited,0.204
displaced,0.281
displacement,0.276
displease,0.021
displeased,0.135
displeasure,0.115
disposable,0.271
disposal,0.135
dispute,0.219
disqualification,0.066
disqualified,0.129
disqualify,0.208
disquieted,0.229
disregard,0.177
disregarded,0.26
disreputable,0.104
disrepute,0.208
disrespect,0.062
disrespectful,0.031
disrupt,0.265
disrupting,0.186
disruption,0.235
disruptive,0.255
dissatisfaction,0.115
dissatisfied,0.042
dissection,0.276
dissension,0.25
dissent,0.3
dissenting,0.208
dissertation,0.312
disservice,0.25
dissimilar,0.276
dissipated,0.281
dissociation,0.135
dissociative,0.281
dissolution,0.204
dissolve,0.271
dissonance,0.173
distance,0.233
distant,0.229
distaste,0.184
distasteful,0.264
distort,0.1
distorted,0.25
distortion,0.299
distract,0.241
distracted,0.194
distraught,0.115
distress,0.073
distressed,0.143
distressing,0.075
distrust,0.06
disturb,0.175
disturbance,0.146
disturbed,0.125
disturbing,0.146
disuse,0.229
disused,0.25
divestment,0.302
divided,0.271
divisible,0.323
divorce,0.042
divorcee,0.153
dizziness,0.229
dizzy,0.199
docked,0.281
dodgy,0.281
dogface,0.219
dogged,0.255
doldrums,0.229
dolor,0.167
dontlikeyou,0.055
dontmesswithme,0.312
dontunderstand,0.219
doom,0.073
doomed,0.041
doomsday,0.125
dope,0.295
dopey,0.32
dork,0.272
dorky,0.302
doubtful,0.25
doubting,0.224
doubts,0.306
douchebags,0.327
down,0.208
downcast,0.071
downer,0.12
downfall,0.2
downhearted,0.119
downhill,0.292
downpour,0.328
downside,0.19
downtime,0.24
downward,0.188
drab,0.327
drain,0.277
drainage,0.219
drained,0.31
drastic,0.194
drat,0.302
drawback,0.302
dread,0.153
dreaded,0.122
dreadful,0.092
dreadfully,0.246
dreading,0.125
dreary,0.26
drenched,0.302
drier,0.306
drift,0.316
drifted,0.312
driftwood,0.321
drill,0.25
dripping,0.302
drooping,0.245
dropout,0.253
drought,0.133
drown,0.071
drowsiness,0.26
drudgery,0.094
drug,0.214
drug dealing,0.042
drugged,0.102
druggist,0.24
drugs,0.167
drunk,0.194
drunk driving,0.073
drunkard,0.24
drunken,0.155
drunkenness,0.214
dryness,0.292
dud,0.167
duel,0.271
dull,0.194
dumb,0.188
dumbasses,0.316
dumbbell,0.302
dumbbitch,0.281
dumfound,0.271
dumps,0.302
dumpster,0.229
dunce,0.188
dung,0.104
dungeon,0.276
dupe,0.184
duress,0.302
dusky,0.229
dying,0.04
dysentery,0.26
dysfunction,0.156
dysfunctional,0.125
dyspepsia,0.212
earthquake,0.073
edema,0.25
edgy,0.281
edict,0.316
eek,0.292
eel,0.292
eerie,0.265
egghead,0.316
ego,0.328
egomaniac,0.133
egotistical,0.156
egregious,0.15
ejection,0.188
electrocute,0.271
electrocution,0.177
eliminate,0.265
elimination,0.052
elusive,0.229
emaciated,0.103
embargo,0.229
embarrass,0.082
embarrassed,0.184
embarrassing,0.226
embarrassment,0.143
embattled,0.235
embezzlement,0.143
embezzler,0.146
embolism,0.104
emergence,0.276
emergency,0.2
emetophobia,0.243
emphysema,0.156
emptiness,0.177
empty,0.188
encroach,0.302
encroachment,0.255
encumbrance,0.3
end,0.198
endanger,0.115
endangered,0.083
endangerment,0.167
ended,0.302
endocarditis,0.235
endpoint,0.311
endure,0.32
enema,0.281
enemy,0.135
enmity,0.094
enraged,0.083
enslave,0.073
enslaved,0.104
enslavement,0.086
entangled,0.319
entanglement,0.302
entrapment,0.177
entreat,0.304
envious,0.11
envy,0.24
epidemic,0.092
epilepsy,0.061
epileptic,0.146
epitaph,0.276
equivocal,0.327
eradicate,0.26
eradication,0.208
erase,0.24
erasure,0.281
erode,0.208
erosion,0.312
err,0.146
errant,0.205
erratic,0.271
erratum,0.327
erroneous,0.057
error,0.094
erst,0.277
erupt,0.188
eruption,0.156
eschew,0.184
espionage,0.312
estranged,0.156
euthanasia,0.229
evacuation,0.16
evade,0.304
evasion,0.229
evasive,0.117
evict,0.042
eviction,0.185
evil,0.04
ex,0.25
exacerbate,0.323
exaggerate,0.193
exaggerated,0.224
exaggeration,0.312
exasperated,0.229
exasperation,0.214
excision,0.26
exclude,0.292
excluded,0.061
excluding,0.271
exclusion,0.24
excrement,0.041
excretion,0.285
excruciating,0.083
excuse,0.24
execute,0.327
execution,0.16
executioner,0.235
exhausted,0.123
exhumation,0.177
exhume,0.184
exile,0.184
exodus,0.286
exorcism,0.163
exorcist,0.219
expatriate,0.265
expel,0.281
expenditure,0.25
expense,0.317
expenses,0.24
expensive,0.323
expiration,0.265
expired,0.198
expiry,0.194
explode,0.277
exploit,0.312
exploitation,0.156
explosion,0.167
explosions,0.123
explosive,0.156
expropriation,0.188
expulsion,0.19
exterminate,0.177
extermination,0.19
extinct,0.112
extinction,0.104
extinguish,0.24
extort,0.052
extortion,0.112
extractor,0.302
extradition,0.229
extraneous,0.276
extreme,0.318
extreme disgust,0.052
extremely negative,0.03
extrusion,0.229
faceless,0.23
faded,0.302
faeces,0.184
fag,0.122
faggot,0.219
fail,0.177
failing,0.125
failure,0.167
faint,0.063
faithless,0.102
fake,0.073
faker,0.245
fall,0.177
fallacious,0.271
fallacy,0.112
falling,0.202
fallopian,0.297
false,0.12
falsehood,0.031
falsely,0.083
falsification,0.173
falsified,0.042
falsify,0.115
falsity,0.12
famine,0.163
famished,0.177
fanaticism,0.292
fang,0.175
fangs,0.286
farce,0.265
farewell,0.13
fart,0.194
fascism,0.104
fascist,0.2
fat,0.198
fatal,0.061
fatalism,0.208
fatality,0.062
fateful,0.29
fathead,0.296
fatigue,0.173
fatigued,0.146
fatso,0.286
fatty,0.286
fault,0.188
faulty,0.184
faux,0.291
fear,0.073
feared,0.24
fearful,0.083
fearfully,0.112
fearing,0.125
fears,0.061
fearsome,0.115
fecal,0.255
feces,0.24
fedup,0.327
feeble,0.157
feigned,0.173
fell,0.255
felon,0.111
felony,0.206
fenced,0.323
ferocious,0.167
ferocity,0.235
fetish,0.307
feud,0.146
feudalism,0.229
fever,0.194
fiasco,0.167
fibrosis,0.16
fictitious,0.224
fidgety,0.229
fiend,0.146
fiendish,0.167
fierce,0.281
fighting,0.292
fights,0.07
filibuster,0.271
filings,0.323
filth,0.194
filthy,0.115
final,0.276
finalized,0.245
finger,0.321
firearm,0.086
firearms,0.22
fireball,0.302
firefight,0.153
firestorm,0.18
firing,0.188
fishy,0.224
fistfight,0.208
fistula,0.312
flabbergasted,0.312
flabby,0.292
flaccid,0.156
flagrant,0.286
flamethrower,0.16
flammable,0.216
flap,0.275
flashback,0.265
flatfoot,0.265
flatten,0.286
flatulence,0.21
flaw,0.319
flawed,0.133
flea,0.286
fleabag,0.271
fled,0.224
flee,0.292
flighty,0.219
flimsy,0.302
flip,0.281
flood,0.208
flop,0.081
flu,0.23
fluctuate,0.285
fluctuating,0.292
flunk,0.104
flunky,0.205
flurry,0.302
flustered,0.316
fob,0.327
fodder,0.316
foe,0.071
foil,0.312
foiled,0.235
folded,0.179
folly,0.184
fool,0.16
fooled,0.051
fooling,0.167
foolish,0.316
foolishness,0.235
fop,0.281
forbid,0.115
forbidding,0.198
forced,0.18
foreclose,0.22
foreclosure,0.167
foregone,0.271
forensics,0.235
foreveralone,0.296
forfeit,0.083
forfeited,0.156
forfeiture,0.184
forger,0.156
forgery,0.235
forget,0.312
forgetful,0.24
forgetfulness,0.271
forgotten,0.235
forking,0.327
forlorn,0.316
formaldehyde,0.296
forsake,0.102
forsaken,0.05
foul,0.224
fox,0.323
foxhole,0.312
fractional,0.306
fracture,0.135
fragile,0.302
fragility,0.316
fragment,0.211
frail,0.255
frantic,0.21
fraud,0.111
fraudulent,0.15
fraught,0.266
frayed,0.312
freak,0.052
freaked,0.135
freakedout,0.323
freakingout,0.219
freakish,0.135
freakout,0.25
freaky,0.19
freeze,0.191
freezing,0.327
fret,0.289
friction,0.271
friendless,0.102
fright,0.177
frighten,0.255
frightened,0.153
frightening,0.122
frightful,0.125
frigid,0.219
frivolous,0.271
frostbite,0.203
frown,0.214
frowning,0.194
fruitless,0.26
frustrate,0.1
frustrated,0.08
frustrates,0.146
frustrating,0.042
frustration,0.06
fuck,0.198
fuckedoff,0.122
fucker,0.094
fucking,0.229
