word,val
alfalfa,0.25
algebra,0.34
algebraic,0.412
algorithm,0.394
alias,0.353
alibi,0.528
alien,0.615
alienate,0.5
alienated,0.423
alienation,0.53
alight,0.657
align,0.364
aligned,0.275
alignment,0.412
alike,0.173
alimentation,0.551
alimony,0.477
aliquot,0.31
alive,0.637
alkali,0.35
alkaloids,0.562
allay,0.406
allegation,0.578
allege,0.482
alleged,0.522
allegiance,0.398
allegorical,0.558
allegory,0.58
allegro,0.627
allergic,0.549
allergy,0.606
alleviate,0.27
alleviation,0.2
alley,0.5
alleyway,0.471
alliance,0.473
allied,0.245
alligator,0.704
allocate,0.462
allocation,0.388
allot,0.481
allotment,0.39
allow,0.429
allowable,0.5
allowance,0.382
allowed,0.36
alloy,0.443
allsmiles,0.528
allure,0.585
alluring,0.745
allusion,0.308
alluvial,0.49
ally,0.32
almanac,0.19
almighty,0.874
almond,0.183
aloft,0.373
aloha,0.44
alone,0.167
alongside,0.333
aloof,0.423
aloud,0.713
alpha,0.34
alphabet,0.204
alphabetical,0.296
alpine,0.337
alreadyyyyy,0.717
altar,0.387
altar boy,0.206
alter,0.694
alteration,0.798
altercation,0.806
altered,0.765
alternate,0.363
alternating,0.494
alternative,0.373
altimeter,0.51
altitude,0.482
alto,0.404
altogether,0.324
aluminum,0.28
alumnus,0.368
alveolar,0.481
alzheimers,0.518
amalgam,0.333
amalgamation,0.47
amaretto,0.551
amass,0.465
amateur,0.5
amaze,0.843
amazed,0.779
amazedness,0.872
amazement,0.8
amazing,0.837
amazingly,0.765
ambassador,0.529
amber,0.308
ambience,0.356
ambient,0.36
ambiguity,0.46
ambiguous,0.462
ambit,0.38
ambition,0.804
ambitious,0.821
ambivalent,0.404
ambrosia,0.452
ambulance,0.75
ambush,0.83
ameliorate,0.548
amen,0.182
amenable,0.41
amend,0.406
amendment,0.459
amends,0.366
amenity,0.327
amethyst,0.406
amiable,0.29
amicable,0.33
amid,0.34
amidst,0.33
amino,0.402
ammo,0.765
ammonia,0.587
ammonium,0.396
ammunition,0.635
amnesia,0.33
amnesty,0.451
amorous,0.67
amorphous,0.402
amortization,0.491
amount,0.422
amour,0.48
amp,0.393
ampersand,0.448
amphetamines,0.667
amphibian,0.357
amphibious,0.346
amphitheater,0.48
ample,0.349
amplification,0.677
amplify,0.735
amplitude,0.439
amply,0.431
amputate,0.66
amputation,0.755
amuck,0.602
amulet,0.26
amuse,0.684
amused,0.847
amusement,0.837
amusing,0.829
ana,0.3
anaconda,0.83
anaesthesia,0.217
anaesthetic,0.268
anagram,0.327
anal,0.798
analgesic,0.321
analogous,0.27
analogue,0.32
analogy,0.367
analysis,0.448
analyst,0.415
analytic,0.521
analytical,0.324
analyze,0.462
analyzer,0.556
anaphylactic,0.588
anarchism,0.804
anarchist,0.7
anarchy,0.755
anastomosis,0.47
anathema,0.49
anatomic,0.442
anatomy,0.39
ancestor,0.388
ancestral,0.481
ancestry,0.519
anchor,0.284
anchorage,0.325
ancient,0.217
ancillary,0.442
androgen,0.523
android,0.436
anecdote,0.529
anemia,0.327
anemic,0.279
anemone,0.538
anesthesia,0.216
anesthesiologist,0.224
anesthetic,0.264
aneurysm,0.69
anew,0.358
angel,0.158
angelic,0.298
anger,0.865
angered,0.86
angermanagement,0.632
angina,0.63
angiogram,0.52
angiography,0.536
angle,0.33
angling,0.408
angora,0.425
angriest,0.892
angry,0.83
angrytweet,0.644
angst,0.888
anguish,0.792
anguished,0.72
angular,0.281
anhydrous,0.365
animal,0.51
animate,0.755
animated,0.676
animation,0.75
animosity,0.724
animus,0.676
ankle,0.274
anklet,0.276
annals,0.61
annex,0.35
annexation,0.5
annexe,0.35
annihilate,0.918
annihilated,0.76
annihilation,0.8
anniversary,0.77
annotate,0.469
annotation,0.47
announce,0.618
announcement,0.491
announcer,0.57
annoy,0.765
annoyance,0.718
annoyed,0.783
annoyin,0.573
annoying,0.853
annoys,0.778
annual,0.236
annuity,0.304
annul,0.448
annular,0.385
annulment,0.375
annulus,0.38
anointed,0.368
anointing,0.35
anomalous,0.48
anomaly,0.538
anon,0.354
anonymity,0.255
anonymous,0.291
anorexic,0.618
answer,0.373
answerable,0.481
answering,0.5
ant,0.216
antagonism,0.618
antagonist,0.615
antagonistic,0.604
antagonize,0.663
ante,0.32
antecedent,0.551
antelope,0.51
antenna,0.327
anterior,0.245
anthem,0.343
anthill,0.578
anthology,0.406
anthrax,0.73
anthropological,0.39
anthropologist,0.385
anthropology,0.367
anti,0.412
antiaircraft,0.622
antibiotic,0.373
antibiotics,0.406
antichrist,0.837
anticipate,0.469
anticipation,0.539
anticipatory,0.551
antics,0.74
antidote,0.49
antifungal,0.412
antigravity,0.714
antimony,0.398
antipathy,0.549
antiquarian,0.233
antiquated,0.392
antique,0.29
antiques,0.37
antiquity,0.333
antiseptic,0.37
antisocial,0.686
antithesis,0.412
antithetical,0.509
antiviral,0.47
antler,0.47
antsy,0.558
anus,0.644
anvil,0.51
anxiety,0.865
anxietyattack,0.925
anxious,0.875
anxiousness,0.814
anytime,0.461
aorta,0.51
aortic,0.54
apace,0.5
apache,0.469
apartment,0.393
apartments,0.337
apathetic,0.292
apathy,0.212
ape,0.389
aperture,0.45
apex,0.433
aphid,0.473
aphrodisiac,0.846
apiece,0.259
aplomb,0.509
apocalypse,0.867
apocalyptic,0.88
apologetic,0.461
apologist,0.429
apologize,0.378
apology,0.346
apostasy,0.52
apostate,0.5
apostle,0.347
apostolic,0.3
apostrophe,0.368
apothecary,0.328
appalled,0.792
appalling,0.827
apparatus,0.353
apparel,0.435
apparent,0.383
apparently,0.41
apparition,0.573
appeal,0.598
appear,0.506
appearance,0.49
appease,0.278
appellant,0.588
append,0.464
appendage,0.382
appendectomy,0.67
appendicitis,0.64
appendix,0.387
appetite,0.637
appetizer,0.56
appetizing,0.657
applaud,0.824
applause,0.857
apple,0.3
apple juice,0.204
applejack,0.431
applesauce,0.167
appliance,0.453
appliances,0.394
applicability,0.49
applicable,0.43
applicant,0.558
application,0.445
apply,0.321
appoint,0.33
appointment,0.594
appointments,0.677
apportion,0.49
apportionment,0.481
appraisal,0.667
appraise,0.49
appreciable,0.491
appreciate,0.422
appreciated,0.434
appreciates,0.5
appreciation,0.529
appreciative,0.38
apprehend,0.624
apprehension,0.72
apprehensive,0.592
apprentice,0.413
apprenticeship,0.482
approach,0.392
approaching,0.557
approbate,0.59
approbation,0.529
appropriate,0.368
appropriation,0.632
approval,0.46
approve,0.548
approved,0.349
approvement,0.625
approving,0.583
approximate,0.56
approximately,0.396
approximating,0.615
approximation,0.402
appurtenances,0.412
apricot,0.32
apron,0.208
apt,0.418
aptitude,0.471
aqua,0.292
aquamarine,0.306
aquarium,0.327
aquatic,0.51
aqueduct,0.411
aqueous,0.27
arable,0.35
arbiter,0.537
arbitrary,0.702
arbitrate,0.62
arbitration,0.602
arbitrator,0.448
arbor,0.49
arc,0.388
arcade,0.521
arcane,0.49
arch,0.354
archaeological,0.441
archaeologist,0.451
archaeology,0.358
archaic,0.327
archangel,0.5
archbishop,0.28
archdiocese,0.321
archduke,0.413
arched,0.403
archer,0.622
archery,0.604
archetype,0.52
archipelago,0.37
architect,0.442
architectural,0.39
architecture,0.39
archive,0.294
arctic,0.352
ardent,0.873
ardor,0.78
arduous,0.783
area,0.306
arena,0.235
areola,0.396
areyoukidding,0.633
areyoukiddingme,0.635
argent,0.418
argh,0.538
arghh,0.536
arghhhh,0.618
argue,0.798
argument,0.464
argumentation,0.549
argumentative,0.531
arguments,0.602
arid,0.333
arise,0.582
aristocracy,0.549
aristocrat,0.413
aristocratic,0.519
arithmetic,0.46
ark,0.427
arm,0.285
armada,0.74
armament,0.764
armaments,0.839
armature,0.558
armchair,0.164
armed,0.75
armor,0.625
armored,0.509
armory,0.663
armpit,0.439
arms,0.395
army,0.759
aroma,0.235
aromatherapy,0.22
arousal,0.943
arouse,0.491
aroused,0.952
arraignment,0.837
arrange,0.49
arranged,0.531
arrangement,0.382
array,0.396
arrears,0.485
arrest,0.951
arrhythmia,0.706
arrival,0.51
arrive,0.406
arrogance,0.75
arrogant,0.755
arrow,0.39
arsehole,0.598
arseholes,0.545
arsenal,0.741
arsenic,0.472
arson,0.904
arsonist,0.84
art,0.36
arterial,0.51
artery,0.58
artful,0.608
arthritis,0.518
arthropod,0.464
artichoke,0.218
article,0.28
articles,0.324
articulate,0.462
articulation,0.48
artifact,0.5
artifice,0.696
artificial,0.385
artillery,0.912
artisan,0.33
artist,0.442
artiste,0.512
artistic,0.646
artistry,0.346
artists,0.667
artwork,0.368
arty,0.422
asap,0.5
asbestos,0.481
ascend,0.62
ascendancy,0.625
ascendant,0.673
ascending,0.644
ascension,0.72
ascent,0.627
ascertain,0.53
ascertained,0.529
ascetic,0.375
ash,0.21
ashamed,0.588
ashes,0.279
ashtray,0.382
asinine,0.472
ask,0.44
asleeep,0.21
asleep,0.1
asp,0.489
asparagus,0.317
aspartame,0.48
aspect,0.469
aspects,0.48
aspen,0.28
asphalt,0.264
asphyxia,0.704
asphyxiation,0.745
aspiration,0.724
aspire,0.469
aspirin,0.271
aspiring,0.582
ass,0.75
assail,0.51
assailant,0.868
assassin,0.933
assassinate,0.969
assassination,0.941
assault,0.848
assay,0.559
assemblage,0.452
assemble,0.57
assembled,0.45
assembly,0.5
assemblyman,0.538
assent,0.515
assert,0.619
asserting,0.531
assertion,0.442
assertive,0.412
assess,0.5
assessment,0.623
assessor,0.538
asset,0.765
assets,0.613
asshole,0.582
assign,0.417
assignee,0.462
assignment,0.398
assimilate,0.391
assimilation,0.378
assist,0.435
assistance,0.519
assistant,0.39
associate,0.409
association,0.5
assorted,0.46
assortment,0.36
assuage,0.255
assume,0.401
assumed,0.247
assuming,0.39
assumption,0.431
assurance,0.442
assure,0.46
assured,0.327
assuredly,0.396
asterisk,0.288
asteroid,0.721
asteroids,0.694
asthma,0.549
asthmatic,0.706
astigmatism,0.49
astonish,0.845
astonished,0.775
astonishing,0.802
astonishingly,0.898
astonishment,0.718
astound,0.675
astral,0.417
astray,0.676
astringent,0.5
astrologer,0.519
astrology,0.34
astronaut,0.601
astronomer,0.509
astronomical,0.632
astronomy,0.474
astute,0.658
asunder,0.442
asylum,0.33
asymmetric,0.343
asymmetry,0.373
asymptotic,0.451
atelier,0.33
atheism,0.46
atheistic,0.481
atherosclerosis,0.48
athlete,0.718
athletic,0.798
athleticism,0.863
athletics,0.691
atlas,0.306
atmosphere,0.3
atmospheric,0.42
atoll,0.408
atom,0.5
atomic,0.817
atone,0.673
atonement,0.602
atpeace,0.298
atrium,0.365
atrocious,0.811
atrocity,0.844
atrophy,0.54
attach,0.363
attached,0.35
attachment,0.343
attack,0.948
attacker,0.962
attacking,0.837
attain,0.51
attainable,0.5
attainment,0.52
attempt,0.491
attempted,0.58
attend,0.42
attendance,0.5
attendant,0.365
attention,0.599
attentionseeker,0.745
attentionseekers,0.673
attentive,0.52
attenuate,0.302
attenuated,0.28
attenuation,0.363
attest,0.71
attestation,0.635
attic,0.259
attire,0.388
attitude,0.644
attorney,0.594
attract,0.663
attraction,0.774
attractive,0.63
attractiveness,0.667
attributable,0.43
attribute,0.439
attribution,0.467
attrition,0.54
auburn,0.24
auction,0.702
auctioneer,0.732
audacious,0.875
audacity,0.755
audible,0.37
audience,0.61
audio,0.425
audit,0.562
audition,0.685
auditions,0.765
auditor,0.571
auditorium,0.49
auditory,0.481
aught,0.135
augment,0.683
augmentation,0.613
august,0.292
aunt,0.291
auntie,0.275
aura,0.333
aurora,0.306
auspices,0.5
auspicious,0.635
austere,0.39
austerity,0.406
authentic,0.51
authenticate,0.48
authentication,0.491
authenticity,0.548
author,0.343
authoritative,0.52
authority,0.592
authorization,0.567
authorize,0.596
authorized,0.458
authorship,0.635
autism,0.5
autistic,0.337
auto,0.569
autobiographical,0.462
autobiography,0.284
autocorrect,0.439
autocratic,0.577
autograph,0.565
autographed,0.62
automated,0.402
automatic,0.433
automobile,0.625
automotive,0.52
autonomy,0.349
autopilot,0.462
autopsy,0.65
autumn,0.204
auxiliary,0.471
avail,0.43
availability,0.544
available,0.356
avalanche,0.915
avarice,0.726
avatar,0.41
avenge,0.867
avenger,0.865
avenging,0.88
avenue,0.36
aver,0.45
average,0.28
aversation,0.442
averse,0.569
averseness,0.606
aversion,0.663
avert,0.388
aviary,0.36
aviation,0.646
aviator,0.7
avid,0.459
avocado,0.255
avoid,0.442
avoidance,0.481
avoiding,0.433
await,0.264
awake,0.469
awaken,0.412
awakening,0.5
award,0.745
awards,0.736
aware,0.34
awareness,0.422
awe,0.74
awed,0.774
awesome,0.897
awesomeness,0.647
awestruck,0.767
awful,0.786
awkward,0.65
awkwardness,0.454
awning,0.186
awry,0.54
axe,0.69
axial,0.278
axiom,0.441
axiomatic,0.392
axis,0.25
axle,0.294
ay,0.557
aye,0.42
azimuth,0.461
azure,0.256
babble,0.441
babbling,0.418
babe,0.536
baboon,0.41
baby,0.365
babysit,0.587
babysitter,0.415
baccalaureate,0.51
baccarat,0.497
bachelor,0.406
bachelorette,0.78
back,0.353
backboard,0.259
backbone,0.464
backdoor,0.41
backdrop,0.309
backer,0.375
backfire,0.612
backgammon,0.41
background,0.357
backhand,0.449
backhoe,0.554
backoff,0.396
backpack,0.278
backpacker,0.73
backroom,0.5
backseat,0.33
backside,0.417
backtrack,0.525
backup,0.51
backward,0.367
backwardness,0.5
backwards,0.372
backwater,0.41
backwoods,0.35
backyard,0.28
bacon,0.406
bacteria,0.553
bacterial,0.5
bacterium,0.545
bad,0.625
badass,0.775
badday,0.449
badfeeling,0.559
badge,0.488
badger,0.429
badhabit,0.594
badly,0.509
badness,0.823
baffle,0.442
baffled,0.6
bag,0.25
bagel,0.363
baggage,0.363
baggie,0.427
baggy,0.278
bagman,0.5
bagpipes,0.556
bail,0.52
bailiff,0.519
bait,0.327
bake,0.418
bakery,0.5
baking,0.455
bal,0.412
balance,0.265
balanced,0.255
balcony,0.392
bald,0.184
balding,0.363
baldy,0.385
bale,0.363
balk,0.451
ball,0.427
ballad,0.284
ballast,0.423
ballerina,0.66
ballet,0.48
ballgame,0.79
ballistic,0.806
ballistics,0.787
balloon,0.245
ballot,0.361
ballpark,0.694
ballplayer,0.764
ballpoint,0.337
ballroom,0.635
ballsy,0.491
balm,0.275
balmy,0.327
balsam,0.25
balsamic,0.283
bam,0.472
bamboo,0.222
ban,0.689
banana,0.23
band,0.552
bandage,0.327
bandanna,0.276
bandit,0.796
bandstand,0.536
bandwagon,0.651
bandwidth,0.337
bane,0.694
bang,0.951
banger,0.54
banish,0.677
banished,0.713
banishment,0.775
banister,0.41
banjo,0.4
bank,0.327
banker,0.588
banking,0.327
bankroll,0.57
bankrupt,0.673
bankruptcy,0.696
banner,0.408
banquet,0.571
banshee,0.565
banter,0.677
banzai,0.51
baptism,0.384
baptismal,0.343
baptize,0.426
bar,0.531
barb,0.365
barbarian,0.896
barbaric,0.798
barbarism,0.815
barbecue,0.643
barbed,0.594
barber,0.459
barbershop,0.441
barbie doll,0.37
bard,0.41
bare,0.717
bareback,0.356
barefoot,0.373
barely,0.183
barf,0.491
bargain,0.533
bargaining,0.64
barge,0.388
baritone,0.529
barium,0.353
bark,0.602
barkeep,0.5
barks,0.694
barley,0.212
barmaid,0.472
barman,0.61
barn,0.452
barnacle,0.337
barney,0.378
barnyard,0.353
barometer,0.273
baron,0.358
baroness,0.453
baroque,0.357
barrack,0.5
barracuda,0.713
barrage,0.871
barred,0.741
barrel,0.298
barren,0.373
barricade,0.667
barrier,0.48
barring,0.67
barrister,0.57
barroom,0.619
barrow,0.363
bartender,0.698
barter,0.559
base,0.298
baseball,0.76
baseball bat,0.567
baseboard,0.198
baseless,0.382
baseline,0.367
baseman,0.449
basement,0.5
bases,0.236
bash,0.546
bashful,0.406
basic,0.102
basics,0.311
basil,0.274
basilica,0.302
basin,0.231
basis,0.26
bask,0.33
basket,0.227
basketball,0.764
bass,0.206
bass guitar,0.37
basso,0.42
bassoon,0.433
bastard,0.692
bastarding,0.608
bastards,0.68
bastion,0.5
bat,0.409
batch,0.357
batching,0.42
bate,0.525
bath,0.26
bathe,0.294
bathhouse,0.38
bathing,0.276
bathrobe,0.442
bathroom,0.283
bathtub,0.24
bathymetry,0.48
baton,0.235
battalion,0.818
batter,0.245
battered,0.79
battering,0.798
battery,0.425
battle,0.945
battled,0.794
battlefield,0.918
battleground,0.958
battlements,0.441
battleship,0.75
batty,0.619
bauble,0.429
bawdy,0.823
bawl,0.88
bay,0.365
bayonet,0.775
bayou,0.431
bazaar,0.34
bazooka,0.824
bday,0.6
be,0.24
beach,0.529
beaches,0.5
beacon,0.407
bead,0.388
beading,0.32
beads,0.388
beady,0.417
beagle,0.47
beak,0.363
beaker,0.41
beam,0.349
beaming,0.654
bean,0.269
beanbag,0.38
beanie,0.23
bear,0.57
bearable,0.375
beard,0.261
bearded,0.337
bearer,0.547
bearing,0.367
bearings,0.49
bearish,0.549
bearskin,0.398
beast,0.78
beastly,0.874
beat,0.647
beaten,0.846
beater,0.545
beating,0.833
beatnik,0.51
beau,0.44
beautification,0.575
beautiful,0.614
beautify,0.592
beauty,0.6
beaver,0.344
bebop,0.49
beck,0.375
beckon,0.455
become,0.583
bed,0.173
bedding,0.276
bedpan,0.4
bedrock,0.34
bedroom,0.296
bedside,0.167
bedspread,0.139
bedtime,0.314
bee,0.509
beef,0.312
beefsteak,0.391
beehive,0.7
beep,0.541
beeper,0.72
beer,0.654
bees,0.635
beeswax,0.402
beetle,0.356
befall,0.663
befitting,0.333
befriend,0.624
befuddled,0.714
beg,0.608
beggar,0.402
begging,0.461
begin,0.569
beginner,0.48
beginning,0.528
beginnings,0.527
begrudge,0.731
begun,0.5
behappy,0.557
behave,0.363
behavior,0.442
behavioral,0.44
behemoth,0.781
behest,0.35
behold,0.284
beholden,0.555
beholder,0.491
beige,0.222
belated,0.4
belay,0.472
belch,0.562
belief,0.375
believable,0.39
believe,0.37
believed,0.562
believer,0.445
believing,0.418
belittle,0.417
belittled,0.392
bell,0.51
bellboy,0.363
bellhop,0.287
belligerent,0.68
bellman,0.25
bellow,0.337
bellows,0.515
belly,0.388
bellybutton,0.283
bellyful,0.806
belong,0.405
belongings,0.38
beloved,0.613
belt,0.322
beluga,0.333
bemused,0.49
bench,0.289
bend,0.324
bender,0.51
bending,0.565
beneath,0.173
benedictory,0.438
benefactor,0.578
beneficial,0.579
beneficiary,0.399
benefit,0.422
benevolence,0.34
benevolent,0.407
benign,0.44
bent,0.453
benzene,0.459
bequeath,0.5
bequest,0.398
bereaved,0.479
bereavement,0.677
bereft,0.49
beret,0.24
bergamot,0.365
berlin,0.423
berserk,0.556
berth,0.337
beryllium,0.412
beseech,0.441
beset,0.717
bestdayever,0.646
bestfeeling,0.509
bestfriends,0.662
bestial,0.761
besties,0.509
bestow,0.56
bestseller,0.643
bet,0.698
beta,0.37
betray,0.87
betrayal,0.719
betrayed,0.769
betrothed,0.63
betterment,0.536
betting,0.804
betty,0.358
bevel,0.406
beverage,0.49
bevy,0.46
beware,0.596
bewilder,0.571
bewildered,0.63
bewilderment,0.716
bias,0.37
biased,0.302
bib,0.396
bible,0.225
biblical,0.304
bibliography,0.204
bicarbonate,0.337
bicentennial,0.423
biceps,0.588
bicker,0.643
bickering,0.8
bicolor,0.327
bicycle,0.519
bid,0.53
bidder,0.474
bidding,0.644
bide,0.407
biennial,0.309
bier,0.448
bifurcation,0.625
big,0.588
bigamy,0.696
bigday,0.689
biggestfear,0.73
biggie,0.481
bighorn,0.547
bigmouth,0.577
bigot,0.745
bigoted,0.76
bigotry,0.737
bike,0.5
biker,0.71
bikini,0.639
bilateral,0.343
bilayer,0.398
bile,0.461
bilge,0.392
bilingual,0.49
bill,0.402
billboard,0.317
billet,0.583
billiard,0.616
billiards,0.559
billing,0.481
billion,0.564
billionaire,0.667
billy,0.397
bimbo,0.37
bimonthly,0.298
bin,0.304
binary,0.356
bind,0.462
binder,0.25
bindery,0.388
binding,0.425
bing,0.453
binge,0.65
bingo,0.667
