word,val
adoration,0.708
adore,0.657
adoring,0.717
adorn,0.482
adornment,0.377
adrenalin,0.786
adrenaline,0.825
adrift,0.23
adult,0.787
adulterated,0.37
adulterer,0.407
adultery,0.51
adulthood,0.652
advance,0.858
advanced,0.797
advancement,0.839
advancing,0.812
advantage,0.859
advantageous,0.789
advent,0.627
adventure,0.71
adventurer,0.868
adventures,0.749
adventurous,0.722
adversary,0.457
adverse,0.385
adversity,0.538
advertise,0.58
advertisement,0.539
advertising,0.632
adverts,0.595
advice,0.688
advisable,0.51
advise,0.705
advised,0.509
advisement,0.655
adviser,0.705
advisor,0.689
advisory,0.633
advocacy,0.731
advocate,0.818
aegis,0.462
aeration,0.433
aerial,0.463
aerobics,0.627
aerodrome,0.678
aerodynamic,0.728
aerodynamics,0.722
aeronautics,0.688
aeroplane,0.644
aerospace,0.779
aesthetic,0.526
aesthetics,0.549
aetiology,0.615
afar,0.358
affable,0.452
affair,0.657
affect,0.578
affecting,0.394
affection,0.696
affectionate,0.55
affections,0.655
affiche,0.402
affidavit,0.526
affiliated,0.535
affiliation,0.5
affinity,0.537
affirm,0.731
affirmation,0.689
affirmative,0.816
affirmatively,0.811
affix,0.411
afflict,0.293
afflicted,0.167
affliction,0.392
affluence,0.722
affluent,0.477
afford,0.575
affordable,0.493
affront,0.547
affronted,0.527
afield,0.373
afire,0.675
afloat,0.444
afore,0.382
aforementioned,0.408
aforesaid,0.478
afraid,0.245
afresh,0.48
aft,0.518
afterlife,0.568
aftermath,0.444
afternoon,0.339
aftershave,0.415
aftertaste,0.455
afterthought,0.349
aga,0.398
agape,0.464
agate,0.483
age,0.498
aged,0.236
agency,0.583
agenda,0.553
agent,0.755
agglomeration,0.509
aggravate,0.464
aggravated,0.43
aggravates,0.357
aggravating,0.64
aggravation,0.613
aggregate,0.556
aggregation,0.694
aggresive,0.639
aggression,0.533
aggressive,0.648
aggressively,0.688
aggressiveness,0.648
aggressor,0.823
agh,0.4
aghast,0.464
aghhh,0.243
agile,0.775
agility,0.815
aging,0.284
agitate,0.593
agitated,0.491
agitation,0.447
aglow,0.797
agnostic,0.574
ago,0.404
agonizing,0.34
agony,0.393
agoraphobia,0.438
agree,0.545
agreeable,0.696
agreed,0.574
agreeing,0.557
agreement,0.736
agressive,0.751
agricultural,0.473
agriculture,0.465
aground,0.445
agua,0.436
ahead,0.673
ahhh,0.241
ahhhhhhhh,0.288
ahoy,0.38
aid,0.541
aide,0.434
aiding,0.569
aids,0.5
ail,0.385
ailing,0.153
ailment,0.277
aim,0.567
aimless,0.183
air,0.427
airbag,0.433
airborne,0.385
aircraft,0.691
aircraft carrier,0.727
airfield,0.645
airhead,0.276
airlift,0.642
airline,0.688
airliner,0.647
airlock,0.447
airman,0.721
airplane,0.708
airport,0.682
airs,0.37
airship,0.529
airspace,0.64
airspeed,0.544
airstrip,0.649
airtight,0.57
airway,0.482
aisle,0.283
ait,0.402
ajar,0.446
aka,0.351
akin,0.523
alabaster,0.445
alarm,0.698
alarm clock,0.642
alarmed,0.492
alarming,0.585
alas,0.279
alb,0.427
albatross,0.527
albino,0.358
album,0.453
alchemy,0.693
alcohol,0.377
alcoholic,0.361
alcoholism,0.407
alcove,0.356
alderman,0.691
ale,0.358
alert,0.648
alertness,0.75
alerts,0.673
alfalfa,0.311
algebra,0.565
algebraic,0.441
algorithm,0.559
alias,0.333
alibi,0.556
alien,0.491
alienate,0.523
alienated,0.559
alienation,0.462
alight,0.605
align,0.627
aligned,0.553
alignment,0.683
alike,0.444
alimentation,0.602
alimony,0.464
aliquot,0.404
alive,0.731
alkali,0.408
alkaloids,0.402
allay,0.398
allegation,0.608
allege,0.587
alleged,0.52
allegiance,0.75
allegorical,0.598
allegory,0.509
allegro,0.453
allergic,0.273
allergy,0.389
alleviate,0.528
alleviation,0.491
alley,0.355
alleyway,0.382
alliance,0.769
allied,0.642
alligator,0.645
allocate,0.672
allocation,0.679
allot,0.616
allotment,0.64
allow,0.538
allowable,0.561
allowance,0.591
allowed,0.655
alloy,0.593
allsmiles,0.43
allure,0.686
alluring,0.843
allusion,0.462
alluvial,0.491
ally,0.688
almanac,0.412
almighty,0.958
almond,0.314
aloft,0.7
aloha,0.441
alone,0.216
alongside,0.347
aloof,0.302
aloud,0.75
alpha,0.755
alphabet,0.672
alphabetical,0.535
alpine,0.474
alreadyyyyy,0.351
altar,0.635
altar boy,0.35
alter,0.654
alteration,0.609
altercation,0.5
altered,0.5
alternate,0.589
alternating,0.542
alternative,0.631
altimeter,0.58
altitude,0.736
alto,0.73
altogether,0.644
aluminum,0.434
alumnus,0.422
alveolar,0.367
alzheimers,0.319
amalgam,0.51
amalgamation,0.531
amaretto,0.375
amass,0.465
amateur,0.409
amaze,0.783
amazed,0.533
amazedness,0.51
amazement,0.639
amazing,0.849
amazingly,0.92
ambassador,0.917
amber,0.369
ambience,0.426
ambient,0.582
ambiguity,0.37
ambiguous,0.358
ambit,0.386
ambition,0.661
ambitious,0.717
ambivalent,0.482
ambrosia,0.48
ambulance,0.609
ambush,0.5
ameliorate,0.747
amen,0.542
amenable,0.406
amend,0.658
amendment,0.606
amends,0.517
amenity,0.574
amethyst,0.517
amiable,0.483
amicable,0.507
amid,0.256
amidst,0.316
amino,0.433
ammo,0.621
ammonia,0.409
ammonium,0.368
ammunition,0.667
amnesia,0.308
amnesty,0.814
amorous,0.636
amorphous,0.349
amortization,0.522
amount,0.649
amour,0.652
amp,0.375
ampersand,0.483
amphetamines,0.526
amphibian,0.474
amphibious,0.445
amphitheater,0.545
ample,0.719
amplification,0.81
amplify,0.827
amplitude,0.692
amply,0.766
amputate,0.509
amputation,0.483
amuck,0.321
amulet,0.63
amuse,0.664
amused,0.596
amusement,0.803
amusing,0.632
ana,0.314
anaconda,0.54
anaesthesia,0.473
anaesthetic,0.509
anagram,0.449
anal,0.334
analgesic,0.441
analogous,0.5
analogue,0.446
analogy,0.509
analysis,0.705
analyst,0.755
analytic,0.634
analytical,0.8
analyze,0.71
analyzer,0.854
anaphylactic,0.5
anarchism,0.623
anarchist,0.759
anarchy,0.62
anastomosis,0.49
anathema,0.519
anatomic,0.546
anatomy,0.571
ancestor,0.594
ancestral,0.75
ancestry,0.717
anchor,0.564
anchorage,0.639
ancient,0.439
ancillary,0.278
androgen,0.527
android,0.5
anecdote,0.5
anemia,0.31
anemic,0.155
anemone,0.327
anesthesia,0.394
anesthesiologist,0.526
anesthetic,0.482
aneurysm,0.536
anew,0.385
angel,0.704
angelic,0.668
anger,0.657
angered,0.547
angermanagement,0.482
angina,0.464
angiogram,0.465
angiography,0.52
angle,0.455
angling,0.5
angora,0.405
angriest,0.43
angry,0.604
angrytweet,0.471
angst,0.333
anguish,0.265
anguished,0.307
angular,0.444
anhydrous,0.355
animal,0.513
animate,0.635
animated,0.538
animation,0.549
animosity,0.545
animus,0.466
ankle,0.234
anklet,0.302
annals,0.424
annex,0.458
annexation,0.555
annexe,0.392
annihilate,0.681
annihilated,0.324
annihilation,0.591
anniversary,0.723
annotate,0.441
annotation,0.619
announce,0.611
announcement,0.482
announcer,0.732
annoy,0.286
annoyance,0.342
annoyed,0.345
annoyin,0.352
annoying,0.348
annoys,0.435
annual,0.5
annuity,0.527
annul,0.364
annular,0.412
annulment,0.447
annulus,0.376
anointed,0.579
anointing,0.547
anomalous,0.423
anomaly,0.404
anon,0.298
anonymity,0.43
anonymous,0.431
anorexic,0.245
answer,0.661
answerable,0.75
answering,0.607
ant,0.216
antagonism,0.524
antagonist,0.7
antagonistic,0.565
antagonize,0.629
ante,0.417
antecedent,0.566
antelope,0.5
antenna,0.358
anterior,0.362
anthem,0.729
anthill,0.377
anthology,0.537
anthrax,0.5
anthropological,0.49
anthropologist,0.725
anthropology,0.582
anti,0.384
antiaircraft,0.629
antibiotic,0.658
antibiotics,0.557
antichrist,0.544
anticipate,0.667
anticipation,0.711
anticipatory,0.682
antics,0.236
antidote,0.629
antifungal,0.441
antigravity,0.658
antimony,0.49
antipathy,0.393
antiquarian,0.426
antiquated,0.236
antique,0.518
antiques,0.595
antiquity,0.556
antiseptic,0.623
antisocial,0.391
antithesis,0.536
antithetical,0.358
antiviral,0.549
antler,0.5
antsy,0.417
anus,0.35
anvil,0.604
anxiety,0.342
anxietyattack,0.446
anxious,0.434
anxiousness,0.282
anytime,0.436
aorta,0.542
aortic,0.438
apace,0.536
apache,0.5
apartment,0.58
apartments,0.443
apathetic,0.333
apathy,0.204
ape,0.336
aperture,0.667
apex,0.418
aphid,0.407
aphrodisiac,0.667
apiece,0.383
aplomb,0.582
apocalypse,0.736
apocalyptic,0.75
apologetic,0.571
apologist,0.526
apologize,0.389
apology,0.402
apostasy,0.517
apostate,0.528
apostle,0.732
apostolic,0.717
apostrophe,0.537
apothecary,0.529
appalled,0.562
appalling,0.415
apparatus,0.377
apparel,0.453
apparent,0.398
apparently,0.426
apparition,0.636
appeal,0.558
appear,0.567
appearance,0.534
appease,0.434
appellant,0.568
append,0.453
appendage,0.438
appendectomy,0.554
appendicitis,0.347
appendix,0.425
appetite,0.581
appetizer,0.406
appetizing,0.688
applaud,0.464
applause,0.621
apple,0.264
apple juice,0.294
applejack,0.473
applesauce,0.291
appliance,0.538
appliances,0.567
applicability,0.741
applicable,0.667
applicant,0.688
application,0.726
apply,0.667
appoint,0.509
appointment,0.547
appointments,0.625
apportion,0.638
apportionment,0.453
appraisal,0.682
appraise,0.696
appreciable,0.778
appreciate,0.741
appreciated,0.779
appreciates,0.656
appreciation,0.588
appreciative,0.654
apprehend,0.696
apprehension,0.454
apprehensive,0.431
apprentice,0.452
apprenticeship,0.643
approach,0.61
approaching,0.491
approbate,0.86
approbation,0.774
appropriate,0.759
appropriation,0.717
approval,0.889
approve,0.741
approved,0.698
approvement,0.78
approving,0.773
approximate,0.52
approximately,0.538
approximating,0.471
approximation,0.593
appurtenances,0.547
apricot,0.278
apron,0.245
apt,0.382
aptitude,0.746
aqua,0.359
aquamarine,0.413
aquarium,0.393
aquatic,0.463
aqueduct,0.534
aqueous,0.31
arable,0.465
arbiter,0.814
arbitrary,0.686
arbitrate,0.682
arbitration,0.67
arbitrator,0.795
arbor,0.591
arc,0.396
arcade,0.502
arcane,0.637
arch,0.468
archaeological,0.66
archaeologist,0.706
archaeology,0.691
archaic,0.332
archangel,0.708
archbishop,0.776
archdiocese,0.704
archduke,0.634
arched,0.398
archer,0.661
archery,0.589
archetype,0.569
archipelago,0.592
architect,0.836
architectural,0.67
architecture,0.694
archive,0.527
arctic,0.546
ardent,0.722
ardor,0.538
arduous,0.605
area,0.464
arena,0.404
areola,0.381
areyoukidding,0.4
areyoukiddingme,0.375
argent,0.472
argh,0.328
arghh,0.397
arghhhh,0.324
argue,0.525
argument,0.698
argumentation,0.76
argumentative,0.679
arguments,0.657
arid,0.379
arise,0.725
aristocracy,0.842
aristocrat,0.811
aristocratic,0.676
arithmetic,0.634
ark,0.543
arm,0.469
armada,0.868
armament,0.81
armaments,0.83
armature,0.755
armchair,0.339
armed,0.808
armor,0.784
armored,0.861
armory,0.8
armpit,0.25
arms,0.483
army,0.902
aroma,0.442
aromatherapy,0.473
arousal,0.731
arouse,0.58
aroused,0.667
arraignment,0.534
arrange,0.571
arranged,0.728
arrangement,0.683
array,0.568
arrears,0.302
arrest,0.5
arrhythmia,0.356
arrival,0.474
arrive,0.585
arrogance,0.62
arrogant,0.58
arrow,0.454
arsehole,0.433
arseholes,0.351
arsenal,0.752
arsenic,0.447
arson,0.567
arsonist,0.5
art,0.603
arterial,0.583
artery,0.537
artful,0.778
arthritis,0.345
arthropod,0.434
artichoke,0.287
article,0.481
articles,0.565
articulate,0.618
articulation,0.591
artifact,0.566
artifice,0.482
artificial,0.351
artillery,0.794
artisan,0.411
artist,0.732
artiste,0.565
artistic,0.632
artistry,0.769
artists,0.741
artwork,0.679
arty,0.388
asap,0.552
asbestos,0.464
ascend,0.812
ascendancy,0.7
ascendant,0.821
ascending,0.777
ascension,0.714
ascent,0.833
ascertain,0.625
ascertained,0.616
ascetic,0.472
ash,0.207
ashamed,0.228
ashes,0.142
ashtray,0.265
asinine,0.433
ask,0.459
asleeep,0.322
asleep,0.27
asp,0.375
asparagus,0.264
aspartame,0.322
aspect,0.588
aspects,0.565
aspen,0.395
asphalt,0.439
asphyxia,0.311
asphyxiation,0.412
aspiration,0.675
aspire,0.722
aspirin,0.422
aspiring,0.604
ass,0.345
assail,0.5
assailant,0.602
assassin,0.632
assassinate,0.722
assassination,0.525
assault,0.55
assay,0.594
assemblage,0.6
assemble,0.75
assembled,0.644
assembly,0.64
assemblyman,0.76
assent,0.719
assert,0.809
asserting,0.736
assertion,0.75
assertive,0.77
assess,0.623
assessment,0.658
assessor,0.764
asset,0.788
assets,0.765
asshole,0.263
assign,0.709
assignee,0.51
assignment,0.745
assimilate,0.683
assimilation,0.463
assist,0.629
assistance,0.633
assistant,0.536
associate,0.625
association,0.817
assorted,0.472
assortment,0.526
assuage,0.5
assume,0.464
assumed,0.454
assuming,0.526
assumption,0.417
assurance,0.704
assure,0.839
assured,0.754
assuredly,0.833
asterisk,0.273
asteroid,0.623
asteroids,0.712
asthma,0.227
asthmatic,0.294
astigmatism,0.429
astonish,0.658
astonished,0.574
astonishing,0.821
astonishingly,0.773
astonishment,0.519
astound,0.474
astral,0.567
astray,0.308
astringent,0.474
astrologer,0.673
astrology,0.5
astronaut,0.761
astronomer,0.735
astronomical,0.726
astronomy,0.722
astute,0.827
asunder,0.259
asylum,0.445
asymmetric,0.465
asymmetry,0.527
asymptotic,0.472
atelier,0.705
atheism,0.481
atheistic,0.466
atherosclerosis,0.343
athlete,0.686
athletic,0.708
athleticism,0.778
athletics,0.74
atlas,0.554
atmosphere,0.56
atmospheric,0.594
atoll,0.472
atom,0.433
atomic,0.713
atone,0.411
atonement,0.683
atpeace,0.519
atrium,0.473
atrocious,0.445
atrocity,0.593
atrophy,0.208
attach,0.559
attached,0.439
attachment,0.5
attack,0.67
attacker,0.629
attacking,0.642
attain,0.719
attainable,0.759
attainment,0.94
attempt,0.431
attempted,0.567
attend,0.625
attendance,0.592
attendant,0.519
attention,0.774
attentionseeker,0.457
attentionseekers,0.5
attentive,0.724
attenuate,0.429
attenuated,0.298
attenuation,0.464
attest,0.685
attestation,0.5
attic,0.377
attire,0.483
attitude,0.861
attorney,0.754
attract,0.769
attraction,0.712
attractive,0.769
attractiveness,0.755
attributable,0.527
attribute,0.795
attribution,0.658
attrition,0.259
auburn,0.411
auction,0.519
auctioneer,0.716
audacious,0.825
audacity,0.916
audible,0.462
audience,0.613
audio,0.37
audit,0.735
audition,0.615
auditions,0.596
auditor,0.726
auditorium,0.538
auditory,0.57
aught,0.217
augment,0.645
augmentation,0.85
august,0.462
aunt,0.42
auntie,0.447
aura,0.5
aurora,0.537
auspices,0.634
auspicious,0.669
austere,0.422
austerity,0.534
authentic,0.782
authenticate,0.789
authentication,0.75
authenticity,0.845
author,0.749
authoritative,0.89
authority,0.934
authorization,0.817
authorize,0.821
authorized,0.815
authorship,0.773
autism,0.447
autistic,0.404
auto,0.5
autobiographical,0.582
autobiography,0.629
autocorrect,0.616
autocratic,0.727
autograph,0.473
autographed,0.625
automated,0.632
automatic,0.664
automobile,0.534
automotive,0.577
autonomy,0.891
autopilot,0.632
autopsy,0.538
autumn,0.45
auxiliary,0.509
avail,0.603
availability,0.6
available,0.623
avalanche,0.683
avarice,0.352
avatar,0.567
avenge,0.559
avenger,0.67
avenging,0.717
avenue,0.377
aver,0.393
average,0.455
aversation,0.432
averse,0.492
averseness,0.528
aversion,0.525
avert,0.465
aviary,0.467
aviation,0.741
aviator,0.644
avid,0.593
avocado,0.287
avoid,0.415
avoidance,0.466
avoiding,0.309
await,0.276
awake,0.741
awaken,0.611
awakening,0.618
award,0.66
awards,0.652
aware,0.77
awareness,0.81
awe,0.3
awed,0.361
awesome,0.891
awesomeness,0.927
awestruck,0.68
awful,0.45
awkward,0.358
awkwardness,0.148
awning,0.318
awry,0.275
axe,0.536
axial,0.491
axiom,0.583
axiomatic,0.627
axis,0.356
axle,0.473
ay,0.255
aye,0.392
azimuth,0.421
azure,0.339
babble,0.204
babbling,0.241
babe,0.424
baboon,0.429
baby,0.455
babysit,0.398
babysitter,0.408
baccalaureate,0.48
baccarat,0.436
bachelor,0.6
bachelorette,0.465
back,0.336
backboard,0.436
backbone,0.62
backdoor,0.333
backdrop,0.444
backer,0.537
backfire,0.491
backgammon,0.39
background,0.498
backhand,0.39
backhoe,0.562
backoff,0.24
backpack,0.333
backpacker,0.46
backroom,0.387
backseat,0.237
backside,0.342
backtrack,0.278
backup,0.553
backward,0.25
backwardness,0.136
backwards,0.33
backwater,0.161
backwoods,0.482
backyard,0.302
bacon,0.295
bacteria,0.57
bacterial,0.473
bacterium,0.345
bad,0.373
badass,0.745
badday,0.373
badfeeling,0.365
badge,0.691
badger,0.357
badhabit,0.311
badly,0.286
badness,0.463
baffle,0.482
baffled,0.339
bag,0.314
bagel,0.34
baggage,0.427
baggie,0.366
baggy,0.452
bagman,0.394
bagpipes,0.412
bail,0.561
bailiff,0.759
bait,0.296
bake,0.519
bakery,0.38
baking,0.451
bal,0.432
balance,0.735
balanced,0.745
balcony,0.38
bald,0.268
balding,0.368
baldy,0.396
bale,0.412
balk,0.415
ball,0.317
ballad,0.424
ballast,0.287
ballerina,0.475
ballet,0.358
ballgame,0.407
ballistic,0.685
ballistics,0.61
balloon,0.315
ballot,0.358
ballpark,0.529
ballplayer,0.566
ballpoint,0.318
ballroom,0.448
ballsy,0.414
balm,0.414
balmy,0.545
balsam,0.385
balsamic,0.447
bam,0.39
bamboo,0.356
ban,0.587
banana,0.241
band,0.525
bandage,0.286
bandanna,0.277
bandit,0.567
bandstand,0.52
bandwagon,0.509
bandwidth,0.548
bane,0.366
bang,0.74
banger,0.538
banish,0.543
banished,0.37
banishment,0.298
banister,0.332
banjo,0.37
bank,0.675
banker,0.792
banking,0.5
bankroll,0.509
bankrupt,0.337
bankruptcy,0.209
banner,0.474
banquet,0.6
banshee,0.481
banter,0.464
banzai,0.443
baptism,0.566
baptismal,0.625
baptize,0.594
bar,0.481
barb,0.417
barbarian,0.713
barbaric,0.738
barbarism,0.614
barbecue,0.456
barbed,0.455
barber,0.356
barbershop,0.382
barbie doll,0.33
bard,0.439
bare,0.296
bareback,0.373
barefoot,0.241
barely,0.268
barf,0.394
bargain,0.67
bargaining,0.642
barge,0.465
baritone,0.5
barium,0.377
bark,0.395
barkeep,0.454
barks,0.325
barley,0.296
barmaid,0.44
barman,0.4
barn,0.425
barnacle,0.457
barney,0.44
barnyard,0.336
barometer,0.545
baron,0.709
baroness,0.755
baroque,0.418
barrack,0.455
barracuda,0.51
barrage,0.627
barred,0.535
barrel,0.474
barren,0.221
barricade,0.673
barrier,0.562
barring,0.42
barrister,0.792
barroom,0.47
barrow,0.362
bartender,0.585
barter,0.596
base,0.553
baseball,0.563
baseball bat,0.509
baseboard,0.405
baseless,0.375
baseline,0.509
baseman,0.462
basement,0.268
bases,0.591
bash,0.463
bashful,0.217
basic,0.395
basics,0.491
basil,0.309
basilica,0.639
basin,0.398
basis,0.426
bask,0.381
basket,0.336
basketball,0.435
bass,0.268
bass guitar,0.294
basso,0.439
bassoon,0.31
bastard,0.289
bastarding,0.269
bastards,0.422
bastion,0.596
bat,0.48
batch,0.357
batching,0.518
bate,0.464
bath,0.263
bathe,0.371
bathhouse,0.459
bathing,0.361
bathrobe,0.394
bathroom,0.345
bathtub,0.318
bathymetry,0.509
baton,0.519
battalion,0.795
batter,0.373
battered,0.306
battering,0.49
battery,0.442
battle,0.868
battled,0.575
battlefield,0.781
battleground,0.812
battlements,0.53
battleship,0.726
batty,0.274
bauble,0.255
bawdy,0.508
bawl,0.561
bay,0.569
bayonet,0.561
bayou,0.324
bazaar,0.5
bazooka,0.634
bday,0.415
be,0.554
beach,0.455
beaches,0.538
beacon,0.537
bead,0.381
beading,0.398
beads,0.552
beady,0.443
beagle,0.395
beak,0.411
beaker,0.391
beam,0.382
beaming,0.587
bean,0.264
beanbag,0.34
beanie,0.263
bear,0.475
bearable,0.605
beard,0.371
bearded,0.391
bearer,0.676
bearing,0.474
bearings,0.426
bearish,0.324
bearskin,0.464
beast,0.732
beastly,0.843
beat,0.492
beaten,0.265
beater,0.482
beating,0.481
beatnik,0.382
beau,0.432
beautification,0.725
beautiful,0.648
beautify,0.736
beauty,0.644
beaver,0.393
bebop,0.358
beck,0.418
beckon,0.452
become,0.643
bed,0.327
bedding,0.377
bedpan,0.362
bedrock,0.598
bedroom,0.491
bedside,0.375
bedspread,0.292
bedtime,0.373
bee,0.309
beef,0.492
beefsteak,0.455
beehive,0.422
beep,0.304
beeper,0.441
beer,0.5
bees,0.412
beeswax,0.375
beetle,0.295
befall,0.585
befitting,0.394
befriend,0.471
befuddled,0.269
beg,0.328
beggar,0.116
begging,0.202
begin,0.763
beginner,0.387
beginning,0.558
beginnings,0.6
begrudge,0.377
begun,0.404
behappy,0.562
behave,0.747
behavior,0.813
behavioral,0.708
behemoth,0.853
behest,0.72
behold,0.449
beholden,0.212
beholder,0.52
beige,0.224
belated,0.214
belay,0.702
belch,0.24
belief,0.656
believable,0.676
believe,0.682
believed,0.547
believer,0.564
believing,0.833
belittle,0.25
belittled,0.226
bell,0.505
bellboy,0.302
bellhop,0.318
belligerent,0.594
bellman,0.371
bellow,0.212
bellows,0.429
belly,0.387
bellybutton,0.36
bellyful,0.519
belong,0.569
belongings,0.75
beloved,0.708
belt,0.445
beluga,0.482
bemused,0.278
bench,0.544
bend,0.368
bender,0.466
bending,0.455
beneath,0.233
benedictory,0.481
benefactor,0.755
beneficial,0.703
beneficiary,0.616
benefit,0.806
benevolence,0.717
benevolent,0.651
benign,0.509
bent,0.298
benzene,0.403
bequeath,0.741
bequest,0.882
bereaved,0.221
bereavement,0.5
bereft,0.336
beret,0.327
bergamot,0.339
berlin,0.571
berserk,0.48
berth,0.596
beryllium,0.425
beseech,0.6
beset,0.317
bestdayever,0.593
bestfeeling,0.625
bestfriends,0.647
bestial,0.674
besties,0.614
bestow,0.642
bestseller,0.7
bet,0.432
beta,0.439
betray,0.536
betrayal,0.418
betrayed,0.308
betrothed,0.667
betterment,0.769
betting,0.411
betty,0.381
bevel,0.454
beverage,0.389
bevy,0.541
beware,0.518
bewilder,0.289
bewildered,0.3
bewilderment,0.216
bias,0.541
biased,0.368
bib,0.339
bible,0.726
biblical,0.712
bibliography,0.528
bicarbonate,0.438
bicentennial,0.507
biceps,0.602
bicker,0.552
bickering,0.536
bicolor,0.404
bicycle,0.425
bid,0.655
bidder,0.433
bidding,0.509
bide,0.282
biennial,0.353
bier,0.407
bifurcation,0.352
big,0.812
bigamy,0.482
bigday,0.596
biggestfear,0.48
biggie,0.5
bighorn,0.58
bigmouth,0.43
bigot,0.517
bigoted,0.462
bigotry,0.481
bike,0.333
biker,0.567
bikini,0.353
bilateral,0.491
bilayer,0.388
bile,0.324
bilge,0.412
bilingual,0.606
bill,0.535
billboard,0.481
billet,0.5
billiard,0.543
billiards,0.387
billing,0.67
billion,0.782
billionaire,0.923
billy,0.375
bimbo,0.3
bimonthly,0.471
bin,0.327
binary,0.42
bind,0.448
binder,0.308
bindery,0.482
binding,0.64
bing,0.415
binge,0.5
bingo,0.429
